gene	direction	mean_log2fc	meta_pvalue	meta_fdr	pathways	is_known_target
MIR21	up	0.5525082037414408	2.0368816597272306e-07	4.606677610439176e-06	GOBP_COLLAGEN_METABOLIC_PROCESS; GOBP_CONNECTIVE_TISSUE_DEVELOPMENT; GOBP_MYOFIBROBLAST_DIFFERENTIATION; GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS; GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS; GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION; GOBP_REGULATION_OF_MYOFIBROBLAST_DIFFERENTIATION; GOBP_RESPONSE_TO_BMP; GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	False
THRA	down	-0.4879155244131439	2.377862731593667e-07	5.269592208012689e-06	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	False
FOXP3	up	0.09845018730048383	2.435000986422187e-07	5.375743099130001e-06	GOBP_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION; GOBP_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION; REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_WNT_SIGNALING	False
ANO5	down	-0.5307527738182845	2.4886193632159925e-07	5.4763070719888605e-06	GOBP_WOUND_HEALING	False
LYPD6	up	0.42980961673697093	2.491572162352583e-07	5.4798443475672474e-06	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY	False
APPL2	down	-0.6280411607729852	2.512867205046133e-07	5.5236970855876465e-06	GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	False
PDGFRB	up	0.574117558638094	2.610435438333236e-07	5.713501143159021e-06	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT; HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	False
PRKCZ	down	-0.4564909988672956	2.831950022956107e-07	6.119415826793006e-06	REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS; REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX; REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	False
SPRED2	down	-0.4022530223394214	2.96757928109489e-07	6.368568981957696e-06	GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS; GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	False
ROR2	up	0.5820361683502178	2.981198371183018e-07	6.391061687106668e-06	GOBP_WNT_SIGNALING_PATHWAY; KEGG_MEDICUS_REFERENCE_WNT5A_ROR_SIGNALING_PATHWAY; REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING; REACTOME_SIGNALING_BY_WNT; REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD2_FZD5_AND_ROR2	False
LAMC1	up	0.5976266062255426	3.2716905044348817e-07	6.92992707366831e-06	GOBP_BASEMENT_MEMBRANE_ORGANIZATION; GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY; GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY; GOBP_POSITIVE_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY; GOBP_REGULATION_OF_BASEMENT_MEMBRANE_ORGANIZATION; GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION; GOBP_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY; HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION; REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX; REACTOME_ECM_PROTEOGLYCANS; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION; REACTOME_LAMININ_INTERACTIONS; REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	False
PDCD4	down	-0.5425932557778281	3.276861247963662e-07	6.9372719517700555e-06	GOBP_MYOFIBROBLAST_DIFFERENTIATION; GOBP_NEGATIVE_REGULATION_OF_MYOFIBROBLAST_DIFFERENTIATION; GOBP_REGULATION_OF_MYOFIBROBLAST_DIFFERENTIATION; GOBP_RESPONSE_TO_BMP	False
ADAMTS15	up	0.74121123040482	3.3447182011892463e-07	7.058915117660123e-06	GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY	False
SEMA6B	up	0.21967722728465688	3.401571181943983e-07	7.171469843837594e-06	GOBP_HIPPOCAMPUS_DEVELOPMENT	False
ADAMTS4	up	0.3654556378066764	3.481491341299812e-07	7.309696150197111e-06	GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY; REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	False
GPR4	up	0.20564615519466128	3.524744005294493e-07	7.392887375059488e-06	GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING; GOBP_CONNECTIVE_TISSUE_DEVELOPMENT; GOBP_WOUND_HEALING	False
MITF	up	0.37972144322603296	3.690275715355396e-07	7.692544034690685e-06	GOBP_WNT_SIGNALING_PATHWAY	False
NRP1	up	0.649853412877867	3.705200060476307e-07	7.715757099351787e-06	GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY; REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	False
MMP25	up	0.5571599587018508	3.714096829515897e-07	7.730331735301049e-06	GOBP_COLLAGEN_CATABOLIC_PROCESS; GOBP_COLLAGEN_METABOLIC_PROCESS; REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES; REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	False
NID1	up	0.7907270054762219	3.8178048995463254e-07	7.926058242095886e-06	GOBP_BASEMENT_MEMBRANE_ORGANIZATION; GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_GLOMERULAR_BASEMENT_MEMBRANE_DEVELOPMENT; GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY; GOBP_POSITIVE_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY; GOBP_REGULATION_OF_BASEMENT_MEMBRANE_ORGANIZATION; GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION; GOBP_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY; REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION; REACTOME_LAMININ_INTERACTIONS	False
