drug_id,drug_name,n_group1,n_group2,median_group1,median_group2,cohens_d,mannwhitney_U,pvalue,fdr
BRD:BRD-K55430733-003-03-9,WAY-629,600,288,-0.2604,-0.2582,0.0872,89044.0,0.4600074774201367,0.8785049258058691
BRD:BRD-K36270037-001-01-7,,400,159,0.2944,0.2874,-0.0455,30527.0,0.4601328387227792,0.8785049258058691
BRD:BRD-K68534611-001-07-8,2-methylimidazole,600,288,-0.0887,-0.1087,0.047,89043.0,0.46017723031943625,0.8785049258058691
BRD:BRD-K13949769-001-01-7,,403,161,0.0684,0.0763,0.1457,33732.0,0.46047904326763855,0.8785049258058691
BRD:BRD-K19412355-001-01-0,,387,154,-0.0,-0.0394,0.0695,31010.0,0.46063467200195063,0.8785049258058691
BRD:BRD-K51541829-050-01-0,,402,159,0.2008,0.1842,0.0965,33236.0,0.4606431745490085,0.8785049258058691
BRD:BRD-A90272038-001-01-7,,397,161,-0.1903,-0.2147,0.0375,33232.0,0.46067080817201767,0.8785049258058691
BRD:BRD-K25312248-001-01-5,,399,157,-0.1801,-0.1542,-0.0698,30064.0,0.46102477890344296,0.8785049258058691
BRD:BRD-A19053834-050-09-5,,389,152,0.0337,0.0028,0.0866,30769.0,0.46108756903264647,0.8785049258058691
BRD:BRD-K89272869-003-01-8,,389,152,0.0637,0.0244,0.0703,30769.0,0.46108756903264647,0.8785049258058691
BRD:BRD-K91822704-003-07-2,,395,153,-0.1317,-0.1536,0.107,31443.0,0.4612990221319394,0.8785049258058691
BRD:BRD-K28143534-003-25-9,,402,159,0.0966,0.0461,0.0989,33234.0,0.4613460299417792,0.8785049258058691
BRD:BRD-K00087010-001-02-9,CC-92480,589,279,-0.1135,-0.115,0.109,84706.0,0.4615482474003193,0.8785049258058691
BRD:BRD-K80725821-300-02-9,,402,159,0.0494,0.0853,-0.0394,30685.0,0.4616976821946922,0.8785049258058691
BRD:BRD-A06771424-004-01-7,,395,153,0.0502,0.0578,-0.077,28994.0,0.46203094932129407,0.8785049258058691
BRD:BRD-K00004588-001-01-9,centanafadine,597,286,-0.0089,0.0206,-0.0397,82762.0,0.4620324908849208,0.8785049258058691
BRD:BRD-K89669299-001-04-9,Pericyazine,589,279,-0.0362,-0.058,0.0637,84703.0,0.462077542225388,0.8785049258058691
BRD:BRD-K95785345-300-14-8,,402,162,-0.7014,-0.7675,0.0871,33850.0,0.462178934100964,0.8785049258058691
BRD:BRD-K00003242-001-01-9,sancycline,600,288,-0.0027,0.0059,-0.0224,83769.0,0.462216996807578,0.8785049258058691
BRD:BRD-K00084846-001-01-9,Oclacitinib,589,279,0.0802,0.0627,0.0604,84702.0,0.4622540490930309,0.8785049258058691
BRD:BRD-K71133585-236-14-4,,348,125,0.2132,0.1861,0.0834,22714.0,0.4623176391852457,0.8785049258058691
BRD:BRD-A88254928-001-07-9,,389,151,-0.0641,-0.1061,0.0059,30566.0,0.46236777964877973,0.8785049258058691
BRD:BRD-K32247306-001-29-4,,396,158,0.0185,0.0247,-0.0836,30034.0,0.46263122629021547,0.8785049258058691
BRD:BRD-K65890018-236-01-1,,400,160,0.1963,0.1183,0.0447,33271.0,0.4626419224652,0.8785049258058691
BRD:BRD-K46523383-003-22-9,,400,160,0.0814,0.0834,-0.0931,30729.0,0.4626419224652,0.8785049258058691
BRD:BRD-K00004602-001-01-9,thymalfasin,597,286,0.0564,0.09,-0.0028,82766.0,0.46271940912970333,0.8785049258058691
BRD:BRD-K00003125-001-01-9,sulfatinib,600,288,-0.3638,-0.3746,0.1159,89028.0,0.4627277256904122,0.8785049258058691
BRD:BRD-K50135270-300-02-3,,401,155,0.0461,0.088,-0.0001,29830.0,0.4628504822930124,0.8785049258058691
BRD:BRD-K52313696-001-12-3,,387,154,-0.0975,-0.0961,0.0729,31004.0,0.4628602712327935,0.8785049258058691
BRD:BRD-K27351809-001-09-5,,403,161,-0.1956,-0.2206,0.0551,33725.0,0.46291625513327117,0.8785049258058691
BRD:BRD-K18324993-001-01-6,,400,162,-0.1702,-0.1266,-0.0491,31120.0,0.4630587906664807,0.8785049258058691
BRD:BRD-A18795974-004-07-3,,402,159,-0.0773,-0.0736,0.0726,33229.0,0.4631057869935924,0.8785049258058691
BRD:BRD-A41714661-001-02-0,,399,157,0.0877,0.1198,-0.0601,30070.0,0.46316708496497716,0.8785049258058691
BRD:BRD-K29950728-048-17-4,,401,155,0.0269,-0.006,0.1039,32324.0,0.46320933655533914,0.8785049258058691
BRD:BRD-K00005245-001-01-9,KM-0118,600,288,-0.1902,-0.1549,-0.0575,83775.0,0.4632387691479771,0.8785049258058691
BRD:BRD-K95902121-001-01-0,,348,125,-5.5309,-5.4632,-0.1063,20788.0,0.4632473554741148,0.8785049258058691
BRD:BRD-K54520417-001-01-2,,402,162,0.0522,0.0263,0.0429,33846.0,0.46357102553140594,0.8785049258058691
BRD:BRD-K31812033-003-11-0,,396,158,-0.8544,-0.7602,-0.0544,30037.0,0.4637063411465996,0.8785049258058691
BRD:BRD-A67976398-001-02-9,DQP-1105,600,288,-0.0479,-0.0681,0.0562,89022.0,0.463750127014526,0.8785049258058691
BRD:BRD-K06712146-001-04-9,YM-90709,598,285,-0.1874,-0.1734,-0.0686,82619.0,0.46385842827030055,0.8785049258058691
BRD:BRD-K15588452-003-02-7,,401,155,-0.2058,-0.2363,0.0469,32322.0,0.46392751007408195,0.8785049258058691
BRD:BRD-K30177383-001-02-9,dalbavancin,599,287,-6.1993,-6.3146,0.0394,88567.0,0.46406169441762446,0.8785049258058691
BRD:BRD-K01649396-003-07-1,,402,159,0.1844,0.1609,0.0863,33226.0,0.4641634346532558,0.8785049258058691
BRD:BRD-K00091105-001-01-9,N-Acetylcysteine amide,589,279,0.04,0.0206,0.0706,84691.0,0.46419810594006705,0.8785049258058691
BRD:BRD-K76725781-001-02-9,ONO-8130,599,287,-0.0761,-0.0546,-0.039,83347.0,0.46423291293542923,0.8785049258058691
BRD:BRD-K18131774-001-17-6,,399,157,0.2397,0.2817,0.0969,32570.0,0.4642403152785445,0.8785049258058691
BRD:BRD-A73368467-003-17-6,,400,162,-0.1309,-0.1399,0.0168,33676.0,0.46445832118033725,0.8785049258058691
BRD:BRD-K37846922-001-09-4,,395,153,0.1067,0.1659,-0.0608,29001.0,0.46459779265562273,0.8785049258058691
BRD:BRD-K00003388-001-01-9,CXD101,597,286,-2.3325,-2.1768,-0.0398,82777.0,0.46461136797774316,0.8785049258058691
BRD:BRD-K78789465-001-01-6,,395,153,-0.1823,-0.1833,-0.0979,29002.0,0.4649651311306965,0.8789290758289057
BRD:BRD-A38218502-001-01-2,,400,162,0.033,0.0418,-0.0633,31126.0,0.46515896813929114,0.8790463327441893
BRD:BRD-K00003192-001-01-9,PSI-697,600,288,-0.0438,-0.055,0.0468,89013.0,0.4652860854024472,0.8790463327441893
BRD:BRD-K12745498-001-03-4,S1P1-agonist-III,599,287,-0.1161,-0.0748,-0.0538,83355.0,0.4656039262220474,0.8794021304722397
BRD:BRD-K81048131-001-03-9,AG-556,599,287,-0.018,-0.0033,-0.0389,83357.0,0.4659470307421526,0.879805433464743
BRD:BRD-K81316007-001-01-8,,399,159,-0.1844,-0.1448,-0.0464,30467.0,0.46608046367884426,0.8798127184818884
BRD:BRD-K00003190-001-01-9,MK-0557,600,288,-0.1576,-0.1677,0.0179,89005.0,0.46665375237022677,0.8803316202625551
BRD:BRD-K64931368-003-01-4,,399,158,0.3083,0.3373,-0.0971,30275.0,0.4669512412481932,0.8803316202625551
BRD:BRD-K49027941-001-01-1,,399,155,0.2152,0.2006,0.1014,32153.0,0.4670592667025554,0.8803316202625551
BRD:BRD-K82166906-236-02-8,,399,155,0.0865,0.0809,-0.0918,29692.0,0.4670592667025554,0.8803316202625551
BRD:BRD-K45275534-001-01-3,,402,162,-0.2764,-0.2046,-0.0405,31288.0,0.4670614527376964,0.8803316202625551
BRD:BRD-K00104123-001-01-9,THZ531,589,278,-5.8444,-5.7854,-0.068,79368.0,0.4671332588815885,0.8803316202625551
BRD:BRD-K00010938-001-01-9,BTS-71321,597,286,0.2279,0.2568,-0.0283,82793.0,0.46737097483769197,0.8803721775921901
BRD:BRD-K00003164-001-01-9,oglufanide,600,288,-0.141,-0.1556,0.0511,89000.0,0.4675096757539249,0.8803721775921901
BRD:BRD-K00003357-001-01-9,BAY1125976,597,286,-0.4986,-0.4683,-0.0301,82794.0,0.46754375145764915,0.8803721775921901
BRD:BRD-A90515964-001-16-5,,400,159,0.1346,0.1592,-0.0575,30549.0,0.4679257443500717,0.8806555771512987
BRD:BRD-K44164034-003-01-1,,389,151,0.1273,0.1284,0.049,30551.0,0.4680006821744267,0.8806555771512987
BRD:BRD-K06854232-001-19-9,,392,158,-0.0344,0.0083,-0.0682,29744.0,0.46813530144029214,0.8806555771512987
BRD:BRD-K38905597-003-02-9,SIS3,599,287,-0.3922,-0.4109,0.0474,88542.0,0.468352690135055,0.8806555771512987
BRD:BRD-K00003731-001-01-9,PF-06409577,597,286,-0.3132,-0.3408,0.0632,87943.0,0.4684081653602151,0.8806555771512987
BRD:BRD-K59227464-334-02-4,,403,161,-0.0985,-0.1171,0.0883,33709.0,0.46851394088051823,0.8806555771512987
BRD:BRD-M80207679-001-01-5,,387,154,-0.2515,-0.272,0.1069,30987.0,0.46919858208574505,0.8806555771512987
BRD:BRD-K42756753-001-01-9,,387,154,-0.3361,-0.3516,0.0826,30986.0,0.4695729129356111,0.8806555771512987
BRD:BRD-K34332569-001-01-3,,399,157,0.327,0.2896,0.0232,32555.0,0.46962717782811747,0.8806555771512987
BRD:BRD-K46493214-001-06-7,,400,160,-0.0739,-0.0526,-0.0099,30749.0,0.4697160858612084,0.8806555771512987
BRD:BRD-K10667240-001-01-7,,389,151,0.0162,0.0218,0.1108,30546.0,0.4698867293351432,0.8806555771512987
BRD:BRD-K62737565-003-02-6,,401,158,0.3027,0.3014,0.1085,32922.0,0.46993147621226017,0.8806555771512987
BRD:BRD-K28982731-001-01-6,,401,158,0.1553,0.1537,-0.0624,30436.0,0.46993147621226017,0.8806555771512987
BRD:BRD-K00004638-001-01-9,PF-06273340,600,288,-0.0035,0.0094,-0.0269,83815.0,0.47008265950936146,0.8806555771512987
BRD:BRD-K00091110-074-01-9,CC-90011 (benzenesulfonate),589,279,-0.2194,-0.1967,-0.019,79674.0,0.4702356882603138,0.8806555771512987
BRD:BRD-K03109492-001-02-2,,401,155,-1.7462,-1.5344,-0.0559,29851.0,0.4704188981106898,0.8806555771512987
BRD:BRD-K00003498-001-01-9,tapinarof,597,286,-0.1207,-0.1602,0.0174,87931.0,0.47048636419267176,0.8806555771512987
BRD:BRD-A46813902-001-01-6,,402,159,-0.2777,-0.1718,-0.0319,30710.0,0.47053747716034144,0.8806555771512987
BRD:BRD-K85693895-001-02-9,,348,125,0.1931,0.2174,-0.0109,20804.0,0.4707224798214237,0.8806555771512987
BRD:BRD-A32796301-001-01-6,,347,125,0.265,0.2332,0.0406,22631.0,0.4707902685031373,0.8806555771512987
BRD:BRD-K37793595-003-01-7,,402,159,0.0486,0.0326,0.0533,33207.0,0.4708930020257155,0.8806555771512987
BRD:BRD-A52922642-001-03-7,,402,162,0.1606,0.135,0.1098,33825.0,0.470917699049315,0.8806555771512987
BRD:BRD-K16551401-003-03-4,,401,158,0.2373,0.2175,0.065,32919.0,0.47100435369191607,0.8806555771512987
BRD:BRD-K00091103-001-01-9,SX-682,589,279,-0.0028,-0.0209,-0.1076,79679.0,0.4711272118105432,0.8806555771512987
BRD:BRD-K13571841-001-14-4,,382,151,0.2489,0.2328,0.0709,29996.0,0.4711561451577244,0.8806555771512987
BRD:BRD-K86600316-003-02-0,,402,159,-0.2928,-0.3233,0.0347,33206.0,0.47124867508241164,0.8806555771512987
BRD:BRD-K26358347-001-01-7,,347,125,0.2259,0.2391,-0.0817,20745.0,0.47126087439838504,0.8806555771512987
BRD:BRD-K00003465-001-01-9,fantofarone,600,288,-0.2032,-0.1974,0.0867,88977.0,0.4714581097180096,0.8806555771512987
BRD:BRD-K87737963-001-06-0,,401,159,0.224,0.3132,-0.0732,30636.0,0.47154839478082866,0.8806555771512987
BRD:BRD-K31731454-237-04-9,pemirolast,600,288,0.0397,0.0091,-0.0108,88976.0,0.4716301969034381,0.8806555771512987
BRD:BRD-K68103045-001-02-9,,398,162,-0.1417,-0.1162,-0.0448,30988.0,0.4717149240205115,0.8806555771512987
BRD:BRD-K00003252-001-01-9,sacubitrilat,600,288,-0.1484,-0.1804,0.0616,88972.0,0.47231889183009457,0.8815407574289011
BRD:BRD-A08255417-001-14-7,,400,160,0.1933,0.1665,0.0571,33243.0,0.47256240306121533,0.8815837734877802
BRD:BRD-A79769222-001-01-3,,348,125,0.2621,0.2363,0.077,22692.0,0.47260161052953165,0.8815837734877802
BRD:BRD-A58955223-001-03-8,,403,161,-0.0241,-0.0057,-0.0856,31186.0,0.47273667515027984,0.8815935249300743
BRD:BRD-K96424892-001-02-9,,400,159,0.3369,0.2834,0.0425,33037.0,0.4729226883164922,0.8816982574599073
BRD:BRD-K12630395-001-14-9,,401,158,0.1775,0.1836,-0.0555,30446.0,0.4735129823456731,0.8825364279448711
BRD:BRD-A57900429-003-05-8,,400,160,0.1372,0.0956,0.0372,33240.0,0.4736322155274094,0.8825364279448711
BRD:BRD-K66538826-001-07-2,,396,158,0.1058,0.1024,0.0865,32503.0,0.4738075753164459,0.88261366623494
BRD:BRD-K79700588-001-09-7,,347,125,0.2608,0.2352,0.0583,22624.0,0.47408995174420276,0.88261366623494
BRD:BRD-A07563059-035-01-3,,399,158,0.3462,0.3622,-0.0585,30295.0,0.4741350528761239,0.88261366623494
BRD:BRD-K97399794-001-15-3,,400,162,-0.0847,-0.0328,-0.0651,31152.0,0.4743206576264909,0.88261366623494
BRD:BRD-K91370081-001-25-1,,399,157,-2.9185,-3.0376,0.0558,32542.0,0.47432360354805536,0.88261366623494
BRD:BRD-A72309220-001-04-1,,400,162,-0.0316,-0.0351,0.0932,33647.0,0.47467499908990984,0.8830255462521884
BRD:BRD-K28912512-001-23-2,,400,155,0.4117,0.4625,-0.0434,29789.0,0.47510114745501686,0.8835762232866515
BRD:BRD-K00003243-236-01-9,pantoprazole,597,286,0.177,0.1987,-0.0031,82840.0,0.4755296320363116,0.8839494437036696
BRD:BRD-K02501528-001-01-1,,401,158,-0.1382,-0.1531,0.076,32906.0,0.4756690708971981,0.8839494437036696
BRD:BRD-K00003250-001-01-9,evocalcet,600,288,-0.0093,0.0266,-0.0873,83848.0,0.4757706618555325,0.8839494437036696
BRD:BRD-K00003457-001-01-9,IDH-305,597,286,0.0047,-0.0113,0.067,87900.0,0.47587853327869156,0.8839494437036696
BRD:BRD-K96104201-001-01-5,,400,159,-3.6825,-3.4544,-0.0447,30572.0,0.4761504547559584,0.8839494437036696
BRD:BRD-K00004748-001-01-9,CI-953,597,286,0.0778,0.0647,0.0631,87896.0,0.4765767566221154,0.8839494437036696
BRD:BRD-K84783599-001-01-0,,387,154,-0.3417,-0.3042,-0.0245,28631.0,0.4767164787874777,0.8839494437036696
BRD:BRD-K04430056-236-02-1,,396,158,-1.078,-1.101,0.0937,32494.0,0.4770799069237319,0.8839494437036696
BRD:BRD-K28578425-001-07-0,,400,156,-0.1169,-0.0926,-0.0877,29990.0,0.47728001055069913,0.8839494437036696
BRD:BRD-K31627533-001-09-5,,396,162,-0.0784,-0.1458,0.0276,33305.0,0.47730214552352956,0.8839494437036696
BRD:BRD-K77087341-001-02-4,,348,125,0.3388,0.3282,-0.0975,20818.0,0.4773174572961968,0.8839494437036696
BRD:BRD-K36201510-001-06-7,,348,125,0.1729,0.1563,0.0439,22682.0,0.4773174572961968,0.8839494437036696
BRD:BRD-K95600043-001-01-5,,402,159,-0.218,-0.2069,-0.0792,30729.0,0.4773177345174934,0.8839494437036696
BRD:BRD-K99792991-001-34-9,,402,159,0.0032,-0.0262,0.0787,33189.0,0.4773177345174934,0.8839494437036696
BRD:BRD-K00004721-001-01-9,BMS-935177,597,286,-0.3982,-0.417,0.0646,87891.0,0.47745032434707313,0.8839494437036696
BRD:BRD-A42423104-001-01-4,,389,151,0.0898,0.0732,0.0865,30526.0,0.47747275646399845,0.8839494437036696
BRD:BRD-K93460210-001-23-7,,400,162,-0.0949,-0.0935,-0.0808,31161.0,0.47751495721724,0.8839494437036696
BRD:BRD-K50071428-001-03-3,,401,155,-0.5014,-0.4418,-0.0707,29872.0,0.47805515589621805,0.8842351819339148
BRD:BRD-K80396088-001-12-0,,387,154,-0.1913,-0.2048,0.0693,30963.0,0.47822793537969954,0.8842351819339148
BRD:BRD-K53236343-003-03-7,,389,151,0.1094,0.099,-0.102,28215.0,0.4782350271868788,0.8842351819339148
