gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
PSAT1,51,12,-0.2170574776046378,-0.2695401789740425,-0.009817195259422306,-0.6386631451510223,0.6190287546321778,348.0,0.4675964755784683,0.8601860079754075,False
SLC52A3,51,12,0.0958313796180368,0.08864054279802311,-0.009812139847416634,-0.6386580873334715,0.6190338076386384,307.0,0.9930172025151393,0.9983493658793117,False
ALX3,51,12,-0.20951646264068,-0.2162189220803651,-0.009807355226792939,-0.6386533004372962,0.6190385899837102,312.0,0.9233067279851885,0.9858840659546493,False
PDX1,51,12,-0.0311862620181456,-0.0200662372878503,-0.009626084468666973,-0.6384719442848797,0.6192197753475458,307.0,0.9930172025151393,0.9983493658793117,False
ANKRD11,51,12,-0.2710957036347728,-0.2928413122034408,-0.009539403353043326,-0.6383852228979404,0.6193064161918537,314.0,0.8955567727056876,0.9823785578856653,False
EPX,51,12,-0.137851939817774,-0.1321535744082342,-0.009440006010115385,-0.6382857798241969,0.6194057678039661,300.0,0.9233067279851885,0.9858840659546493,False
FLG,51,12,0.0638442839039403,0.05753045135126045,-0.009394046662056831,-0.6382397994930629,0.6194517061689493,307.0,0.9930172025151393,0.9983493658793117,False
TMUB1,51,12,0.0708756978031019,0.07018145452279259,-0.00938404720936702,-0.6382297954886142,0.6194617010698802,311.0,0.9372189431595431,0.9886906673375715,False
FAM110A,51,12,0.1578636578088408,0.1346275163146893,-0.009280915069649346,-0.6381266166858947,0.619564786546596,328.0,0.7066750930962599,0.9346839590201647,False
ISG20,51,12,0.0067018334410373,0.008226348550144,-0.00927763265712913,-0.6381233327966866,0.6195680674824284,300.0,0.9233067279851885,0.9858840659546493,False
PRR18,51,12,0.0781915935906855,0.05582929150467615,-0.009245494481050574,-0.6380911801899185,0.6196001912278173,316.0,0.8679340392475489,0.9768994973167217,False
ANKRD12,51,12,0.0180622312558352,0.01807670854277205,-0.009178729988539112,-0.6380243858788699,0.6196669259017917,316.0,0.8679340392475489,0.9768994973167217,False
DNASE1,51,12,-0.0745108204510133,-0.0682860690705853,-0.009056513313497643,-0.6379021151789721,0.6197890885519768,303.0,0.9650967062050154,0.9951982789302922,False
PLEKHA8,51,12,0.0628785113060191,0.0596126581628382,-0.009012075113217348,-0.6378576575146822,0.6198335072882475,315.0,0.8817274228954863,0.9798991359601383,False
OR7G3,39,11,-0.1878285779701246,-0.1973323450746314,-0.00895276424615594,-0.6780757367108391,0.6601702082185271,224.0,0.8330627336540016,0.9697371978581039,False
PIH1D2,51,12,0.0171581138707523,-0.01843534051071305,-0.008943041028348262,-0.6377885933826533,0.6199025113259566,326.0,0.7328639950131208,0.9417318219403541,False
GOLGA3,51,12,-0.0380463774084965,-0.0304221381292734,-0.008911884133204036,-0.6377574230021081,0.6199336547357002,296.0,0.8679340392475489,0.9768994973167217,False
PRR7,51,12,-0.1617623359030938,-0.1142383956055763,-0.008863591262399068,-0.637709109322078,0.6199819267972798,288.0,0.7593676603836983,0.9501176544207119,False
ZNF768,51,12,-0.0459474116548686,-0.03375469323804435,-0.008851373394767834,-0.6376968862077328,0.6199941394181971,303.0,0.9650967062050154,0.9951982789302922,False
SIGLEC5,51,12,0.2164488698833953,0.25708470865266014,-0.008838578064096471,-0.6376840853901262,0.6200069292619332,257.0,0.3959259199441386,0.833412347697798,False
CHD5,51,12,0.0449164693473868,0.0473676020556505,-0.008794871208392643,-0.6376403598517705,0.6200506174349852,322.0,0.7861570254661502,0.9574375222161187,False
COPS8,51,12,-1.122414029400396,-1.0983678658133564,-0.008774103303603651,-0.6376195831021251,0.6200713764949178,292.0,0.8132020097066828,0.9641663875918389,False
KCNA5,51,12,0.0685072968793683,0.061027032314547994,-0.008769328337379588,-0.637614806105244,0.620076149430485,304.0,0.9790537466644217,0.9967049560393813,False
RAP1GAP2,51,12,0.1506505073709548,0.16062712924046035,-0.00876051857093132,-0.6376059925951546,0.620084955453292,297.0,0.8817274228954863,0.9798991359601383,False
RING1,51,12,-0.1498182213651252,-0.15542456752657646,-0.00875189497566809,-0.6375973653390066,0.6200935753876704,312.0,0.9233067279851885,0.9858840659546493,False
PRKAA1,51,12,-0.0465200316533815,-0.00548528747367835,-0.00873108312237915,-0.6375765446655289,0.6201143784207707,285.0,0.7197284244914348,0.938480279043263,False
STAP1,51,12,0.1300147702258214,0.12594999427742004,-0.008585665250909463,-0.6374310657510602,0.6202597352492414,300.0,0.9233067279851885,0.9858840659546493,False
HSD17B10,51,12,-0.4719295918145638,-0.6036277450665246,-0.008470675015880624,-0.6373160279717178,0.6203746779399566,315.0,0.8817274228954863,0.9798991359601383,False
CNTNAP4,51,12,0.1234980630926614,0.1276836692297297,-0.008431845994657175,-0.6372771830408777,0.6204134910515633,310.0,0.9511503515151365,0.9913343081213953,False
PPIL4,51,12,-0.924246120639713,-0.8405206657243783,-0.008352005565808297,-0.6371973101282683,0.6204932989966517,298.0,0.8955567727056876,0.9823785578856653,False
UNC45B,51,12,-0.1160851135678002,-0.07960262562981305,-0.008288549225793326,-0.6371338281909245,0.6205567297393377,280.0,0.655352188833137,0.9205361591072421,False
BCAR3,51,12,0.0185636333625458,-0.01888942073719795,-0.008269397481542484,-0.6371146687595006,0.6205758737964158,309.0,0.9650967062050154,0.9951982789302922,False
SLC35C2,51,12,0.0871580259714436,0.0806802179873682,-0.008207921236750682,-0.6370531679593818,0.6206373254858804,303.0,0.9650967062050154,0.9951982789302922,False
