gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
SHOX2,82,16,-0.0182312071968741,-0.0026913900099006,-0.32076620577097503,-0.8583113887663217,0.21677897722437167,545.0,0.28818698488163896,0.7604186174291222,False
FCAR,82,16,0.10321900476974745,0.1210213604130389,-0.32073090277009164,-0.8582756729065545,0.2168138673663712,571.0,0.41667705979929015,0.8246839726994518,False
FUT9,82,16,0.1124484339371188,0.14176236489125896,-0.32071212076896477,-0.8582566712734807,0.21683242973555122,530.0,0.22770771935350143,0.7195305034892041,False
SPINK13,82,16,0.03010023409121925,0.0720337288405032,-0.3206759160226708,-0.8582200431941263,0.21686821114878468,543.0,0.2795499280347413,0.7535012229055833,False
CDNF,82,16,0.0473990470437549,0.13477127710969855,-0.3206599553957776,-0.8582038959586797,0.21688398516712465,534.0,0.2428723516389415,0.7303415923249116,False
RAB7A,82,16,-0.5567083694660652,-0.43156398995901485,-0.3206353801446732,-0.8581790333965412,0.21690827310719485,539.0,0.2628082635682205,0.7444769205427517,False
OSBPL10,82,16,0.0304538802182795,0.0624983774434788,-0.32063369110496476,-0.8581773246109506,0.21690994240102113,529.0,0.22402432446911225,0.7169342676020329,False
BTC,82,16,0.06537235857706905,0.11624098829034785,-0.32056685226869724,-0.8581097044717234,0.21697599993432887,522.0,0.19942923650698263,0.6906635182534463,False
LMBR1L,82,16,-0.184145138865424,-0.1583131415451448,-0.32054726610319545,-0.8580898893872022,0.21699535718081125,540.0,0.26692731378586154,0.7459286929000972,False
OPTC,82,16,-0.053869383364552645,-0.021641183200258998,-0.32049331170219286,-0.8580353044502393,0.21704868104585362,475.0,0.08275224390671904,0.5671774896791179,False
MEN1,82,16,-0.32335187588046044,-0.2694812174802928,-0.32049080504313254,-0.8580327684997698,0.21705115841350475,565.0,0.38437108590336266,0.8069887281590075,False
CLK3,82,16,-0.0687545313927329,0.01697442900923135,-0.3204389416100204,-0.8579802990707707,0.21710241585072987,519.0,0.18951511495858797,0.6825076634477433,False
C10orf67,82,16,0.10754589919167265,0.1427078021999462,-0.32043521590421226,-0.8579765298358746,0.21710609802745012,516.0,0.17996903889303406,0.6713735937060397,False
FAAP24,82,16,-0.33887604839054486,-0.26964393024265776,-0.31999370098727065,-0.8575298600614459,0.21754245808690464,535.0,0.24677198898519248,0.7324100397262837,False
SOCS4,82,16,-0.09759320385756395,-0.0714804762082079,-0.3199858896218049,-0.857521957558808,0.21755017831519813,517.0,0.1831105344303312,0.6760039593010173,False
