gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
IL36RN,16,23,0.04923020398250925,0.0796695288098428,-0.03676644840783019,-0.674871219635244,0.6013383228195837,176.0,0.8304378133174315,0.9798989906777998,False
DHX8,16,23,-1.5080155482736473,-1.520281284838577,-0.03661235584144544,-0.6747166907217944,0.6014919790389036,181.0,0.9430953027425057,0.9954210865108563,False
MS4A6A,16,23,0.0002856923376284501,-0.0406067156350863,-0.03660746527366274,-0.674711786335291,0.6014968557879655,184.0,1.0,1.0,False
TCN1,16,23,-0.07790248030131319,-0.031689415561606,-0.036606276148903945,-0.6747105938508368,0.6014980415530288,179.0,0.8977659165656608,0.9902370307548932,False
PCK1,16,23,-0.05767836641319045,-0.0837600606680882,-0.036600310436945886,-0.6747046112852917,0.6015039904113999,197.0,0.721166557028784,0.9676666830017335,False
PARVG,16,23,0.07668410102458526,0.1404491953598388,-0.03645434878610805,-0.6745582381373929,0.6016495405651767,163.0,0.5583350925495904,0.9360137880470842,False
TIAM1,16,23,-0.1393734126384173,-0.1513355402250277,-0.03640520368229218,-0.6745089548530021,0.6016985474884178,185.0,0.9886097821056081,0.9977531885106928,False
CABP4,16,23,-0.23288489834443765,-0.2789922865545899,-0.036390482709047836,-0.6744941925252869,0.6017132271071911,191.0,0.8527678033366721,0.9811242508376059,False
PLS3,16,23,0.1343357766095068,0.1453972672114004,-0.03637369923600315,-0.6744773619241546,0.6017299634521482,184.0,1.0,1.0,False
SLIT2,16,23,0.0322937161049424,0.0647495776832996,-0.03636491549240453,-0.6744685535244191,0.6017387225396101,176.0,0.8304378133174315,0.9798989906777998,False
ZNF91,16,23,-0.18362057286753755,-0.2037194626898426,-0.036349038043809324,-0.6744526315226291,0.6017545554350106,177.0,0.8527678033366721,0.9811242508376059,False
PTH2R,16,23,-0.07962613547162439,-0.0688303091566523,-0.03628826616700078,-0.6743916892955539,0.6018151569615524,177.0,0.8527678033366721,0.9811242508376059,False
