gene,n_structural,n_contact,median_structural,median_contact,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
AKAP5,68,142,0.05341794651403785,0.0429193241498107,0.06323564948497064,-0.2258683841295535,0.35233968309949476,4971.0,0.7294687025394843,,0.98680522861075,False
SS18L1,68,142,-0.00341032975091365,-0.02373962058206975,0.06323869421981486,-0.22586534548607468,0.3523427339257044,5083.0,0.5368097274935146,,0.9699158901008881,False
COX6B1,68,142,-0.44725928506952606,-0.4099565680796632,0.06325492057545107,-0.22584915159819685,0.352358992749099,4764.0,0.8775247741935446,,0.9940550082800207,False
GET4,68,142,-0.2682770856018606,-0.26982786868732134,0.06332451000243601,-0.225779701509022,0.352428721513894,4802.0,0.9506537828374556,,0.9993737785142749,False
C2CD4C,68,142,0.10049449848175965,0.0954944686492725,0.06333606385825065,-0.2257681708021338,0.35244029851863506,4960.0,0.7496229833039941,,0.9874807212226971,False
AANAT,68,142,-0.1339725275897588,-0.11695963904257575,0.06334710340094836,-0.22575715338184532,0.352451360183742,4897.0,0.8679663323737941,,0.9925071300168675,False
C17orf58,68,142,-0.40117233885424575,-0.4119643582040725,0.06345157231303233,-0.2256528940083634,0.3525560386344281,5096.0,0.5162129354331402,,0.969342278427615,False
IMPA2,68,142,-0.0856558837577737,-0.0858537735462499,0.06347458743369305,-0.2256299250966906,0.3525790999640767,4953.0,0.7625390334638451,,0.9874807212226971,False
ABHD13,68,142,-0.14960874286666348,-0.15776249942580864,0.06348181494222618,-0.22562271210276294,0.3525863419872153,4975.0,0.7221851310381449,,0.9867955889782478,False
MTFR2,68,142,-0.00097143245911595,-0.0015404328030848226,0.06350919437199719,-0.22559538767256726,0.35261377641656166,4991.0,0.6933077139050117,,0.9844375640045762,False
UCP3,68,142,-0.0096580273887329,-0.027866703074075648,0.06352823373422667,-0.22557638657042728,0.3526328540388806,5135.0,0.45697149853741836,,0.9584695216135746,False
PAQR5,68,142,0.01900736058486455,0.00786135283415075,0.0636075379143585,-0.22549724187740486,0.3527123177061219,4942.0,0.7829686580864913,,0.9884513702585467,False
SCGB1D4,68,142,0.0292552791394837,0.014850982744153151,0.06365019020745868,-0.22545467544375627,0.3527550558586736,5255.0,0.3006361315506968,,0.9270346474351753,False
TMPRSS11A,68,142,-0.02549672030250645,-0.040092573764323444,0.06365132838570925,-0.22545353955745684,0.35275619632887534,5140.0,0.449662740243584,,0.9573935132108343,False
AZIN1,68,142,-0.06965349329546269,-0.085298975032267,0.06368005869774705,-0.22542486711325754,0.3527849845087517,5093.0,0.5209294117892653,,0.9699158901008881,False
CRACDL,68,142,-0.2083005703156107,-0.20325983510677226,0.0637743291208078,-0.22533078675054016,0.35287944499215573,5078.0,0.5448401851597635,,0.9699158901008881,False
NCOA1,68,142,-0.11447470936227855,-0.1372916194213673,0.06387202365831292,-0.22523328947332288,0.3529773367899487,5035.0,0.6162630523931278,,0.9740124926272851,False
LRIT1,68,142,-0.08268456664281745,-0.09974139832462514,0.0638781553333197,-0.22522717018917632,0.3529834808558157,5216.0,0.3470014823376656,,0.9336754982909935,False
DVL3,68,142,-0.11270108060714121,-0.13219003094119586,0.06389536970429772,-0.22520999061127323,0.35300073001986865,5086.0,0.5320201876962649,,0.9699158901008881,False
UBE3A,68,142,-0.113432192535565,-0.08868119955333176,0.06389897253602131,-0.22520639506265097,0.3530043401346936,4672.0,0.7058897555593896,,0.9853880270093744,False
CCDC32,68,142,-0.14242152456314905,-0.1345428484387617,0.06390586244906996,-0.22519951907866062,0.3530112439768005,4985.0,0.7040872938556356,,0.9851727870562155,False
ADNP2,68,142,0.03194537200327235,0.02250756779305765,0.06395245871330868,-0.22515301705560864,0.353057934482226,5118.0,0.48231394779197456,,0.958905798631544,False
KRTAP5-3,68,142,-0.21884108024595783,-0.2271232619088881,0.06398761539712615,-0.2251179315218111,0.3530931623160634,5027.0,0.62999178424514,,0.9763246020990595,False
ESYT1,68,142,-0.1904711165015603,-0.19106407940124176,0.06402490112405586,-0.22508072129636142,0.3531305235444731,5053.0,0.5858651807122616,,0.971619363240063,False
C4orf17,68,142,0.079668835427736,0.09250019225209474,0.0640626833507822,-0.22504301562134327,0.35316838232290765,4967.0,0.7367767672995642,,0.9873799861321738,False
LGR6,68,142,0.02931147371387205,0.01745037100725315,0.06410255903976306,-0.2250032207746596,0.3532083388541857,4994.0,0.6879409504258376,,0.9843962319117143,False
WNT9A,68,142,0.12679082166391126,0.12463060655672525,0.06410309645642276,-0.22500268444787924,0.35320887736072476,5034.0,0.6179719535385139,,0.9740124926272851,False
DYNLT1,68,142,-0.14535788393299953,-0.1508601808991791,0.06411081503128385,-0.2249949815272722,0.3532166115898399,4875.0,0.9101490330004678,,0.9959649890596478,False
CFAP47,68,142,0.1372843046541089,0.13000840422099597,0.06417804063428331,-0.22492789234602764,0.3532839736145943,4968.0,0.7349474880372464,,0.9870678906445859,False
NUAK2,68,142,-0.05084516227713705,-0.06492644459529935,0.06422608539370837,-0.22487994517199678,0.35333211595941355,4882.0,0.8966939515523921,,0.9953227089757479,False
NUP160,68,142,-1.1727532746091733,-1.2218925895647268,0.06422914336222867,-0.22487689341709421,0.3533351801415516,5105.0,0.5021975149291469,,0.9656733126213976,False
RPN2,68,142,-0.8546636078391376,-0.871285923131164,0.06424957907933922,-0.2248564992317878,0.3533556573904662,5014.0,0.6525743154468557,,0.9794350088120508,False
EIF2AK3,68,142,-0.05170037081259215,-0.03010905737853715,0.06425412301964342,-0.22485196452799397,0.35336021056728084,4608.0,0.5942390627445258,,0.9725539096451342,False
IGF1R,68,142,-0.18526538278126253,-0.17967907255206117,0.06425530216642743,-0.2248507877781794,0.3533613921110343,4953.0,0.7625390334638451,,0.9874807212226971,False
RNF17,68,142,-0.0178592065022174,-0.0332898209110752,0.06428140608978139,-0.22482473693013988,0.35338754910970266,5072.0,0.5545548389260562,,0.9699158901008881,False
APBA1,68,142,-0.032120248204948854,-0.02947486453964545,0.0643058722851156,-0.22480032049980264,0.3534120650700338,4833.0,0.991286458394678,,1.0,False
KIF27,68,142,-0.2068849751307787,-0.21619319540107113,0.0643077297419571,-0.22479846682185883,0.353413926305773,4985.0,0.7040872938556356,,0.9851727870562155,False
MPST,68,142,0.02666878983726985,0.00688670804381435,0.06431469926595583,-0.22479151147796061,0.3534209100098723,5121.0,0.47778697100104817,,0.9588774658832415,False
RASAL3,68,142,-0.02950856886565955,-0.0435910974710295,0.0643400990102932,-0.2247661634246036,0.35344636144519,5011.0,0.65783219891224,,0.9812556783375721,False
LONRF3,68,142,0.0122297742300353,0.00420610315496245,0.06434533656587943,-0.22476093653049573,0.3534516096622546,4981.0,0.7113070135662714,,0.9858890051987951,False
CRISP1,68,142,-0.09537881950177544,-0.08191297404245795,0.06435172102494147,-0.22475456506870234,0.35345800711858527,4606.0,0.590882943955988,,0.9724756372716677,False
TMEM248,68,142,-0.06289825482555135,-0.0509050388872294,0.06437808031447234,-0.2247282594541798,0.3534844200831245,4814.0,0.9738635315348894,,0.9994837242316453,False
CFTR,68,142,0.048611119037678105,0.0434504126458527,0.06438496333105755,-0.22472139045699113,0.3534913171191062,4962.0,0.7459453641067899,,0.9874807212226971,False
HHIPL2,68,142,0.0250220503600323,0.01790951885622695,0.06441049954319808,-0.22469590627035055,0.35351690535674674,5064.0,0.5676380702824295,,0.9699546146014512,False
MTM1,68,142,0.09785674859100285,0.08886137178398115,0.0644122953430588,-0.22469411412988932,0.35351870481600695,5051.0,0.589208160548703,,0.9716813691528368,False
FGF20,68,142,-0.026042835937327848,-0.03570837845170375,0.0644555471673854,-0.22465095047297573,0.3535620448077465,4990.0,0.695100076194458,,0.9844375640045762,False
TAS2R9,68,142,0.0835909947571348,0.07754416696232745,0.06447978089060499,-0.22462676617525704,0.35358632795646705,4848.0,0.9622546587501509,,0.9993737785142749,False
BRD2,68,142,-0.449679358477922,-0.4309229839064481,0.06453985992920071,-0.22456680974998927,0.35364652960839066,4897.0,0.8679663323737941,,0.9925071300168675,False
LMBR1,68,142,0.0885227274694854,0.08816921800470284,0.06455812294278236,-0.22454858403141137,0.35366482991697606,4955.0,0.758841802776379,,0.9874807212226971,False
TBC1D20,68,142,-0.10202180576126055,-0.08603725775030635,0.06456139763654632,-0.22454531602603328,0.35366811129912595,4754.0,0.8584271527553753,,0.9912380566425227,False
DLL1,68,142,0.0330742922380028,0.05275317765177575,0.06458042080611923,-0.22452633171696776,0.3536871733292062,4785.0,0.9178494896483459,,0.9971499060214778,False
SPTA1,68,142,-0.0062931035401824,-0.0203044428722342,0.06459195162831767,-0.2245148244554891,0.3536987277121244,4961.0,0.7477834562020254,,0.9874807212226971,False
CHUK,68,142,-0.06292432580147975,-0.0419661470823791,0.06459906531608607,-0.2245077253050869,0.353705855937259,4933.0,0.7997965620225062,,0.9906110766723095,False
ABHD16B,68,142,0.0003124745211075,0.01424551143014495,0.06465023127487401,-0.2244566639550049,0.35375712650475294,4802.0,0.9506537828374556,,0.9993737785142749,False
CYB5R2,68,142,0.01760378865200025,0.01802605745724525,0.06466228471546802,-0.22444463516969554,0.3537692046006316,4802.0,0.9506537828374556,,0.9993737785142749,False
CDIN1,68,142,-0.1862390867777402,-0.17134144596217535,0.06468502911281832,-0.22442193730847076,0.3537919955341074,5213.0,0.35074735085825304,,0.9341041258259296,False
ADAM7,68,142,-0.0194287574972439,-0.0161105606079902,0.06468650318172757,-0.22442046625614154,0.3537934726195967,4904.0,0.8546171798952498,,0.9911056805411732,False
IMPDH2,68,142,-0.43040475864872263,-0.4603001038543628,0.06472140512902519,-0.22438563575333664,0.353828446011387,5067.0,0.5627145727912296,,0.9699158901008881,False
DEFB128,68,142,0.0068794828903858,0.01088732401948405,0.06472162124372274,-0.22438542008114712,0.3538286625685926,4803.0,0.9525866026741974,,0.9993737785142749,False
TARS2,68,142,-0.7975455561975431,-0.8005037416295315,0.06473398135498658,-0.22437308528042488,0.35384104799039806,4922.0,0.8204901742676431,,0.9911056805411732,False
PANX3,68,142,0.046756105646312954,0.06681481098456696,0.06474100572822963,-0.22436607529356542,0.35384808675002466,4777.0,0.9024570075582907,,0.9953227089757479,False
CDC14A,68,142,0.02543746064997365,0.012043270753715401,0.06477107706797423,-0.22433606555956181,0.3538782196955103,5113.0,0.4899104396109044,,0.962004857009169,False
LMNA,68,142,-0.1560532967264851,-0.19689770610134325,0.06479360221127017,-0.2243135865812007,0.35390079100374106,5277.0,0.2763912669356926,,0.922756201489505,False
CLCN5,68,142,0.0626956579452226,0.06184101840690135,0.06482203473511743,-0.22428521235228172,0.3539292818225166,4954.0,0.760689734898518,,0.9874807212226971,False
FYTTD1,68,142,0.0032062456920129,-0.01898106699617945,0.06483055027632831,-0.22427671427537707,0.35393781482803366,5080.0,0.5416208536444191,,0.9699158901008881,False
RPA1,68,142,-2.359134581011951,-2.33262725433391,0.06486943307727189,-0.22423791124731768,0.35397677740186145,4896.0,0.8698765235243281,,0.9925393536948601,False
GPR84,68,142,-0.11511672241053185,-0.11432971690495985,0.06490498504231566,-0.22420243226337588,0.35401240234800724,4866.0,0.9274858240493463,,0.9978848140542919,False
MXD3,68,142,-0.01383197084539815,-0.02292050202065995,0.06490730246158001,-0.22420011960269925,0.35401472452585925,4906.0,0.8508105939665414,,0.9911056805411732,False
FAM53A,68,142,-0.0039766549067885,-0.0460443082211897,0.06491889066789386,-0.22418855519415076,0.3540263365299385,5158.0,0.42390694649258753,,0.9505570919920585,False
ZNF579,68,142,-0.07873740930525219,-0.08415475935852851,0.06494320150484788,-0.224164294296202,0.3540506973058978,5005.0,0.6683986869229327,,0.9812556783375721,False
RBMXL2,68,142,0.08172956576972525,0.07476731150780525,0.06504799870627113,-0.22405971258175195,0.35415570999429424,5094.0,0.5193547908226548,,0.9699158901008881,False
FPR2,68,142,0.036046604574660496,0.0377987625941606,0.06513458080482665,-0.22397330877774602,0.3542424703873993,5037.0,0.6128514891596902,,0.9740124926272851,False
NUP98,68,142,-0.7531468017227695,-0.779558172552041,0.06516513562642312,-0.22394281693288265,0.3542730881857289,5015.0,0.6508255000965881,,0.9787764859709739,False
LAT,68,142,-0.09419454513597275,-0.11279810141817856,0.06521014962586205,-0.22389789576586136,0.35431819501758544,5048.0,0.5942390627445258,,0.9725539096451342,False
SYT9,68,142,0.04701052723781505,0.04103809239489635,0.065228392895441,-0.2238796901376421,0.35433647592852413,5032.0,0.621395957139592,,0.9748251012659688,False
RNF207,68,142,-0.02663098136497985,-0.0372934102348562,0.06523870234620087,-0.22386940196303834,0.3543468066554401,4934.0,0.7979220413649758,,0.990278247765461,False
FANCF,68,142,-0.2283123784048276,-0.23165973638345871,0.06525342101425025,-0.22385471367650323,0.3543615557050037,4858.0,0.94292551952002,,0.9992669911650993,False
TGFB1I1,68,142,0.043272232417686796,0.041988956926965096,0.06526138723585692,-0.22384676390121686,0.3543695383729307,5032.0,0.621395957139592,,0.9748251012659688,False
ARSH,68,142,0.1021483122939519,0.09213313999857295,0.06531185444943438,-0.22379640092418124,0.35442010982305,5056.0,0.5808672823643817,,0.9714168289568855,False
FUOM,68,142,0.06712845003761625,0.066888624236846,0.06531224997150911,-0.22379600621934811,0.3544205061623663,4799.0,0.9448571102819169,,0.9993737785142749,False
SNRPD2,68,142,-2.4368146608257026,-2.418411705086333,0.06538240103337659,-0.22372600018431102,0.3544908022510642,4911.0,0.8413095146083168,,0.9911056805411732,False
GEMIN7,68,142,-0.7491680105114988,-0.7309307703738332,0.06538638559932208,-0.22372202386053025,0.3544947950591744,4896.0,0.8698765235243281,,0.9925393536948601,False
PLD5,68,142,0.07186953451639824,0.05543922015427015,0.06541039665128648,-0.22369806248659777,0.35451885578917075,5153.0,0.4309734126398854,,0.9520493115739541,False
NFAM1,68,142,0.1155452458570871,0.11122955710522285,0.06541274745742703,-0.22369571654517323,0.3545212114600273,4793.0,0.9332728256598548,,0.9983011227567234,False
HECW1,68,142,0.00124348888051705,0.0117870425562289,0.06542402128914918,-0.22368446604574452,0.35453250862404284,4720.0,0.7941765036088556,,0.9902217430088582,False
SLC51A,68,142,-0.00391630445096125,-0.0074281338283984,0.06546143788234984,-0.2236471269186345,0.35457000268333416,5083.0,0.5368097274935146,,0.9699158901008881,False
PNPLA6,68,142,-0.10143645141986951,-0.1119777407626184,0.06550173869994962,-0.22360690958804963,0.3546103869879489,4981.0,0.7113070135662714,,0.9858890051987951,False
MATN2,68,142,0.07781938280788164,0.0613651202565025,0.06551287850372739,-0.22359579287050557,0.35462154987796035,5021.0,0.6403732113744416,,0.9775695601187734,False
NDFIP2,68,142,-0.00247463747007525,0.011484302012862449,0.06557127590668721,-0.22353751655507503,0.35468006836844945,4966.0,0.7386075393846577,,0.9874807212226971,False
ARID2,68,142,-0.357412842377202,-0.39714791628970847,0.06559038883300243,-0.22351844328300358,0.35469922094900846,5072.0,0.5545548389260562,,0.9699158901008881,False
FAU,68,142,-3.069973450252391,-3.0714740498964206,0.06560073224777906,-0.2235081213328815,0.35470958582843964,4949.0,0.7699496940167603,,0.9874807212226971,False
GP1BB,68,142,-0.16070383731202276,-0.2031622952519067,0.06564325190460543,-0.2234656899483861,0.3547521937575969,5139.0,0.4511191675376911,,0.9573935132108343,False
STAP2,68,142,0.0729756746698821,0.04783625680797535,0.06566292361407114,-0.2234460590974369,0.3547719063255792,5147.0,0.4395427005226423,,0.9560398080959539,False
RHCE,68,142,0.0762517418279498,0.07105793980334571,0.06566415669154055,-0.22344482858150058,0.35477314196458165,4966.0,0.7386075393846577,,0.9874807212226971,False
MIF4GD,68,142,-0.12635133976677315,-0.12959206029074344,0.0656825255404504,-0.22342649789680508,0.3547915489777059,4954.0,0.760689734898518,,0.9874807212226971,False
DCAF4L2,68,142,-0.04398601286735365,-0.056325163670526646,0.06572847871847338,-0.22338064024057458,0.3548375976775213,4945.0,0.7773814223450983,,0.9877566562589103,False
FAM20C,68,142,0.0158109381409723,0.00830092111574315,0.06574764218102216,-0.22336151663239504,0.3548568009944394,5086.0,0.5320201876962649,,0.9699158901008881,False
CLEC4A,68,142,0.034860805328567154,0.0141886898096937,0.0657487111745916,-0.22336044986235995,0.3548578722115432,5188.0,0.3829529487592733,,0.9416798305269515,False
RAB24,68,142,-0.058281903631867193,-0.0765770596017271,0.06578650542882883,-0.22332273424437518,0.3548957451020328,5058.0,0.5775464777748874,,0.9702066603879994,False
CCDC102A,68,142,-0.02171524117895745,-0.03466975518393245,0.06579396876453487,-0.22331528644252735,0.35490322397159707,4931.0,0.8035490552784977,,0.9906110766723095,False
ZNF438,68,142,0.09790535579308149,0.0917652680694031,0.0658103028253177,-0.22329898638488488,0.35491959203552026,4977.0,0.7185527186338352,,0.9864009185288087,False
CENPK,68,142,-1.5661722612353928,-1.5671167626276437,0.06584277042647532,-0.22326658639762978,0.35495212725058045,5023.0,0.6369047770591957,,0.9775695601187734,False
ACTL9,68,142,-0.0461860185099633,-0.041434918212911,0.06586613672071205,-0.22324326878441642,0.35497554222584055,5017.0,0.6473336373586727,,0.9784489127099688,False
RPS6KB1,68,142,-0.09752956126634475,-0.1031096600133639,0.06587213014818291,-0.22323728784635385,0.35498154814271965,5061.0,0.5725820977946774,,0.9699546146014512,False
