gene,n_R175H,n_other_mut,median_R175H,median_other_mut,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
MYLK3,29,766,0.0730513955032772,0.07144553776994644,0.008557441507391824,-0.3622244802273875,0.3793393632421712,11233.0,0.9176561131811065,,0.9965335340714473,False
TOP1,29,766,-0.8183760537085535,-0.8493762897580205,0.008569725824767702,-0.3622121965954795,0.37935164824501494,11359.0,0.8358652379616845,,0.9956646945825633,False
MEFV,29,766,0.0122489211121531,0.00760286142291955,0.008583353951059174,-0.3621985692307912,0.3793652771329096,11212.0,0.9313973487933842,,0.9965335340714473,False
ANKRD37,29,766,0.0528853710420783,0.06173299818352655,0.008643975070785308,-0.3621379515135203,0.3794259016550909,11153.0,0.9701000488623712,,0.997736695824544,False
TESMIN,29,766,-0.2178038990356776,-0.1579926961748574,0.008664388496420301,-0.3621175392390101,0.3794463162318507,10644.0,0.7031983878635877,,0.9908924792357967,False
ZNF521,29,766,-0.0289303933549096,-0.028193280817219647,0.008693148553665027,-0.362088780808169,0.37947507791549906,10838.0,0.8249446908585439,,0.9956646945825633,False
GAREM2,29,766,-0.1321195132302764,-0.1149444037233687,0.008702116473674363,-0.3620798133964049,0.3794840463437536,10877.0,0.8500445147994795,,0.9956646945825633,False
SLAMF9,29,766,-0.1943357599043158,-0.1860244567231597,0.00872626775624852,-0.3620556634851792,0.37950819899767624,10907.0,0.8694574405013348,,0.9956646945825633,False
TMEM236,29,766,0.1774464308128623,0.17310312049284937,0.008861722813199073,-0.36192021619001963,0.3796436618164178,10789.0,0.7936638872190726,,0.9938128237807856,False
DEFB124,29,766,0.0783677630306316,0.0818359152470356,0.008893021506062002,-0.36188891930762573,0.3796749623197498,11097.0,0.9937557549399326,,0.9998216937366305,False
HTR3E,29,766,0.0291492617819718,0.0062918372711115,0.008904542506293696,-0.3618773989754322,0.3796864839880196,11829.0,0.5522645227541549,,0.9833519290347225,False
MEP1A,29,766,0.0114809809765753,-0.0047709747761699,0.008939060961867421,-0.3618428825265675,0.3797210044503023,11481.0,0.758319345850962,,0.9929458170570392,False
ZNF211,29,766,0.0852276110384839,0.0900928893195915,0.008975487629180856,-0.3618064579853154,0.37975743324367717,12044.0,0.44041845682767755,,0.980106609002037,False
JAM2,29,766,0.0617372413194969,0.05237554836655295,0.009043074566362747,-0.3617388750157837,0.37982502414850916,11633.0,0.6650831907945403,,0.9890288103802586,False
TOP2B,29,766,0.0160340431670242,0.0016649682766144498,0.009068193478701907,-0.3617137575856219,0.37985014454302574,11406.0,0.8057567894666944,,0.9939153294673192,False
DHRS2,29,766,-0.0601131431585898,-0.07162232356136765,0.009101138895715526,-0.3616808141188321,0.3798830919102631,11168.0,0.9602500695468054,,0.9974074029452451,False
FAM161A,29,766,-0.0552666599148942,-0.0731431574333203,0.009112371541795422,-0.36166958213929223,0.379894325222883,11589.0,0.6916191510365114,,0.9908924792357967,False
RABL6,29,766,-0.0202124470788448,-0.0292587362463217,0.009113425671054193,-0.36166852807262717,0.3798953794147355,10786.0,0.7917589272169467,,0.9938128237807856,False
DHFR,24,677,-0.8296389582352997,-0.8336810003101036,0.00911943543787925,-0.39798650852880474,0.4162253794045632,8159.0,0.9717713156963841,,0.997736695824544,False
TKT,29,766,-0.4599537690303433,-0.4085729990410364,0.009153024202581156,-0.3616289318976884,0.3799349803028508,10664.0,0.7154618341276806,,0.9908924792357967,False
PGS1,29,766,-0.8966309712288072,-0.9279731680764565,0.009161483776165366,-0.36162047282887494,0.3799434403812057,11093.0,0.9911266914589179,,0.9994878074658262,False
FAM193A,29,766,0.0276085985353193,0.00441968260098615,0.009202745522481633,-0.3615792135512727,0.37998470459623596,11289.0,0.8811438597216947,,0.9956646945825633,False
SCUBE2,29,766,0.0963183602721857,0.08444115939593524,0.009209951341367924,-0.3615720081646525,0.37999191084738837,11216.0,0.9287782667244682,,0.9965335340714473,False
THAP5,29,766,-0.1493491911869214,-0.17252255530769334,0.00926650788546861,-0.36151545502504195,0.3800484707959792,12109.0,0.4093524901061635,,0.9764909735164059,False
WDR75,29,766,-1.467921695118131,-1.4391278958401523,0.009318941784141959,-0.36146302430130983,0.3801009078695937,10860.0,0.8390832945057349,,0.9956646945825633,False
ATG9A,29,766,-0.1400154410643099,-0.1741339152367462,0.009366983494814192,-0.3614149855153524,0.38014895250498076,11479.0,0.7595734766643415,,0.9929458170570392,False
AMDHD1,29,766,-0.0427502472486522,-0.0330984121265019,0.009378730300916037,-0.3614032394266685,0.38016070002850055,11299.0,0.8746480414681168,,0.9956646945825633,False
STYX,29,766,-0.0026634957216091,0.0023231374619571,0.009387615167609158,-0.36139435510320206,0.3801695854384204,11312.0,0.8662161543611921,,0.9956646945825633,False
OR2V2,24,677,-0.1303225918429409,-0.1180585724233093,0.009397706092608264,-0.39770825521419484,0.41650366739941136,7905.0,0.822666765684822,,0.9956646945825633,False
KCTD18,29,766,-0.0323794544738712,-0.03009744267494335,0.009405131486613694,-0.36137683985666363,0.38018710282989104,11033.0,0.9517182722924955,,0.9970357745104985,False
LRRC34,29,766,0.0075533413158974,0.0354668318163456,0.009446466410640496,-0.36133550747136234,0.38022844029264335,10845.0,0.829437412316989,,0.9956646945825633,False
REEP6,29,766,-0.0187762381952461,-0.03012920916708435,0.009449179182166707,-0.3613327948668396,0.380231153231173,11137.0,0.9806116863740035,,0.9978165591685185,False
LSM2,29,766,-2.6636090786852766,-2.733331386174539,0.009453709263534588,-0.36132826506445914,0.38023568359152826,11127.0,0.9871832858030475,,0.9987126775972943,False
SDHA,29,766,-0.3843945424397194,-0.30766765193212875,0.009474246075881767,-0.36130772951855944,0.38025622167032297,10445.0,0.5857931735284088,,0.9839893271275432,False
GDF11,29,766,-0.0908680607369511,-0.0996138863267262,0.009508504952683428,-0.3612734727605224,0.3802904826658892,10987.0,0.9215798527722349,,0.9965335340714473,False
ZNF575,29,766,-0.0265596676449076,-0.0325194337089436,0.009542691889226072,-0.3612392879459188,0.38032467172437096,11058.0,0.9681296398695973,,0.997736695824544,False
AMIGO3,29,766,-0.0253061800956843,-0.0183062365401239,0.009544214483627406,-0.36123776544620007,0.3803261944134549,10994.0,0.9261599559423535,,0.9965335340714473,False
NFIB,29,766,0.0105336200236272,-0.004888158749213899,0.00958458770120347,-0.3611973947447453,0.38036657014715225,11188.0,0.9471264562849593,,0.9965335340714473,False
WDR47,29,766,-0.1295093740791975,-0.1283979295298025,0.009585396980264196,-0.36119658551622874,0.3803673794767571,11157.0,0.9674728795128041,,0.997736695824544,False
BRD8,29,766,-0.4565570621936063,-0.4273311925568255,0.009595697851341267,-0.3611862852888728,0.3803776809915554,10895.0,0.8616821430084504,,0.9956646945825633,False
SLFN14,29,766,0.0982218454913939,0.09491104265174165,0.009670112927411387,-0.36111187488368207,0.38045210073850483,11406.0,0.8057567894666944,,0.9939153294673192,False
EPB41L3,29,766,0.0685446484707546,0.0658735291134396,0.009671865419097491,-0.36111012250243113,0.3804538533406261,11423.0,0.794934545544404,,0.9938128237807856,False
KRT6A,29,755,-0.1521097507660336,-0.1857733132713255,0.009704901272164742,-0.3611756090521478,0.38058541159647724,11264.0,0.7917487787371806,,0.9938128237807856,False
ZNF71,29,766,0.0440363801386512,0.037575107353154294,0.009711060851708725,-0.3610709295449911,0.3804930512484086,11802.0,0.5672354817304042,,0.983453062819846,False
PNPLA6,29,766,-0.116386223553534,-0.10492109880615665,0.009791058012893877,-0.3609909374666502,0.3805730534924379,10890.0,0.8584463426052517,,0.9956646945825633,False
SLC17A4,29,766,-0.0115780432765469,-0.0028483286411870997,0.009815871462507435,-0.3609661256021019,0.3805978685271168,11019.0,0.9425363959178301,,0.9965335340714473,False
PMF1,29,766,-1.2275023774345786,-1.2163575672616238,0.009828465803094013,-0.36095353206756775,0.38061046367375573,11198.0,0.9405698022801708,,0.9965335340714473,False
ATG16L1,29,766,0.0076149666189902,0.0053175507601231995,0.009836112616752391,-0.3609458857438185,0.38061811097732323,11164.0,0.9628761996662412,,0.997736695824544,False
HSF2,29,766,-0.0596140867656366,-0.06613729596751265,0.009867186183710984,-0.3609148141715731,0.38064918653899504,11459.0,0.7721490627683398,,0.9929963386979795,False
TBC1D10B,29,766,-0.1402013114189396,-0.15601873702795505,0.009906520460774176,-0.36087548242852785,0.3806885233500762,11758.0,0.5920410974719594,,0.9839893271275432,False
OR2M4,24,677,-0.0688882759058521,-0.0596496635045883,0.009913455015799252,-0.3971925398074073,0.41701944983900585,8078.0,0.9627766084559888,,0.997736695824544,False
IL5RA,29,766,0.1548785555211012,0.13631257165662194,0.01000872039194969,-0.36077328912846757,0.3807907299123669,11476.0,0.7614558579167356,,0.9929963386979795,False
CEP120,29,766,0.0020503616092871,0.00283085519340875,0.010015582671177333,-0.3607664272969287,0.3807975926392834,10732.0,0.7576925186076475,,0.9929458170570392,False
ZC3H3,29,766,-0.3233034991459253,-0.3056524679591649,0.010067334000402033,-0.3607146793537956,0.3808493473545997,10984.0,0.9196177383303346,,0.9965335340714473,False
CASP1,29,766,-0.0079749351706255,-0.022661591269503498,0.010069038419081125,-0.36071297504693356,0.3808510518850958,11232.0,0.9183099331329497,,0.9965335340714473,False
PHF10,29,766,-0.0475502466226856,-0.06282607937115456,0.010087136162362204,-0.360694878492108,0.38086915081683237,11142.0,0.9773263521172194,,0.997736695824544,False
CCDC171,29,766,0.0333950495848007,0.031959112293602945,0.010096860550199436,-0.3606851547437403,0.38087887584413915,11095.0,0.9924412129403024,,0.9995205228730938,False
SLC35G5,29,766,0.0240307878959048,0.038758957309732,0.010100223871663195,-0.36068179164358977,0.3808822393869162,10417.0,0.5700290709539217,,0.983453062819846,False
CLDN3,29,766,0.0882509181748348,0.09163296784693155,0.010152146355557211,-0.36062987258565127,0.3809341652967657,10311.0,0.5122544940305284,,0.9804894932204153,False
TTC29,29,766,0.1409247586171381,0.12609239333453032,0.010187151753160312,-0.3605948695076924,0.380969173014013,11849.0,0.5413014192455987,,0.9833519290347225,False
OR51D1,24,677,0.02313223401765615,-0.003366746079756,0.01019896773798797,-0.3969070464093739,0.4173049818853498,8191.0,0.9456190033233836,,0.9965335340714473,False
IL17RA,29,766,-0.0597553786044289,-0.05603350678762285,0.010202942541909316,-0.36057907976793846,0.38098496485175704,11039.0,0.9556553966578044,,0.9971288565904906,False
HTRA4,29,766,-0.0192083455734144,-0.01267430310610795,0.010208630426982964,-0.36057339226111373,0.3809906531150796,10963.0,0.9058973007234219,,0.9965335340714473,False
ZMYND19,29,766,0.0462485433753768,0.0414343577909888,0.01024597393055907,-0.3605360512461458,0.381027999107264,11075.0,0.9792975100863786,,0.9978165591685185,False
NLRP4,29,766,0.0530231563617114,0.0322273849128571,0.010298885815336256,-0.3604831429030281,0.38108091453370063,11437.0,0.7860515460821795,,0.9931041406063236,False
CACNA2D1,29,766,-0.0726919230190434,-0.0605852979649074,0.010319366592520618,-0.3604626635016227,0.381101396686664,10467.0,0.5983194351011191,,0.9849474073047186,False
MMP23B,29,766,-0.1596668954804471,-0.1760845512490617,0.010375769395235334,-0.36040626450184693,0.3811578032923176,10888.0,0.8571526848173302,,0.9956646945825633,False
ASTN1,29,766,-0.0281871163108978,0.0014860814751568,0.01039645517451689,-0.360385580122492,0.38117849047152574,11190.0,0.9458148246724019,,0.9965335340714473,False
PSMC1,29,766,-1.1568181969138625,-1.1724019284263438,0.010422858596029904,-0.36035917849190235,0.3812048956839622,10808.0,0.8057567894666944,,0.9939153294673192,False
B4GALNT2,29,766,-0.1106735454441436,-0.11177315675910394,0.010439364605297657,-0.36034267360453176,0.38122140281512706,11487.0,0.7545607794158377,,0.9929458170570392,False
PALMD,29,766,-0.0625722684399229,-0.0491896731222028,0.010448444179763627,-0.36033359464795234,0.38123048300747964,10774.0,0.7841516212839292,,0.9931041406063236,False
ZKSCAN5,29,766,-0.2282505425674348,-0.1978513442779811,0.01045447533412742,-0.3603275639043198,0.3812365145725746,10563.0,0.6543450476930861,,0.9886779973350618,False
ZNF468,29,766,-0.2870838683352351,-0.30364521539524636,0.010459194740100437,-0.3603228448199112,0.3812412343001121,11027.0,0.9477823260573168,,0.9968024104060469,False
LSG1,29,766,-1.0077399862830076,-1.0602844651634702,0.010466535390260042,-0.3603155046702072,0.38124857545072727,11469.0,0.7658535568592891,,0.9929963386979795,False
ETAA1,29,766,-0.0856697532402261,-0.07662303064762521,0.01052427477564684,-0.36025776923349845,0.3813063187847921,11147.0,0.9740414024380825,,0.997736695824544,False
RABGEF1,16,256,-0.21006332471667621,-0.18070084039786746,0.010528262604550821,-0.4945436704301542,0.5156001956392559,1996.0,0.866026057731649,,0.9956646945825633,False
CAPN3,29,766,-0.0816509108954889,-0.0723885201168786,0.010557490943018706,-0.36022455534755504,0.3813395372335925,10577.0,0.662690893019088,,0.9890288103802586,False
C8orf34,29,766,0.0229229812526995,0.00985717819240605,0.010616687274332914,-0.36016536309992103,0.38139873764858684,11564.0,0.7068694932911658,,0.9908924792357967,False
ABHD10,29,766,0.0178816172397826,0.01421760881808785,0.010632701551723498,-0.3601493499312052,0.3814147530346522,10949.0,0.8967656652209607,,0.9965335340714473,False
ZNF784,29,766,-0.0001370624324155,-0.00493537040327535,0.010663341268623778,-0.36011871234016174,0.3814453948774093,11398.0,0.81086265026413,,0.9944110841405277,False
OR2F2,24,677,-0.003675978607052299,-0.0033157478709057,0.010663859427098533,-0.39644218735916825,0.4177699062133653,8114.0,0.992225384749117,,0.9995205228730938,False
TNFSF18,29,766,0.1517295413233536,0.15476177938850422,0.010702636178862116,-0.36007942016525146,0.38148469252297573,11218.0,0.9274690131597947,,0.9965335340714473,False
GJD2,29,766,0.0605639153329542,0.0826574273633619,0.010745426940632172,-0.36003663239360023,0.3815274862748646,10513.0,0.624895445868982,,0.9862541710006836,False
PLPP3,29,766,-0.0361371132174207,-0.03405146842402175,0.010758831531352866,-0.3600232287420153,0.38154089180472106,11256.0,0.9026345099439745,,0.9965335340714473,False
DCPS,29,766,-0.2261784840317157,-0.1991094201011086,0.010780513294395238,-0.36000154850049215,0.3815625750892826,10899.0,0.8642724584849204,,0.9956646945825633,False
GJD3,29,766,-0.1360044962470302,-0.16041879798250674,0.010790060310761443,-0.3599920021550598,0.3815721227765827,11369.0,0.829437412316989,,0.9956646945825633,False
VGLL4,29,766,0.170316862531241,0.18337979011064592,0.010801222076543245,-0.35998084117444434,0.3815832853275309,11271.0,0.892856217484726,,0.9965335340714473,False
NUP54,29,766,-0.7445249389007109,-0.7893554924278676,0.010805428015642828,-0.3599766355314191,0.3815874915627048,11410.0,0.8032069464990056,,0.9939153294673192,False
TNS1,29,766,0.0913237089269775,0.063424665212926,0.010819682961077638,-0.35996238159030924,0.38160174751246456,11201.0,0.9386035709569525,,0.9965335340714473,False
RBM28,29,766,-0.6528028311304236,-0.6711826361222555,0.010892422748352584,-0.35988964694849557,0.3816744924452007,10962.0,0.9052446136906894,,0.9965335340714473,False
NPAS2,29,766,0.0917788756152778,0.08664376404338031,0.010903518507126004,-0.3598785519776436,0.38168558899189564,11321.0,0.8603875410996291,,0.9956646945825633,False
CDH4,29,766,-0.0062973364172737,-0.00487499963607255,0.010918710761713227,-0.3598633608031756,0.3817007823266021,11198.0,0.9405698022801708,,0.9965335340714473,False
VASN,29,766,-0.0127018711186422,-0.0046029846220883505,0.010926355560789067,-0.3598557165481886,0.38170842766976676,10792.0,0.7955700789991001,,0.9938128237807856,False
P2RX5,29,766,0.0747742192417339,0.0513349812297868,0.010945780635269377,-0.3598362928579254,0.3817278541284641,11594.0,0.6885837975969626,,0.9908924792357967,False
ALAS2,29,766,0.1044423079033038,0.09420719450411245,0.010957110296450358,-0.35982496400522335,0.38173918459812406,11072.0,0.9773263521172194,,0.997736695824544,False
ONECUT1,29,766,0.0765979544868118,0.0836315462048452,0.010989478784195535,-0.35979259783188533,0.3817715554002764,10322.0,0.5181048434701598,,0.9804894932204153,False
IL21,29,766,0.0835409863672221,0.09860001779210165,0.011003198762334377,-0.35977887883681076,0.38178527636147946,10844.0,0.8287952497293245,,0.9956646945825633,False
HEATR9,29,766,-0.1275469351813669,-0.11781784780747165,0.011057489216913033,-0.3597245922842823,0.3818395707181083,11020.0,0.9431920055799864,,0.9965335340714473,False
CT55,29,766,0.1449167310627329,0.12222128085825834,0.0110748606731738,-0.3597072220806263,0.3818569434269739,10950.0,0.8974174862137272,,0.9965335340714473,False
PDP2,29,766,-0.1153466095459549,-0.102603584418272,0.011075482283875802,-0.3597066005147833,0.3818575650825349,10803.0,0.8025698117687525,,0.9939153294673192,False
UPF3B,29,766,-0.056550695888063,-0.0484287147296206,0.01112100940881388,-0.3596610766821867,0.3819030954998145,11130.0,0.9852116943675499,,0.9986224677685827,False
TFEB,29,766,-0.0048493436852468,-0.00137085686525045,0.011135437446377336,-0.35964664969082016,0.38191752458357486,11060.0,0.9694432249894259,,0.997736695824544,False
ZNF808,29,766,0.0587222502793819,0.066458121799922,0.011155928118525171,-0.3596261605068103,0.38193801674386063,11087.0,0.9871832858030475,,0.9987126775972943,False
