drug_id,drug_name,n_group1,n_group2,median_group1,median_group2,cohens_d,mannwhitney_U,pvalue,fdr
BRD:BRD-K10843433-001-22-7,,38,69,-0.6424,-0.6078,-0.2198,1194.0,0.4482220060705038,0.9891889103011617
BRD:BRD-K84810405-003-01-1,,38,69,-0.5578,-0.5539,-0.1478,1194.0,0.4482220060705038,0.9891889103011617
BRD:BRD-A66143912-001-01-1,,31,64,-0.1204,-0.1426,0.2307,1088.0,0.44843182126480274,0.9891889103011617
BRD:BRD-K00004629-001-01-9,pralmorelin,49,115,-0.0337,0.0307,-0.1588,2606.0,0.4484353719343699,0.9891889103011617
BRD:BRD-K94649603-001-10-6,,40,69,0.006,-0.0816,0.1166,1501.0,0.448704247971661,0.9891889103011617
BRD:BRD-K43149758-001-22-7,,40,69,0.168,0.2264,-0.2287,1259.0,0.448704247971661,0.9891889103011617
BRD:BRD-K82687598-001-01-6,,39,70,0.129,0.0145,0.0331,1485.0,0.4500049633141803,0.9894886502832125
BRD:BRD-K47492008-001-02-7,,39,70,0.0351,0.0489,0.2467,1485.0,0.4500049633141803,0.9894886502832125
BRD:BRD-K00091120-001-01-9,ALK2-IN-1,49,112,-0.3699,-0.249,-0.1153,2538.0,0.4502584336645362,0.9894886502832125
BRD:BRD-K82850175-001-01-1,,40,70,0.0356,0.1145,-0.1258,1278.0,0.4502704235610012,0.9894886502832125
BRD:BRD-K10974103-001-21-1,,40,70,0.3653,0.3551,-0.1763,1278.0,0.4502704235610012,0.9894886502832125
BRD:BRD-K72093121-001-16-3,,39,69,-0.081,-0.1595,0.1361,1464.0,0.4503996141626895,0.9894886502832125
BRD:BRD-K67977190-066-02-3,,39,69,-1.1871,-0.9326,-0.1347,1227.0,0.4503996141626895,0.9894886502832125
BRD:BRD-A21607826-003-05-1,,39,69,0.4848,0.5795,-0.1487,1227.0,0.4503996141626895,0.9894886502832125
BRD:BRD-K98769987-001-23-7,,39,69,0.089,-0.0116,0.0952,1464.0,0.4503996141626895,0.9894886502832125
BRD:BRD-A57133233-003-11-0,,39,69,-0.1709,-0.2334,0.1189,1464.0,0.4503996141626895,0.9894886502832125
BRD:BRD-A25043798-001-02-9,casin,49,115,-0.2529,-0.1404,-0.1439,2607.0,0.45058894060024934,0.9894886502832125
BRD:BRD-A55946879-001-04-9,BW-B70C,49,115,-0.0451,-0.131,0.0955,3028.0,0.45058894060024934,0.9894886502832125
BRD:BRD-K94358652-001-02-1,,38,63,0.1541,-0.045,0.0862,1305.0,0.45109357316499166,0.9896366273958945
BRD:BRD-K10843433-001-23-5,,38,63,0.1466,0.1235,0.1457,1305.0,0.45109357316499166,0.9896366273958945
BRD:BRD-K97009491-238-03-8,,38,63,0.1797,0.2138,-0.1655,1089.0,0.45109357316499166,0.9896366273958945
BRD:BRD-A99939097-001-24-2,,40,71,0.1852,0.1482,0.234,1543.0,0.4518003983108635,0.9899577952865076
BRD:BRD-K90195324-003-02-5,,40,71,0.1704,0.1316,0.0869,1543.0,0.4518003983108635,0.9899577952865076
BRD:BRD-K43167535-001-01-3,,31,65,0.2152,0.1976,0.181,1104.0,0.4519254463507544,0.9899577952865076
BRD:BRD-K52681925-050-01-6,,38,69,0.1014,0.0965,-0.1417,1195.0,0.4521275444345899,0.9899577952865076
BRD:BRD-K34341643-001-01-4,,38,69,0.2255,0.1737,0.1385,1427.0,0.4521275444345899,0.9899577952865076
BRD:BRD-A89672324-001-03-0,,38,69,0.2491,0.1918,0.123,1427.0,0.4521275444345899,0.9899577952865076
BRD:BRD-K10705233-001-02-2,,40,69,-0.0824,0.0872,0.0152,1260.0,0.4524781081560806,0.9899577952865076
BRD:BRD-K28863208-001-02-0,,40,69,0.161,0.1598,-0.1225,1260.0,0.4524781081560806,0.9899577952865076
BRD:BRD-K69211575-001-02-9,XD-14,49,115,0.1644,0.1192,0.0885,3027.0,0.45274835406547664,0.9899577952865076
BRD:BRD-K00010386-001-01-9,RMC-4550,49,116,-0.8002,-0.7138,-0.1644,2631.0,0.4528381876528993,0.9899577952865076
BRD:BRD-K21865955-003-01-5,,31,64,-1.2093,-0.9842,-0.1238,897.0,0.45319779173888375,0.9899577952865076
BRD:BRD-K11576103-003-01-1,,31,64,-0.2246,-0.1757,-0.1471,897.0,0.45319779173888375,0.9899577952865076
BRD:BRD-A67531813-001-01-6,,31,64,-0.0097,0.0066,0.1461,1087.0,0.45319779173888375,0.9899577952865076
BRD:BRD-K71289571-001-11-4,,40,70,-0.0216,0.0627,-0.0998,1279.0,0.45400755871206533,0.9899577952865076
BRD:BRD-K12329651-001-18-8,,40,70,-0.2423,-0.184,-0.2339,1279.0,0.45400755871206533,0.9899577952865076
BRD:BRD-K59524082-001-01-3,,40,70,0.0094,0.0175,-0.1508,1279.0,0.45400755871206533,0.9899577952865076
BRD:BRD-K99964838-001-11-9,,40,70,-0.0924,-0.1106,-0.131,1279.0,0.45400755871206533,0.9899577952865076
BRD:BRD-A34751532-001-06-9,,40,70,0.017,0.0631,-0.1759,1279.0,0.45400755871206533,0.9899577952865076
BRD:BRD-K16478699-001-09-2,,39,69,-0.2961,-0.2053,-0.1472,1228.0,0.45424738556814714,0.9899577952865076
BRD:BRD-K53896891-001-01-2,methanesulfonyl-fluoride,49,115,-0.258,-0.2417,-0.1143,2609.0,0.45491360024730365,0.9899577952865076
BRD:BRD-K00005240-001-01-9,tulrampator,49,116,-0.1016,-0.0679,-0.1976,2632.0,0.45498779631215003,0.9899577952865076
BRD:BRD-K91614056-001-02-2,,38,63,-0.489,-0.4605,-0.0881,1090.0,0.4553153389406792,0.9899577952865076
BRD:BRD-K96936751-001-01-4,,40,71,-0.1466,-0.0117,-0.1327,1298.0,0.45550149028184106,0.9899577952865076
BRD:BRD-K27938825-001-02-4,,40,71,0.251,0.2596,-0.1177,1298.0,0.45550149028184106,0.9899577952865076
BRD:BRD-K62762455-001-01-3,,38,69,-0.0003,-0.0261,-0.2339,1196.0,0.45605224517721743,0.9899577952865076
BRD:BRD-K45528773-001-06-4,,38,69,-1.9135,-1.8876,0.1714,1426.0,0.45605224517721743,0.9899577952865076
BRD:BRD-K75373031-001-01-7,,31,65,0.0031,0.0744,-0.0308,912.0,0.4566506165676266,0.9899577952865076
BRD:BRD-K00003488-001-01-9,sultiame,49,114,0.1598,0.2135,-0.0438,2587.0,0.4570245417719736,0.9899577952865076
BRD:BRD-K05653025-001-02-9,NHI-2,49,115,0.1594,0.0262,-0.061,3025.0,0.45708466687958527,0.9899577952865076
BRD:BRD-K00005330-001-01-9,AUT-1,49,115,-0.0734,-0.08,-0.1641,2610.0,0.45708466687958527,0.9899577952865076
BRD:BRD-K92581468-001-01-6,,39,70,-0.0343,-0.0241,-0.1649,1247.0,0.4576245981470267,0.9899577952865076
BRD:BRD-K87158025-001-01-6,,40,70,0.1772,0.1779,0.19,1520.0,0.4577621213738141,0.9899577952865076
BRD:BRD-A87983072-001-01-1,,40,70,0.3558,0.2756,0.1177,1520.0,0.4577621213738141,0.9899577952865076
BRD:BRD-K33141550-003-05-7,,40,70,0.0436,-0.0062,0.1888,1520.0,0.4577621213738141,0.9899577952865076
BRD:BRD-A42571354-300-12-0,,40,70,0.1198,0.1963,-0.0976,1280.0,0.4577621213738141,0.9899577952865076
BRD:BRD-A84687895-001-03-2,,40,70,-0.1757,-0.209,0.2147,1520.0,0.4577621213738141,0.9899577952865076
BRD:BRD-A46393198-003-16-6,,40,70,0.124,0.2066,-0.0499,1280.0,0.4577621213738141,0.9899577952865076
BRD:BRD-K27074404-001-08-4,,31,64,0.0271,0.0205,0.1771,1086.0,0.45799222272600104,0.9899577952865076
BRD:BRD-K16183658-001-01-4,,31,64,-0.0179,-0.1309,0.1639,1086.0,0.45799222272600104,0.9899577952865076
BRD:BRD-K38473998-001-02-0,,39,69,0.1495,0.1725,0.2529,1462.0,0.4581136187931585,0.9899577952865076
BRD:BRD-K13495773-001-11-4,,39,69,0.2068,0.2407,-0.1837,1229.0,0.4581136187931585,0.9899577952865076
BRD:BRD-K87028197-001-01-3,,39,69,0.2121,0.1293,0.2045,1462.0,0.4581136187931585,0.9899577952865076
BRD:BRD-K02314383-001-01-3,,39,68,-0.2146,-0.2849,0.1105,1441.0,0.4586114359465234,0.9899577952865076
BRD:BRD-K00004671-001-01-9,panipenem,49,114,0.1144,0.0695,0.0804,2998.0,0.4592174590396966,0.9899577952865076
BRD:BRD-K04804440-001-09-5,,40,71,0.2173,0.1697,0.0587,1541.0,0.45921958602977253,0.9899577952865076
BRD:BRD-K32730239-001-01-0,,40,71,-1.7182,-1.2236,-0.1074,1299.0,0.45921958602977253,0.9899577952865076
BRD:BRD-K43905307-001-01-2,,37,67,0.0805,0.0683,0.1686,1349.0,0.45924572528945373,0.9899577952865076
BRD:BRD-K00003123-001-01-9,resmetirom,49,115,0.1052,0.0636,0.1333,3024.0,0.45926154151276166,0.9899577952865076
BRD:BRD-K09774593-001-02-9,S-trityl-L-cysteine,49,115,-1.1802,-1.4137,0.0692,3024.0,0.45926154151276166,0.9899577952865076
BRD:BRD-K00003138-001-01-9,asivatrep,49,115,0.1014,0.0266,0.0767,3024.0,0.45926154151276166,0.9899577952865076
BRD:BRD-K48832421-001-03-9,PIM-1-Inhibitor-2,49,115,-0.4378,-0.5205,0.0333,3024.0,0.45926154151276166,0.9899577952865076
BRD:BRD-K00003143-001-01-9,BAY1217389,49,116,-2.2095,-2.1567,-0.0894,2634.0,0.4593042067377615,0.9899577952865076
BRD:BRD-A82772293-001-03-2,,38,69,-0.1453,-0.1562,-0.3049,1197.0,0.4599960351910225,0.9899577952865076
BRD:BRD-K81694556-003-01-9,,38,69,-1.0415,-1.0059,-0.1637,1197.0,0.4599960351910225,0.9899577952865076
BRD:BRD-K76719364-001-02-5,,38,69,-0.0567,-0.1576,0.1827,1425.0,0.4599960351910225,0.9899577952865076
BRD:BRD-A70268693-050-01-2,,38,69,-0.015,-0.0515,0.1293,1425.0,0.4599960351910225,0.9899577952865076
BRD:BRD-K29546239-001-02-3,,38,69,0.1348,0.0212,0.0826,1425.0,0.4599960351910225,0.9899577952865076
BRD:BRD-K13087974-001-02-5,,38,69,0.0284,0.0494,-0.1708,1197.0,0.4599960351910225,0.9899577952865076
BRD:BRD-K00003487-001-01-9,tomeglovir,49,114,0.0138,0.0514,-0.0548,2589.0,0.4614162584203929,0.9899577952865076
BRD:BRD-K00003368-001-01-9,BFH772,49,115,-0.6209,-0.5006,-0.0721,2612.0,0.46144421151384785,0.9899577952865076
BRD:BRD-K44471774-001-01-8,,39,70,-0.0164,0.0542,-0.1261,1248.0,0.46146140847057926,0.9899577952865076
BRD:BRD-K75024268-001-01-0,,40,70,0.2873,0.2684,0.1777,1519.0,0.4615340471800128,0.9899577952865076
BRD:BRD-K56515112-001-21-6,,40,70,0.368,0.3085,0.1386,1519.0,0.4615340471800128,0.9899577952865076
BRD:BRD-K27351809-001-09-5,,40,70,-0.179,-0.2065,0.2071,1519.0,0.4615340471800128,0.9899577952865076
BRD:BRD-A94709349-001-08-3,,40,70,-0.1806,-0.17,-0.2041,1281.0,0.4615340471800128,0.9899577952865076
BRD:BRD-K34713073-001-01-3,,40,70,-0.4886,-0.4267,-0.1011,1281.0,0.4615340471800128,0.9899577952865076
BRD:BRD-K67068943-001-01-0,,40,70,0.2158,0.2641,-0.1867,1281.0,0.4615340471800128,0.9899577952865076
BRD:BRD-K35559145-050-08-5,,40,70,-0.0117,0.0456,-0.1833,1281.0,0.4615340471800128,0.9899577952865076
BRD:BRD-A99888680-001-03-8,,34,60,0.104,0.0434,0.161,1114.0,0.4618879316599347,0.9899577952865076
BRD:BRD-K46741531-001-02-4,,39,69,0.0385,-0.0624,0.0416,1461.0,0.46199824349161245,0.9899577952865076
BRD:BRD-A24191444-046-02-1,,39,69,-0.0591,-0.0177,-0.1678,1230.0,0.46199824349161245,0.9899577952865076
BRD:BRD-K00141480-001-15-4,,31,64,-0.5599,-0.3979,-0.1236,899.0,0.46281498032006363,0.9899577952865076
BRD:BRD-K93331255-001-02-0,,31,64,0.1165,0.1474,-0.2011,899.0,0.46281498032006363,0.9899577952865076
BRD:BRD-K53234107-001-01-6,,40,71,0.112,0.0017,0.0774,1540.0,0.46295462276287314,0.9899577952865076
BRD:BRD-K01649396-003-07-1,,40,71,0.1542,0.2453,-0.1191,1300.0,0.46295462276287314,0.9899577952865076
BRD:BRD-A67616246-001-07-9,,40,71,0.2464,0.2062,0.1866,1540.0,0.46295462276287314,0.9899577952865076
BRD:BRD-K88429204-001-35-1,,40,71,0.2659,0.0971,0.0611,1540.0,0.46295462276287314,0.9899577952865076
BRD:BRD-A07815743-001-01-1,,40,71,-0.0506,-0.0572,-0.1895,1300.0,0.46295462276287314,0.9899577952865076
BRD:BRD-A29349577-001-23-0,,40,71,0.1959,0.1542,0.0726,1540.0,0.46295462276287314,0.9899577952865076
BRD:BRD-K00091105-001-01-9,N-Acetylcysteine amide,49,112,0.0159,0.0523,-0.0034,2544.0,0.4635944686312472,0.9899577952865076
BRD:BRD-K00003301-001-01-9,ASP-9521,49,114,0.0662,0.0469,0.0056,2996.0,0.4636209268127933,0.9899577952865076
BRD:BRD-K50905564-001-08-9,cardionogen-1,49,115,-0.1055,-0.0468,-0.0821,2613.0,0.4636326640664351,0.9899577952865076
BRD:BRD-K74057164-001-01-6,hemin,49,115,-0.0965,-0.0081,-0.0695,2613.0,0.4636326640664351,0.9899577952865076
BRD:BRD-K93217218-300-03-9,PD-166285,49,115,-4.8948,-5.128,0.1253,3022.0,0.4636326640664351,0.9899577952865076
BRD:BRD-K00004681-001-01-9,5-octanoylsalicylic-acid,49,115,-0.066,-0.0394,-0.1879,2613.0,0.4636326640664351,0.9899577952865076
BRD:BRD-K08188887-001-02-4,,40,69,0.0813,0.0073,0.2147,1497.0,0.46390662657570714,0.9899953210674507
BRD:BRD-K78666663-001-01-6,,38,69,0.155,0.0786,0.2412,1424.0,0.46395883939129023,0.9899953210674507
BRD:BRD-K36463073-001-03-9,,39,70,0.0101,-0.0059,0.1218,1481.0,0.46531612204952566,0.9899953210674507
BRD:BRD-K89053832-001-01-0,,40,70,-2.6511,-2.571,-0.1241,1282.0,0.4653232701229085,0.9899953210674507
BRD:BRD-K28761384-300-01-0,,40,70,0.0407,-0.0968,0.1033,1518.0,0.4653232701229085,0.9899953210674507
BRD:BRD-K56291712-001-01-0,,40,70,-0.2012,-0.064,-0.1383,1282.0,0.4653232701229085,0.9899953210674507
BRD:BRD-K00091071-001-01-9,PF-06952229,49,112,-0.4643,-0.3499,-0.1385,2545.0,0.46583834015176073,0.9899953210674507
BRD:BRD-K84986517-001-01-8,,39,69,0.2208,0.2977,-0.101,1231.0,0.46590118747439224,0.9899953210674507
BRD:BRD-K84564571-001-02-4,,39,69,0.212,0.2658,-0.1557,1231.0,0.46590118747439224,0.9899953210674507
BRD:BRD-K94934625-001-01-5,,31,65,0.2024,0.1526,0.0924,1101.0,0.46618374564492515,0.9899953210674507
BRD:BRD-K85139301-001-01-3,,31,65,-0.0243,-0.0093,-0.2627,914.0,0.46618374564492515,0.9899953210674507
BRD:BRD-K45973863-001-01-4,,31,65,0.1919,0.1519,0.1918,1101.0,0.46618374564492515,0.9899953210674507
BRD:BRD-K72868067-001-02-4,,31,64,-0.1766,-0.0908,-0.0632,900.0,0.4676659262440388,0.9899953210674507
BRD:BRD-A03204438-001-01-2,,31,64,0.1287,0.1245,0.2555,1084.0,0.4676659262440388,0.9899953210674507
BRD:BRD-K38019854-323-01-4,,31,64,0.2026,0.1934,0.2068,1084.0,0.4676659262440388,0.9899953210674507
BRD:BRD-K92976206-001-01-5,,40,69,0.1926,0.1621,0.1695,1496.0,0.4677515529880387,0.9899953210674507
BRD:BRD-K84663978-003-02-9,,40,69,-0.1426,-0.1783,0.0878,1496.0,0.4677515529880387,0.9899953210674507
BRD:BRD-K12244279-001-05-8,,40,69,0.1585,0.2319,-0.1665,1264.0,0.4677515529880387,0.9899953210674507
BRD:BRD-K79753741-001-01-7,,40,69,0.1635,0.2031,-0.1469,1264.0,0.4677515529880387,0.9899953210674507
BRD:BRD-K13249881-001-02-3,,38,69,-0.4545,-0.3999,-0.1071,1199.0,0.46794058071594613,0.9899953210674507
BRD:BRD-A09472452-015-23-4,,38,69,-0.1566,-0.0964,-0.105,1199.0,0.46794058071594613,0.9899953210674507
BRD:BRD-K08547377-394-03-5,,38,69,-1.6819,-2.116,0.1622,1423.0,0.46794058071594613,0.9899953210674507
BRD:BRD-A75015151-001-08-9,NKY-80,49,116,0.2188,0.1621,-0.053,3046.0,0.4680054526448688,0.9899953210674507
BRD:BRD-K96153583-001-05-1,,38,63,-0.1861,-0.2167,0.204,1301.0,0.46811317902617333,0.9899953210674507
BRD:BRD-K51747290-001-12-3,,38,63,-0.4513,-0.3588,-0.1254,1093.0,0.46811317902617333,0.9899953210674507
BRD:BRD-K60025295-003-06-6,,40,70,-2.8083,-2.619,-0.1193,1283.0,0.4691297225533344,0.9899953210674507
BRD:BRD-A64227845-004-09-3,,40,70,-0.134,-0.158,0.1566,1517.0,0.4691297225533344,0.9899953210674507
BRD:BRD-K24084088-001-11-3,,40,70,0.1342,0.0749,0.1049,1517.0,0.4691297225533344,0.9899953210674507
BRD:BRD-K93918653-001-08-9,,40,70,0.096,0.2174,-0.2199,1283.0,0.4691297225533344,0.9899953210674507
BRD:BRD-A96529864-001-01-3,,40,70,-0.0745,-0.0386,-0.1968,1283.0,0.4691297225533344,0.9899953210674507
BRD:BRD-K87990216-001-10-2,,40,70,0.4078,0.2976,-0.0155,1517.0,0.4691297225533344,0.9899953210674507
BRD:BRD-K55991142-001-01-6,,39,70,0.0178,0.0543,-0.1817,1250.0,0.4691886676740604,0.9899953210674507
BRD:BRD-K62398570-300-01-2,,38,70,0.212,0.1864,0.0796,1443.0,0.4692187175663479,0.9899953210674507
BRD:BRD-K19438463-001-05-5,,39,69,0.3165,0.3641,-0.1254,1232.0,0.46982237670952576,0.9899953210674507
BRD:BRD-K08231299-001-08-1,,39,69,-0.3369,-0.3369,0.168,1459.0,0.46982237670952576,0.9899953210674507
BRD:BRD-K13296708-001-05-8,,39,69,0.2498,0.1586,0.0637,1459.0,0.46982237670952576,0.9899953210674507
BRD:BRD-K00003212-001-01-9,omtriptolide,49,115,-6.4261,-6.2805,-0.2038,2616.0,0.4702325861180272,0.9899953210674507
BRD:BRD-K00003117-001-01-9,ceftobiprole,49,115,-0.059,-0.1428,-0.0024,3019.0,0.4702325861180272,0.9899953210674507
BRD:BRD-K39576764-071-01-6,mivobulin,49,115,-3.5804,-3.1638,-0.2049,2616.0,0.4702325861180272,0.9899953210674507
BRD:BRD-K48443249-001-01-0,,40,71,-0.5509,-0.445,-0.1588,1302.0,0.4704752601814861,0.9899953210674507
BRD:BRD-K79404599-001-09-3,,40,71,-0.1614,-0.12,-0.2119,1302.0,0.4704752601814861,0.9899953210674507
BRD:BRD-K87122641-001-10-7,,31,65,0.2028,0.1731,0.0447,1100.0,0.47099143672799804,0.9899953210674507
BRD:BRD-K49294207-300-03-8,,40,69,-0.1841,-0.0663,-0.1451,1265.0,0.4716140723947151,0.9899953210674507
BRD:BRD-K11292736-300-02-8,,40,69,0.2458,0.2336,0.2537,1495.0,0.4716140723947151,0.9899953210674507
BRD:BRD-K50422030-001-05-3,,38,69,0.0394,0.0068,0.0709,1422.0,0.4719411801258854,0.9899953210674507
BRD:BRD-K32318651-001-24-5,,38,69,-0.2645,-0.1573,-0.0278,1200.0,0.4719411801258854,0.9899953210674507
BRD:BRD-K30577245-001-04-3,,38,69,-1.7353,-1.6386,-0.1487,1200.0,0.4719411801258854,0.9899953210674507
BRD:BRD-K14658796-003-01-6,,38,69,-0.3047,-0.1799,-0.092,1200.0,0.4719411801258854,0.9899953210674507
BRD:BRD-K94659840-001-02-9,pyrintegrin,49,116,-0.955,-1.125,0.0223,3044.0,0.47239008321642695,0.9899953210674507
BRD:BRD-K00004684-001-01-9,squaric-acid-dibutyl-ester,49,116,0.0872,0.1466,-0.2087,2640.0,0.47239008321642695,0.9899953210674507
BRD:BRD-K06408664-001-04-9,fludrocortisone-acetate,49,116,-0.016,-0.0188,0.1038,3044.0,0.47239008321642695,0.9899953210674507
BRD:BRD-M01344114-348-01-0,threo-2-methylisocitrate-(DL),49,115,-1.1638,-1.2312,-0.009,3018.0,0.47244403704459104,0.9899953210674507
BRD:BRD-A39189014-003-22-7,,40,70,0.0872,0.2171,-0.1378,1284.0,0.4729533351810675,0.9899953210674507
BRD:BRD-K83359602-001-02-3,,40,70,-0.0161,0.0527,-0.072,1284.0,0.4729533351810675,0.9899953210674507
BRD:BRD-A55962179-001-22-1,,40,70,-0.3394,-0.3413,0.1655,1516.0,0.4729533351810675,0.9899953210674507
BRD:BRD-K53665955-001-03-0,,40,70,-0.4005,-0.5367,0.1821,1516.0,0.4729533351810675,0.9899953210674507
BRD:BRD-K09619322-001-03-8,,40,70,0.084,0.0563,0.1535,1516.0,0.4729533351810675,0.9899953210674507
BRD:BRD-K15588452-003-02-7,,39,69,-0.2111,-0.1766,-0.1563,1233.0,0.47376173532264076,0.9899953210674507
BRD:BRD-K28982731-001-01-6,,40,71,0.2192,0.17,0.2544,1537.0,0.4742607274482783,0.9899953210674507
BRD:BRD-A64808605-003-02-7,,40,71,0.0791,0.0808,-0.2388,1303.0,0.4742607274482783,0.9899953210674507
BRD:BRD-K00486786-001-02-2,,40,71,0.1655,0.1071,0.0671,1537.0,0.4742607274482783,0.9899953210674507
BRD:BRD-A35623999-001-05-7,,40,71,0.0353,-0.0175,0.1025,1537.0,0.4742607274482783,0.9899953210674507
BRD:BRD-K65230684-001-06-9,oxaceprol,49,116,-0.0802,-0.1379,-0.0534,3043.0,0.4745908541805448,0.9899953210674507
BRD:BRD-K00004649-001-01-9,E3330,49,115,-0.0571,-0.0051,-0.1259,2618.0,0.4746612036899255,0.9899953210674507
BRD:BRD-K92213669-001-01-3,,36,68,0.2275,0.2123,-0.1495,1119.0,0.47521869539783723,0.9899953210674507
BRD:BRD-K61314889-001-05-1,,40,69,0.2247,0.2392,0.2779,1494.0,0.4754941119311512,0.9899953210674507
BRD:BRD-K02130563-001-11-4,,40,69,-3.9185,-3.7353,-0.0374,1266.0,0.4754941119311512,0.9899953210674507
BRD:BRD-K63253858-001-01-5,,31,65,-0.2627,-0.2162,-0.1962,916.0,0.47582636007313084,0.9899953210674507
BRD:BRD-A69815203-001-07-6,,37,67,0.1346,0.1604,0.2237,1345.0,0.47588895318996804,0.9899953210674507
BRD:BRD-K45252063-001-13-6,,38,69,-0.6637,-0.5266,-0.1704,1201.0,0.4759605566056401,0.9899953210674507
BRD:BRD-K24844714-001-24-5,,38,69,-0.2602,-0.4007,0.2251,1421.0,0.4759605566056401,0.9899953210674507
BRD:BRD-K06328344-015-01-7,,38,69,-0.1589,-0.0509,-0.1403,1201.0,0.4759605566056401,0.9899953210674507
BRD:BRD-K82818427-001-02-2,,38,63,-0.1697,-0.2796,0.1854,1299.0,0.47675455748721607,0.9899953210674507
BRD:BRD-K36395411-003-02-2,,40,70,-0.0073,-0.0716,0.1551,1515.0,0.476794037075443,0.9899953210674507
BRD:BRD-A20119038-003-07-8,,40,70,0.2453,0.2746,-0.0753,1285.0,0.476794037075443,0.9899953210674507
BRD:BRD-K31339321-001-03-6,,40,70,0.264,0.2083,0.1174,1515.0,0.476794037075443,0.9899953210674507
BRD:BRD-A53539450-004-01-7,,40,70,-0.0744,0.0467,-0.099,1285.0,0.476794037075443,0.9899953210674507
BRD:BRD-K81645297-236-01-1,,40,70,-0.0665,-0.0149,-0.1374,1285.0,0.476794037075443,0.9899953210674507
BRD:BRD-A16350940-001-01-9,,40,70,0.0573,0.1157,-0.2153,1285.0,0.476794037075443,0.9899953210674507
BRD:BRD-K39023557-001-01-7,,40,70,-0.04,-0.059,0.1698,1515.0,0.476794037075443,0.9899953210674507
BRD:BRD-A24122750-001-03-7,,40,70,-0.0635,-0.0668,-0.1375,1285.0,0.476794037075443,0.9899953210674507
BRD:BRD-K80528473-001-03-0,bismuth-subsalicylate,49,115,-0.0392,-0.0219,-0.2774,2619.0,0.4768840721376153,0.9899953210674507
BRD:BRD-K00003391-236-01-9,PBI-4050,49,115,0.0972,0.0781,0.1562,3016.0,0.4768840721376153,0.9899953210674507
BRD:BRD-K11851476-003-01-7,,39,70,-0.6858,-0.6976,0.1369,1478.0,0.4769869614322382,0.9899953210674507
BRD:BRD-A48376327-003-01-5,,39,70,0.0844,0.0607,0.1357,1478.0,0.4769869614322382,0.9899953210674507
BRD:BRD-K31329721-001-08-2,,31,64,0.0566,0.1115,-0.1723,902.0,0.4774518081231508,0.9899953210674507
BRD:BRD-K60931454-003-01-3,,31,64,0.1713,0.2121,-0.1298,902.0,0.4774518081231508,0.9899953210674507
BRD:BRD-K50135270-300-02-3,,39,69,0.0098,0.0003,0.0879,1457.0,0.47771918559772375,0.9899953210674507
BRD:BRD-A79431551-001-01-1,,40,71,-0.2475,-0.2037,-0.1923,1304.0,0.4780628688638918,0.9899953210674507
BRD:BRD-K52751261-001-06-1,,40,71,-0.3213,-0.4043,0.1603,1536.0,0.4780628688638918,0.9899953210674507
BRD:BRD-K93208532-001-02-5,,40,71,0.1665,0.2398,-0.1258,1304.0,0.4780628688638918,0.9899953210674507
BRD:BRD-K04497194-001-02-1,,40,71,-0.1729,-0.1543,-0.2869,1304.0,0.4780628688638918,0.9899953210674507
BRD:BRD-K00003481-001-01-9,PAT-1251,49,114,-0.0352,-0.0138,-0.24,2597.0,0.47921679771261316,0.9899953210674507
BRD:BRD-K00004656-001-01-9,denopamine,49,114,-0.0398,0.0011,-0.0933,2597.0,0.47921679771261316,0.9899953210674507
BRD:BRD-K00004676-001-01-9,rilapladib,49,114,-0.4475,-0.515,0.1282,2989.0,0.47921679771261316,0.9899953210674507
BRD:BRD-A10662413-043-11-2,,40,69,0.1585,0.0758,0.001,1493.0,0.4793915970141529,0.9899953210674507
BRD:BRD-K18135438-001-14-2,,38,69,-0.1854,-0.0604,-0.1306,1202.0,0.47999862716438335,0.9899953210674507
BRD:BRD-K84783599-001-01-0,,38,69,-0.3314,-0.2546,0.1416,1420.0,0.47999862716438335,0.9899953210674507
BRD:BRD-K21452876-003-01-8,,38,69,-0.4141,-0.5653,0.0552,1420.0,0.47999862716438335,0.9899953210674507
BRD:BRD-K74371986-001-01-7,,38,69,-0.2964,-0.2179,-0.1369,1202.0,0.47999862716438335,0.9899953210674507
BRD:BRD-K50000283-001-04-4,,40,70,-0.8965,-0.6401,-0.1773,1286.0,0.4806517556662243,0.9899953210674507
BRD:BRD-K26989966-001-03-5,,40,70,0.2409,0.209,0.118,1514.0,0.4806517556662243,0.9899953210674507
BRD:BRD-K19309090-300-05-5,,40,70,0.0858,-0.0005,0.1557,1514.0,0.4806517556662243,0.9899953210674507
BRD:BRD-K35079116-001-03-3,,40,70,-0.1543,-0.1074,-0.1067,1286.0,0.4806517556662243,0.9899953210674507
BRD:BRD-A07932845-050-15-8,,40,70,0.0036,0.0211,-0.0937,1286.0,0.4806517556662243,0.9899953210674507
BRD:BRD-K81044214-001-06-4,,31,65,0.0761,0.0993,-0.1374,917.0,0.4806883714205261,0.9899953210674507
BRD:BRD-K87349682-347-03-8,,38,63,-1.1886,-1.2795,0.199,1298.0,0.4811077881160364,0.9899953210674507
BRD:BRD-A10652366-238-04-1,,38,63,0.1501,0.0864,0.1176,1298.0,0.4811077881160364,0.9899953210674507
BRD:BRD-K42325600-001-01-8,AR-C155858,49,116,-0.1334,-0.1435,0.1997,3040.0,0.48122682595826793,0.9899953210674507
BRD:BRD-K00004569-001-01-9,ICI-169369,49,114,0.1021,0.0982,-0.1546,2598.0,0.48146792388810844,0.9899953210674507
