gene,n_R248W,n_other_mut,median_R248W,median_other_mut,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
PPM1H,69,726,-0.0911858496140363,-0.05661748388941695,-0.44358949825933713,-0.6914604010570664,-0.19571859546160786,19410.0,0.001987591659012788,,0.628930529740183,False
MED13L,69,726,-0.1881546176489809,-0.11083844211409524,-0.4390477300624007,-0.6868990954120957,-0.19119636471270574,18228.0,0.00018365190799197735,,0.2720859658852068,False
MAU2,69,726,-0.7159497471438621,-0.5003782000974379,-0.43699577782560844,-0.6848383816777179,-0.18915317397349896,18096.0,0.00013733658730312576,,0.24625823469323482,False
SMARCA4,69,726,-0.4760932178892703,-0.30441328529760625,-0.43537972448453827,-0.6832154567302982,-0.18754399223877835,17852.0,7.921248819138811e-05,,0.2029084465371115,False
PNMA8B,69,726,-0.0644901525864239,-0.01503012921532395,-0.4311491435376091,-0.67896700663554,-0.1833312804396781,18648.0,0.00044793931003485414,,0.4091220697688032,False
GFI1,69,726,-0.0300079091007092,-0.0118316042778225,-0.430787482960261,-0.6786038265106488,-0.18297113940987317,21420.0,0.046653633485575025,,0.8647829321317521,False
ANGPT2,69,726,0.0057691020017352,0.039585623229981104,-0.4305004759975277,-0.6783156145647444,-0.18268533743031104,19692.0,0.0033099807934208075,,0.651517362985774,False
PIK3CD,69,726,-0.1773573341144627,-0.13365964256422724,-0.42840310051055847,-0.6762094575612514,-0.1805967434598656,21509.0,0.05230591645541301,,0.8647829321317521,False
FAR1,69,726,-0.0659346625321623,-0.01300041721835235,-0.42676394742502943,-0.6745634711349332,-0.17896442371512566,19733.0,0.00355815857861647,,0.651517362985774,False
POLR3A,69,726,-2.811883647997252,-2.650929769797202,-0.42306423218580985,-0.6708484280382528,-0.1752800363333669,18364.0,0.00024647358935215566,,0.29463452871156687,False
TOMM20,69,726,-0.8599314077026146,-0.8009812718911571,-0.42068837986453894,-0.6684628024762422,-0.1729139572528357,19388.0,0.0019082722864094599,,0.628930529740183,False
ALAD,69,726,-0.1073546737162661,-0.054637053358150695,-0.4200604893261916,-0.6678323381955049,-0.17228864045687825,20855.0,0.02148338432728865,,0.8172577979934237,False
STAM,69,726,0.0105883063472859,0.0633563893591427,-0.4197311159243593,-0.6675016162086356,-0.171960615640083,17678.0,5.294673189350711e-05,,0.2029084465371115,False
FAM111B,69,726,-0.0198327510609669,0.01064404884104325,-0.41943969534328185,-0.6672090033123086,-0.17167038737425508,19426.0,0.002047166976870351,,0.628930529740183,False
LSM3,69,726,-1.7916087688050957,-1.6981133849807106,-0.4194345604374796,-0.6672038474049772,-0.1716652734699821,19243.0,0.0014540899493043964,,0.6207925447851698,False
EPHB2,69,726,-0.0253668352864231,0.01767663295732515,-0.4169494064692835,-0.664708559236743,-0.169190253701824,18835.0,0.0006555740559279321,,0.43006625298086465,False
BLOC1S1,69,726,0.0019856696237803,0.03652870108446915,-0.4169419993413656,-0.6647011219927256,-0.16918287669000565,19232.0,0.0014240691044522748,,0.6207925447851698,False
OR8S1,61,640,-0.1089362262369242,-0.0715149991074093,-0.41682094652420715,-0.6803604280639153,-0.15328146498449896,14631.0,0.0012174273920289348,,0.589991636931644,False
BCL2,69,726,0.0185391329620214,0.021966553490703353,-0.41492756977206563,-0.662678521824474,-0.1671766177196573,22774.0,0.21252524480627866,,0.9213709295506245,False
MED12,69,726,-0.8350643066489188,-0.6091974425806254,-0.4139197927937645,-0.661666672016082,-0.1661729135714471,18599.0,0.0004047305610103008,,0.4031790938597613,False
WDR59,69,726,-0.3725974821102734,-0.2799641662191618,-0.4134106392006101,-0.661155464470019,-0.1656658139312012,20040.0,0.006023970479984922,,0.6891502721703242,False
LIPT2,69,726,-0.0617211667623698,-0.00095742865445175,-0.4129326700599454,-0.6606755694612919,-0.16518977065859883,20533.0,0.01328550072893655,,0.7894976278038073,False
H2AZ1,69,726,-0.8122410975783751,-0.7023177415471701,-0.41128198952661554,-0.6590182549041631,-0.163545724149068,19258.0,0.00149596790191283,,0.6238186150976501,False
CCNC,69,726,-0.3666829905899444,-0.2648249050341145,-0.41016129241109195,-0.6578930687923465,-0.16242951602983735,19170.0,0.0012652833428906467,,0.5970472531940049,False
MAPK14,69,726,-0.2369003071410405,-0.15345101574557068,-0.40864882592134355,-0.6563745633502791,-0.160923088492408,19927.0,0.004977852809606327,,0.651517362985774,False
DDX47,69,726,-1.7170199097376526,-1.5247941891119536,-0.4071147977478947,-0.6548344327728786,-0.15939516272291085,18801.0,0.0006121653275973305,,0.43006625298086465,False
HCN2,69,726,-0.2235166464720259,-0.1477246919811599,-0.40303766124016316,-0.6507411881487971,-0.15533413433152923,19637.0,0.003001813631074728,,0.651517362985774,False
OR10G9,60,630,-0.1299651805903264,-0.08422676442271271,-0.40026716850902966,-0.6659132658957285,-0.1346210711223308,14629.0,0.0037967527023759213,,0.651517362985774,False
URM1,69,726,-0.8865772624966085,-0.7468384762710724,-0.3987199132869196,-0.6464065571018456,-0.15103326947199355,19029.0,0.0009631006812789106,,0.5274216939940992,False
ELOVL5,69,726,-0.000546058388538,0.0323212644969189,-0.3981218660545496,-0.6458061856555832,-0.1504375464535159,20699.0,0.017081048696597545,,0.8172577979934237,False
ZNF629,69,726,-0.1168762243876957,-0.0922437124613157,-0.3967130030593998,-0.6443918610463392,-0.1490341450724605,20539.0,0.013408482356979964,,0.7894976278038073,False
PARP3,69,726,-0.1084035129359226,-0.0485606855090297,-0.39543030763655534,-0.6431042098462803,-0.14775640542683044,17816.0,7.292989463617348e-05,,0.2029084465371115,False
PDK3,69,726,-0.0747669891598398,-0.04236516722649125,-0.39513607383955485,-0.6428088415069383,-0.14746330617217138,20066.0,0.006291090616351573,,0.6963305298876546,False
UBE2T,69,726,-0.2311179038386654,-0.183924865339672,-0.39354950199418576,-0.6412161664307185,-0.14588283755765302,21312.0,0.04049361484960324,,0.8615043157182634,False
OR10H2,61,640,-0.2761195719973627,-0.22017138131580355,-0.39242799191311606,-0.6558648365332815,-0.12899114729295058,14862.0,0.0020567665027531956,,0.628930529740183,False
BCL11A,69,726,-0.0500369464522037,-0.031233893023985902,-0.39230255664580166,-0.6399644414563638,-0.14464067183523954,22054.0,0.10066661834250662,,0.885136979508582,False
TOX,69,726,-0.0555563111192019,-0.02444494322688015,-0.39187958669889916,-0.6395398536612754,-0.1442193197365229,19391.0,0.0019189146386965911,,0.628930529740183,False
GET3,69,726,-0.82492326191959,-0.6877469298571066,-0.3916386181969364,-0.6392979642371976,-0.14397927215667514,20077.0,0.006407277658090914,,0.7005420468733425,False
SCRG1,69,726,0.0468899474941975,0.10031115814724076,-0.38909909835335227,-0.636748773210843,-0.14144942349586148,18161.0,0.00015856408418441018,,0.25847387213733264,False
CEP85,69,726,-0.4329728701112423,-0.3494042533660918,-0.3868733008540936,-0.6345145506979681,-0.13923205101021907,19720.0,0.0034776935365766343,,0.651517362985774,False
TP53,69,726,0.0982960960757758,0.1293265298169587,-0.38602863688311023,-0.6336667021098079,-0.13839057165641258,21728.0,0.06868776126819963,p53_pathway,0.8691254040640592,False
M6PR,69,726,-0.0315884209970482,0.01649862455558845,-0.38595798062672765,-0.6335957797733908,-0.13832018148006453,19927.0,0.004977852809606327,,0.651517362985774,False
ACD,69,726,-0.3610988451731903,-0.301399778885299,-0.38561487096131447,-0.6332513787009382,-0.13797836322169077,20330.0,0.009670744376887886,,0.7316713815273278,False
ACTR10,69,726,-1.3417503441839942,-1.2200174405243598,-0.38333286115302806,-0.630960808844167,-0.13570491346188907,19620.0,0.002911998347806912,,0.651517362985774,False
STOX1,69,726,-0.1811050844113897,-0.1337725737699153,-0.3811385686610845,-0.6287583329790437,-0.13351880434312524,19728.0,0.003527012154584808,,0.651517362985774,False
PPCDC,69,726,-0.194920815537043,-0.12552530508517054,-0.3801185883537552,-0.627734564669243,-0.1325026120382674,20536.0,0.013346866341912272,,0.7894976278038073,False
CDK6,69,726,-0.7701927109768364,-0.4705417385686659,-0.37997769541617954,-0.627593149276906,-0.132362241555453,19844.0,0.004317310864743806,,0.651517362985774,False
FBXO7,69,726,-0.0967644783355596,-0.06693124536845504,-0.37951900151955303,-0.6271327558001005,-0.13190524723900557,21007.0,0.026691820201352624,,0.8376896209036528,False
MAML1,69,726,-0.071768498898311,-0.041750202246231646,-0.37797184388030103,-0.6255798805938042,-0.1303638071667979,21472.0,0.04989011600501858,,0.8647829321317521,False
PRKAA1,69,726,-0.0263593056473414,-0.0058681961883785,-0.37763745922722236,-0.6252442632644439,-0.1300306551900008,21513.0,0.052572847302019464,,0.8647829321317521,False
SMURF1,69,726,-0.1724492832592969,-0.14460648318571173,-0.3752445274157409,-0.6228425418061291,-0.12764651302535265,20864.0,0.021765092926978816,,0.8172577979934237,False
CSK,69,726,-0.0311396020537839,-0.02525988867204835,-0.3746342578241311,-0.6222300394821926,-0.1270384761660697,22006.0,0.09532320264073173,,0.885136979508582,False
SOHLH2,69,726,0.0601204648203016,0.09444007690829026,-0.3744813976840402,-0.6220766206539806,-0.12688617471409983,19584.0,0.0027298453308868646,,0.651517362985774,False
GOLGA6D,60,630,-0.415718676831875,-0.34741772166781026,-0.37424941497805303,-0.6397899107627079,-0.1087089191933982,15207.0,0.012321503596238013,,0.7714014091986798,False
MYB,69,726,-0.3022714038159911,-0.29406630199551764,-0.3740247655079245,-0.6216183208845159,-0.12643121013133315,23230.0,0.31900801075712304,,0.9460537800805741,False
CDKN2A,69,726,0.0768548303482889,0.15564125215376914,-0.37054697696973976,-0.6181278980654259,-0.12296605587405357,19441.0,0.002104502358173609,,0.628930529740183,False
MON1A,26,246,-0.12430152983255735,-0.05924728799072315,-0.3699128892343588,-0.7752897106714522,0.035463932202734694,2508.0,0.07067719950556926,,0.8691254040640592,False
AGPAT1,69,726,-0.0879847996924147,-0.05325611767423595,-0.3693834559956408,-0.616960176400886,-0.12180673559039565,21897.0,0.08403166761144984,,0.8793385473981983,False
RIMKLB,69,726,-0.1216091328725038,-0.08590983988295414,-0.3693754277397649,-0.6169521192060311,-0.12179873627349871,20252.0,0.008534106029787346,,0.7176484128293842,False
CYP24A1,69,726,-0.0111681452624976,0.00127735476340205,-0.3693689110180496,-0.6169455789943346,-0.12179224304176456,20629.0,0.015377713140457445,,0.8160664928775094,False
ADRA2A,69,726,-0.0536153570727174,0.005371902510602549,-0.36787907175956114,-0.6154503803249344,-0.12030776319418787,19439.0,0.002096773472195374,,0.628930529740183,False
ZNF592,69,726,-0.0232665211648686,0.017121071181386,-0.3653394783767962,-0.6129017009083267,-0.11777725584526566,19557.0,0.002600129219309063,,0.651517362985774,False
TMEM160,69,726,-0.0593701771427303,-0.042482507856219556,-0.364454499236288,-0.6120135702427734,-0.11689542822980264,21438.0,0.047753363853019926,,0.8647829321317521,False
DNAJB6,69,726,-0.4647006444281307,-0.3703133771764828,-0.36399721487800635,-0.6115546604152368,-0.11643976934077596,19914.0,0.004868699391930617,,0.651517362985774,False
DUSP18,69,726,-0.0015198447692895,0.0264140878849731,-0.36389559433579816,-0.6114526789269541,-0.11633850974464219,20041.0,0.006034052352391997,,0.6891502721703242,False
GPATCH8,69,726,-0.2664717079815081,-0.18942831225400286,-0.36378441456464977,-0.6113411043711462,-0.11622772475815332,19663.0,0.003144074434572916,,0.651517362985774,False
RBBP5,69,726,-1.1353329647073656,-1.0242127859948553,-0.3636481207032854,-0.6112043267120402,-0.11609191469453065,19809.0,0.0040634179686656014,,0.651517362985774,False
PTP4A2,69,726,-0.3653581131822933,-0.3290653987243058,-0.3634677281347087,-0.6110232940873372,-0.11591216218208014,21815.0,0.07627156318783651,,0.8791046551998712,False
ZNF445,69,726,-0.0192147361837107,0.015812818680873,-0.3613717043508064,-0.6089198565030606,-0.11382355219855222,20684.0,0.016702716127714345,,0.8160664928775094,False
ENDOG,69,726,-0.2813545223658102,-0.23123684768147107,-0.3611200810320179,-0.6086673460406161,-0.1135728160234197,20050.0,0.006125475521246214,,0.6951639339966194,False
DBN1,69,726,-0.0299756883524402,-0.00165633427582015,-0.3608168570590606,-0.6083630538133245,-0.11327066030479666,21234.0,0.03648619173895514,,0.8615043157182634,False
GRIK5,69,726,-0.1162149896040025,-0.09720463152855224,-0.35975897990502487,-0.6073014567615609,-0.1122165030484889,19688.0,0.0032866326820418052,,0.651517362985774,False
STX1A,69,726,0.0009481463872512,0.047469194642716206,-0.35820838246258163,-0.6057454264672784,-0.11067133845788493,19849.0,0.004354732616584889,,0.651517362985774,False
FAM47C,69,726,-0.0201512219851176,0.007051940033710151,-0.35805840249884524,-0.6055949222548227,-0.11052188274286776,20200.0,0.007844261317982467,,0.7176484128293842,False
CTPS1,69,726,-0.8073666329779129,-0.6521163994622614,-0.35796872556759896,-0.6055049319659485,-0.11043251916924951,21160.0,0.03300171944328099,,0.857708835647642,False
OTP,69,726,-0.0701352342384833,-0.0725434392634083,-0.3568612114960745,-0.6043935543518193,-0.1093288686403297,21869.0,0.08131300146941295,,0.8793385473981983,False
MT1B,69,726,-0.2877857371573367,-0.2460705426784579,-0.3566629105734403,-0.6041945629173763,-0.10913125822950434,19276.0,0.0015476872230809485,,0.6260700122603085,False
ARL2,69,726,-1.886124157615938,-1.7870398005127661,-0.3558882296029051,-0.6034171880583696,-0.10835927114744062,20282.0,0.008956318482943152,,0.7216626300211372,False
TAF1B,69,726,-0.7875751202721352,-0.7254333370924333,-0.35530680246167967,-0.6028337428814984,-0.10777986204186099,20358.0,0.010110564553402313,,0.7433348135668024,False
LIPT1,69,726,-0.2181488339639194,-0.1180521172026434,-0.35476769808170994,-0.6022927702944877,-0.10724262586893218,20835.0,0.020868707944470204,,0.8172577979934237,False
PTPN23,69,726,-1.2064293526748229,-1.0808603940568244,-0.35434405874647673,-0.6018676648642427,-0.10682045262871079,19185.0,0.0013021249373884607,,0.5986769808285254,False
TEN1,69,726,-0.5887611568023357,-0.5158426548638141,-0.3534652983548518,-0.6009858688912749,-0.1059447278184287,21322.0,0.04103342020842391,,0.8615043157182634,False
MARCHF5,61,640,-0.5217245954314982,-0.35059757080947807,-0.35346309050002833,-0.6167487478265379,-0.09017743317351878,15131.0,0.0036853319448409442,,0.651517362985774,False
MBTPS2,69,726,-0.7223674016003986,-0.5936727597911141,-0.3533617979318961,-0.6008820114311814,-0.1058415844326108,19950.0,0.005176404328610302,,0.6629864715450808,False
EEIG2,69,726,-0.1928268462082173,-0.1467071196254957,-0.3529065711383469,-0.6004252155133624,-0.10538792676333139,21258.0,0.0376816098583175,,0.8615043157182634,False
IRF2BPL,69,726,-0.0705459183090919,-0.0456988323278337,-0.35247907521504707,-0.5999962478841623,-0.1049619025459319,20720.0,0.017623338428793742,,0.8172577979934237,False
KRTAP10-9,69,726,-0.3844447707053974,-0.35841482402112484,-0.3520968222313546,-0.5996126804520574,-0.10458096401065173,21410.0,0.046051936037639546,,0.8615043157182634,False
SAP18,69,726,-1.2767953818843076,-1.2109296046261597,-0.3511022906643618,-0.5986147356522369,-0.1035898456764868,20619.0,0.015147005754476129,,0.8160664928775094,False
KIR3DL3,69,726,0.0389102942320034,0.07401042306844649,-0.35078289451925987,-0.5982942453776349,-0.10327154366088487,20735.0,0.018019871718135003,,0.8172577979934237,False
PALLD,69,726,0.06326327175081,0.10968114790589245,-0.350774615290358,-0.5982859378004256,-0.10326329278029048,19462.0,0.002187247837134545,,0.6344972584150113,False
DTHD1,69,726,-0.1293332355101923,-0.08282306861788591,-0.35001584004994846,-0.5975245673195911,-0.10250711278030575,20021.0,0.005835276329454703,,0.6891502721703242,False
ADI1,69,726,-0.0005228084959137,0.04596660781109545,-0.3494430947803486,-0.5969498667923417,-0.10193632276835538,20308.0,0.009337222138469903,,0.7216626300211372,False
RAD21,69,726,-1.651018041161448,-1.5188379734898785,-0.3483551875775215,-0.5958582544294465,-0.10085212072559649,20422.0,0.011183391562096226,,0.7607721083757228,False
CPA4,69,726,0.0259082919059091,0.03546619708788625,-0.3482254968268347,-0.5957281227491175,-0.10072287090455187,20729.0,0.017860330193469554,,0.8172577979934237,False
SIGLEC11,69,726,-0.2941196023123634,-0.24315675994102084,-0.34817063271023607,-0.5956730721517058,-0.10066819326876633,20357.0,0.010094555035535632,,0.7433348135668024,False
OR2M7,61,640,-0.1778817009004649,-0.15022956929977277,-0.34796162170267697,-0.6112271988654465,-0.08469604453990742,16805.0,0.07246119162478505,,0.8749359379540207,False
KIF16B,69,726,-0.0060501422504742,0.0203362100354892,-0.3472939938002368,-0.5947934575497065,-0.09979453005076716,20941.0,0.024309526042922445,,0.8271235511871771,False
CAMKV,69,726,-0.0668209609892354,-0.0322114032042462,-0.34695260853218773,-0.5944509154921158,-0.09945430157225965,19892.0,0.00468890156453161,,0.651517362985774,False
HIF1AN,69,726,-0.2384212167339971,-0.1690084485756001,-0.346720852580421,-0.5942183748767723,-0.09922333028406971,20128.0,0.006971584030996088,,0.7132714831527738,False
FNIP1,69,726,-0.0490253208620729,0.0044657871458069,-0.3458643502918761,-0.5933589772288083,-0.09836972335494396,19751.0,0.003672368611467548,,0.651517362985774,False
KNG1,69,726,-0.1490474133634425,-0.1069909421812783,-0.3455782773501724,-0.5930719388209216,-0.09808461587942324,20598.0,0.014672419532683207,,0.8119211435811199,False
SERPINB4,69,726,0.1547947555647351,0.18172098077543958,-0.34553936627719667,-0.5930328964885856,-0.09804583606580777,20402.0,0.01083775013405415,,0.7544088803761587,False
OR51A2,60,630,0.07092186543841511,0.10252948693555206,-0.3451676823641154,-0.6105984931903634,-0.0797368715378673,15033.0,0.008773949527642884,,0.7216626300211372,False
CACNA1E,69,726,0.0309826604600185,0.0634146407898056,-0.3445544511332678,-0.5920446638130121,-0.09706423845352352,19590.0,0.0027594624186750667,,0.651517362985774,False
BBC3,69,726,-0.0536640701241537,-0.03872230920397335,-0.3443909798388458,-0.591880642803269,-0.09690131687442258,20961.0,0.025011173463977895,,0.8376896209036528,False
UBN1,69,726,-0.0918779911480397,-0.08279247489797656,-0.34413671295638115,-0.5916255213974075,-0.0966479045153548,21716.0,0.06769210096015428,,0.8691254040640592,False
RTTN,69,726,-0.4820485615314231,-0.4414823846353517,-0.34397776806499014,-0.5914660426535703,-0.09648949347641006,20126.0,0.006948639627370069,,0.7132714831527738,False
ABI3,69,726,0.007206191414894,0.0359609118440663,-0.342928967280635,-0.590413725388032,-0.0954442091732379,20469.0,0.012034460092119443,,0.7705170919454901,False
GPKOW,69,726,-1.114274027179518,-1.011053613933604,-0.3429270737100792,-0.5904118254782673,-0.09544232194189109,20282.0,0.008956318482943152,,0.7216626300211372,False
NCR1,69,726,-0.0281913599006659,0.01822856297977485,-0.34215180745978147,-0.5896339667543323,-0.0946696481652306,19888.0,0.004656864418258902,,0.651517362985774,False
TTC39C,68,726,0.0267528270935932,0.09912522563987386,-0.340809041274748,-0.5899360815892709,-0.09168200096022502,20227.0,0.013731457343873984,,0.7972634428755644,False
GHR,69,726,0.0960759734290354,0.12700191361512259,-0.34076697382199206,-0.5882445167968569,-0.09328943084712726,20246.0,0.008451830969704217,,0.7176484128293842,False
KRT74,69,726,-0.0499677442303633,-0.009723759390486201,-0.3406159207263454,-0.588092961295503,-0.09313888015718769,19658.0,0.003116248297729085,,0.651517362985774,False
SAC3D1,69,726,-0.0733161854903761,-0.04057446555386145,-0.3404659542661419,-0.5879424962631109,-0.09298941226917293,20960.0,0.02497567910647908,,0.8376896209036528,False
CSNK2A3,26,246,-0.0706520087342333,-0.03374166509401795,-0.3402653509555731,-0.7454587456556776,0.06492804374453143,2761.0,0.25249987460099554,,0.9363499347425216,False
HCRTR1,69,726,-0.2398651224024166,-0.18216999168512304,-0.3400788753248014,-0.5875541314654771,-0.09260361918412574,19595.0,0.002784367222886563,,0.651517362985774,False
OR2A5,61,640,-0.0672030748422844,-0.0470475595401737,-0.3398909666781035,-0.6031276535386351,-0.07665427981757189,16621.0,0.055115567147227075,,0.8647829321317521,False
ANXA8L1,60,629,-0.27739349216887516,-0.240266879822487,-0.3397854358703869,-0.6052160550677612,-0.07435481667301264,16166.0,0.06647098964373777,,0.8691254040640592,False
UNK,69,726,-0.1510325923356976,-0.12285807962594944,-0.3396144146940298,-0.5870881298422163,-0.09214069954584336,20683.0,0.016677757595013228,,0.8160664928775094,False
UROS,69,726,-0.2017702554269165,-0.15094443089444382,-0.3386208503362851,-0.5860912760651342,-0.091150424607436,20446.0,0.011611059038213007,,0.7678191436261375,False
UBE2R2,69,726,-0.1109386240690423,-0.0695507080056203,-0.3377954564039139,-0.5852631567752021,-0.09032775603262566,21190.0,0.03437842272727532,,0.857708835647642,False
LPCAT3,69,726,-0.1779201160412675,-0.16051717752021671,-0.3369215743683027,-0.5843863964959808,-0.08945675224062463,21199.0,0.03480088504296466,,0.857708835647642,False
DPH6,69,726,-0.3884856221226229,-0.3241327142339841,-0.3361852984442801,-0.5836477013131108,-0.08872289557544932,20557.0,0.013783484874877305,,0.7972634428755644,False
KRTAP10-1,61,640,-0.2926132645311314,-0.2387397899622669,-0.3354780977081369,-0.5986992733204306,-0.07225692209584328,16273.0,0.031694784592845214,,0.857708835647642,False
PCF11,69,726,-1.1279251687194662,-1.0100385320267609,-0.3352951242782692,-0.5827546092448533,-0.08783563931168506,20259.0,0.008630998111057032,,0.7176484128293842,False
KLK1,69,726,-0.0265754334958516,0.010950098038799351,-0.33488814086798735,-0.5823462943491631,-0.08742998738681157,19791.0,0.00393819194929988,,0.651517362985774,False
UBXN11,69,726,-0.0332898246068673,-0.0052894254588155,-0.3341738109747317,-0.5816296313497521,-0.08671799059971133,20448.0,0.011647344616107343,,0.7678191436261375,False
OR10H1,60,630,-0.1817391883065228,-0.15056760208274925,-0.3339643247848462,-0.599355235803088,-0.06857341376660436,15363.0,0.01652710338631203,,0.8160664928775094,False
PANX3,69,726,0.0525007065326828,0.07818313025999225,-0.33321994309057196,-0.5806726557270028,-0.08576723045414117,20694.0,0.01695411069802026,,0.8172577979934237,False
CAP1,69,726,-0.6772369616979054,-0.5959148900308808,-0.3331337584495192,-0.5805861907287069,-0.08568132617033158,21159.0,0.032956654037299214,,0.857708835647642,False
VSTM1,69,726,0.0712321678676372,0.08384313298571225,-0.3325213093179624,-0.5799717513897008,-0.08507086724622404,21228.0,0.0361924372069527,,0.8615043157182634,False
GRPEL2,69,726,-0.1081273072880637,-0.07985567775680574,-0.33237739130866134,-0.5798273662352271,-0.08492741638209561,20475.0,0.012147139339886598,,0.7705170919454901,False
RBMX2,69,726,-0.7390124645409641,-0.6826713201144399,-0.3315234298856393,-0.5789706370706469,-0.08407622270063178,20740.0,0.018153775133097273,,0.8172577979934237,False
FBXL19,69,726,-0.1573039168976957,-0.10333911238995365,-0.33142571914264035,-0.5788726100930983,-0.08397882819218244,20462.0,0.011904172769397479,,0.7678191436261375,False
CBFB,69,726,-0.2295843900348626,-0.14231290921403955,-0.33103829303294086,-0.5784839310172545,-0.08359265504862726,20681.0,0.01662793875318469,,0.8160664928775094,False
PLGRKT,69,726,0.1986652535970486,0.21984746459092797,-0.3306880298377852,-0.5781325362996657,-0.08324352337590474,21175.0,0.03368405630395359,,0.857708835647642,False
SMCO1,69,726,0.041691681639142,0.0803918030130806,-0.3305082051137088,-0.5779521311166158,-0.08306427911080183,19464.0,0.0021952819085333535,,0.6344972584150113,False
ELFN1,69,726,-0.1008459722634118,-0.06333101649710601,-0.330090433456291,-0.5775330121412532,-0.08264785477132891,20257.0,0.00860321481213105,,0.7176484128293842,False
CPPED1,69,726,0.0688123524637904,0.09925578583229039,-0.32985163680192287,-0.5772934461273209,-0.08240982747652484,21000.0,0.026429941115540572,,0.8376896209036528,False
POP7,69,726,-0.7907030536792572,-0.6589958851159129,-0.3298077548342894,-0.577249422840235,-0.0823660868283439,20307.0,0.009322308868191357,,0.7216626300211372,False
ADD2,69,726,-0.0924315816970301,-0.06000207189131635,-0.3296180153723582,-0.5770590725483251,-0.08217695819639129,20147.0,0.007192973249691503,,0.7176484128293842,False
PIRT,69,726,0.0872219619194713,0.12683787299272287,-0.32955280234821543,-0.5769936496641205,-0.08211195503231036,20476.0,0.01216600984133736,,0.7705170919454901,False
MTHFD1,69,726,-0.3004059903338644,-0.2082075114313689,-0.32946165031307917,-0.5769022043646601,-0.08202109626149823,20750.0,0.01842419814627297,,0.8172577979934237,False
OTUD7A,69,726,-0.0685334583473332,-0.0282188256302284,-0.32937331817291166,-0.5768135881097127,-0.08193304823611056,19807.0,0.00404932764984828,,0.651517362985774,False
POT1,69,726,-0.4750600925300981,-0.36847873307455836,-0.3290326283523083,-0.576471803192222,-0.0815934535123945,20459.0,0.011848719269573265,,0.7678191436261375,False
MANEAL,69,726,-0.0924994469391874,-0.0631819677682143,-0.328917072560203,-0.5763558762194549,-0.08147826890095111,19914.0,0.004868699391930617,,0.651517362985774,False
HAUS2,69,726,-0.4142909849969549,-0.38293821173156445,-0.32754602877848266,-0.5749804383699265,-0.08011161918703877,21300.0,0.039853807065054314,,0.8615043157182634,False
ZNF132,69,726,-0.1553750163242818,-0.115858708086862,-0.3271844328903377,-0.5746176866463273,-0.0797511791343482,19843.0,0.004309861594831023,,0.651517362985774,False
ERGIC1,69,726,0.0955735839003008,0.12231776857468095,-0.3270830551237423,-0.5745159850555036,-0.079650125191981,20584.0,0.014363356743228172,,0.8073647327988224,False
STEAP3,69,726,-0.1099505409371343,-0.09673989740771374,-0.3268045709326444,-0.5742366118352379,-0.07937253003005096,23272.0,0.3303257040073446,,0.9460537800805741,False
SEMA3C,69,726,0.0400729326043537,0.0698890367955991,-0.32609664644897357,-0.5735264307778983,-0.07866686212004884,20658.0,0.016064347136534148,,0.8160664928775094,False
SIRPA,26,246,0.0611920696846471,0.13143491199604723,-0.3259650732213506,-0.7310754411098601,0.07914529466715897,2628.0,0.1354470923236817,,0.891064890439752,False
NAA10,69,726,-1.5827243151835468,-1.5019955898557575,-0.3259343829769626,-0.5733636507627844,-0.07850511519114084,21289.0,0.039274871956980734,,0.8615043157182634,False
GDI2,69,726,-0.1833075103115296,-0.10696416414080545,-0.32572969988012146,-0.5731583164510445,-0.07830108330919833,20205.0,0.007908351111229733,,0.7176484128293842,False
SLC27A5,69,726,-0.1307911555781353,-0.09935748008232764,-0.32539251744817604,-0.5728200621357391,-0.07796497276061298,21037.0,0.027839696743579792,,0.8404014406256644,False
FCAR,69,726,0.0524688446020068,0.098267938105309,-0.3246740181069532,-0.5720992824146288,-0.07724875379927754,18707.0,0.0005056733007817271,,0.43006625298086465,False
NAIF1,69,726,-0.0651986790554489,-0.0217433045008784,-0.32444467055108545,-0.5718692080102814,-0.07702013309188946,20473.0,0.012109476137005974,,0.7705170919454901,False
PPAT,69,726,-0.6006726964759878,-0.4980881897505619,-0.32431083518034204,-0.5717349487246886,-0.07688672163599553,21630.0,0.06089886566008652,,0.8647829321317521,False
OR2T2,60,630,-0.3447420319954654,-0.2978054475528594,-0.32390226397840566,-0.5892584570341033,-0.05854607092270797,15286.0,0.014315260999254325,,0.807191650873048,False
NARF,69,726,-0.0393075051986408,-0.0336771813274504,-0.3237348036745529,-0.5711570946646318,-0.0763125126844739,21852.0,0.07969750706977714,,0.8793385473981983,False
TAF10,69,726,-0.8414953374622522,-0.7313493935315623,-0.3237019850359188,-0.571124172285515,-0.07627979778632252,20131.0,0.007006128236554352,,0.7132714831527738,False
RBPJ,69,726,-0.0973873228722135,-0.05902749501183515,-0.32358789724047116,-0.5710097239373746,-0.07616607054356775,20939.0,0.024240308796730264,,0.8271235511871771,False
ETNPPL,69,726,-0.0913296044639901,-0.0576837830029776,-0.32341685253816277,-0.5708381389180763,-0.07599556615824915,19357.0,0.0018014319623125467,,0.628930529740183,False
