gene,n_G245S,n_other_mut,median_G245S,median_other_mut,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
FAM120B,17,778,0.0389013346966946,0.08010099957241701,-0.6243999791674519,-1.1059056562717746,-0.14289430206312914,4622.0,0.033577191670133746,,0.9915320609368711,False
ST7,17,778,-0.0879928356278066,-0.0609124098910501,-0.6231359006019966,-1.1046376213395401,-0.1416341798644532,4847.0,0.05944378704522579,,0.9915320609368711,False
ZNF236,17,778,-0.4752760182182363,-0.27164065301119666,-0.623050848129664,-1.1045523029530808,-0.14154939330624722,4582.0,0.030172534562134812,,0.9915320609368711,False
ZNF710,17,778,-0.0871902038328779,-0.044275079724799604,-0.621818761951734,-1.1033163687478527,-0.14032115515561544,5368.0,0.1839592883654647,,0.9915320609368711,False
SMPD1,17,778,-0.1493818321147118,-0.0771659319141963,-0.6217062207828439,-1.1032034764707208,-0.140208965094967,4583.0,0.030253891225866632,,0.9915320609368711,False
CDH7,17,778,0.012161119307243,0.0947103583705704,-0.6210559768139596,-1.1025512050967707,-0.13956074853114853,3844.0,0.003119327907735417,,0.9915320609368711,False
KCND2,17,778,-0.0549085755252487,0.03063610767915625,-0.6207716374837621,-1.1022659798848882,-0.13927729508263592,3946.0,0.004415704131552329,,0.9915320609368711,False
SDCBP,17,778,-0.1235495216864168,-0.04032890391992265,-0.6204203464876672,-1.1019135949718537,-0.13892709800348074,3814.0,0.0028103373339705097,,0.9915320609368711,False
DTX3L,17,778,-0.0561200001831835,0.01209652697916045,-0.6197023873724128,-1.1011934020567855,-0.13821137268804012,4621.0,0.03348822906188391,,0.9915320609368711,False
KATNA1,17,778,-0.0537216185153802,-0.019330347984949398,-0.6196007468493687,-1.1010914455058183,-0.1381100481929191,5712.0,0.33635171923369833,,0.9926382494219832,False
SPATA7,17,778,-0.0535417568837936,0.00921789762550285,-0.6184610870098797,-1.099948245690174,-0.1369739283295855,3933.0,0.00422695638342871,,0.9915320609368711,False
DLC1,17,778,0.1082316149257334,0.12164414150569525,-0.6179236579738551,-1.0994091495609895,-0.13643816638672057,4454.0,0.021196029282387816,,0.9915320609368711,False
ZNF443,13,688,-0.0064278857766331,0.03574067192533735,-0.6163258915402702,-1.1659813765370814,-0.0666704065434589,3113.0,0.06036920061225196,,0.9915320609368711,False
KIF7,17,778,-0.0621493639281729,-0.0375673318534445,-0.6161691637871649,-1.0976492230202555,-0.13468910455407435,5165.0,0.1222516955601635,,0.9915320609368711,False
ADAM7,17,778,-0.0501164927185184,-0.0107401320263525,-0.615623880842044,-1.097102254876189,-0.134145506807899,4528.0,0.026049707984618108,,0.9915320609368711,False
TAOK3,17,778,-0.0739243544658116,-0.0452261773744553,-0.6128657977096095,-1.0943356706466862,-0.1313959247725327,4821.0,0.05579223228995512,,0.9915320609368711,False
VPS50,17,778,-0.239745590215152,-0.13548536693813235,-0.6126398288557223,-1.0941090069858543,-0.13117065072559037,4460.0,0.021557884645008553,,0.9915320609368711,False
LRP3,17,778,0.0147707936597973,0.07316636732813281,-0.6119845872946763,-1.093451752137156,-0.13051742245219655,4974.0,0.08023779844203853,,0.9915320609368711,False
POU3F4,17,778,0.0362815363411995,0.10034426870758009,-0.6104514290956528,-1.0919138915592834,-0.12898896663202203,5128.0,0.11299057704182934,,0.9915320609368711,False
KRTAP4-11,16,768,-0.5473283860743229,-0.42945964378675294,-0.6096280285443261,-1.1056155040450448,-0.11364055304360726,4127.0,0.024504601494517823,,0.9915320609368711,False
NANOS2,17,778,-0.0371044515857801,-0.00145006761598415,-0.6095958194487677,-1.0910556627638361,-0.12813597613369926,4823.0,0.056066325307035474,,0.9915320609368711,False
FMNL3,17,778,-0.0481004333206317,-0.020772171422014048,-0.6091054593417028,-1.090563803241029,-0.12764711544237667,4813.0,0.05470699825013735,,0.9915320609368711,False
MRS2,17,778,0.0033406103078113,0.02397116205067155,-0.6087811098919501,-1.0902384626608739,-0.12732375712302635,5403.0,0.1966011633538608,,0.9915320609368711,False
ZNF148,17,778,-0.0883219494653182,-0.033549268770162094,-0.608412584118606,-1.08986881140358,-0.126956356833632,4598.0,0.03149704429412367,,0.9915320609368711,False
UBA6,17,778,-0.4897135109836336,-0.361607434918705,-0.6067617507411901,-1.0882129446851727,-0.1253105567972076,4610.0,0.03252287521232252,,0.9915320609368711,False
EID2B,17,778,-0.0969464210434641,-0.060312634573012655,-0.6066511274527191,-1.0881019845966802,-0.1252002703087579,4810.0,0.054304600357097194,,0.9915320609368711,False
TUT7,17,778,-0.0223085046479999,-0.0173537859614765,-0.6063663529372396,-1.0878163433475272,-0.1249163625269521,5910.0,0.4532496133289249,,0.9966596513898347,False
EXOC2,17,778,-0.42960962581756,-0.33768310568496995,-0.6056444964900582,-1.0870922916896153,-0.1241967012905012,4427.0,0.01963238861379253,,0.9915320609368711,False
CERS6,17,778,-0.0301893196520261,0.044931747959334,-0.6056293208947591,-1.0870770699723358,-0.12418157181718242,4995.0,0.0841878173412855,,0.9915320609368711,False
SOWAHC,17,778,-0.3669634960327551,-0.243068719205755,-0.6051528113769739,-1.0865991128226746,-0.12370650993127308,4075.0,0.006746493043869011,,0.9915320609368711,False
ATG4C,17,778,-0.124480828012417,-0.048671511331077846,-0.6043760521590933,-1.0858199962501525,-0.12293210806803417,4056.0,0.006345157640845262,,0.9915320609368711,False
ALDH7A1,17,778,-0.1509868028649326,-0.0625705420736459,-0.6018617563761987,-1.083298090617719,-0.12042542213467838,4139.0,0.0082716120616858,,0.9915320609368711,False
FXYD7,17,778,0.0593463760761711,0.08834544845816139,-0.6018061670921836,-1.083242333442462,-0.12037000074190529,5309.0,0.16402759308970383,,0.9915320609368711,False
SPMIP2,17,778,0.0070273449907486,0.05668004676888465,-0.601789778385351,-1.0832258952412623,-0.12035366152943966,4067.0,0.006574808314965554,,0.9915320609368711,False
STPG2,17,778,-0.1470377486201355,-0.05801687329005005,-0.6016121727070335,-1.0830477532748026,-0.12017659213926446,4512.0,0.02492572061615729,,0.9915320609368711,False
ITGA2B,17,778,-0.2605740430777042,-0.23223880829511345,-0.6011388907107029,-1.0825730429527531,-0.11970473846865276,5020.0,0.08909385765097255,,0.9915320609368711,False
ETV1,17,778,0.050613450673448,0.10355497237998601,-0.6009590008331884,-1.0823926104762585,-0.11952539119011829,4727.0,0.0441133655384803,,0.9915320609368711,False
PRMT9,17,778,-0.0913645193203943,0.00509602321018325,-0.5989104185165838,-1.0803378604653169,-0.11748297656785067,4133.0,0.008116545004712808,,0.9915320609368711,False
FAR1,17,778,-0.1059454766037835,-0.0168125843134371,-0.5985637332800967,-1.0799901335347755,-0.11713733302541796,4529.0,0.02612138949526798,,0.9915320609368711,False
LUZP2,17,778,-0.0960362804567521,-0.0065908035034546,-0.5984376835466197,-1.0798637052053808,-0.11701166188785866,3732.0,0.002102898085211481,,0.9915320609368711,False
RABIF,17,778,-0.5341937755240429,-0.3493257763889067,-0.5980913957712523,-1.0795163777483405,-0.11666641379416398,5027.0,0.09050807079517194,,0.9915320609368711,False
RPRD2,17,778,-0.4293371107476826,-0.23934390877070205,-0.5971138980647002,-1.0785359484734895,-0.11569184765591067,4192.0,0.009760720610037642,,0.9915320609368711,False
TMEM117,17,778,-0.1560053273604716,-0.05499374692697025,-0.5970900254425028,-1.078512004315773,-0.11566804656923269,4167.0,0.0090308647042557,,0.9915320609368711,False
PIH1D1,17,778,-0.0630521189384046,-0.034015098009973155,-0.5962369249375158,-1.0776563493223055,-0.11481750055272605,5708.0,0.3342097124180323,,0.9926382494219832,False
INTS7,17,778,-1.1986330433179988,-1.0649545679875767,-0.5960393849605938,-1.0774582183587849,-0.11462055156240275,4546.0,0.027366316405293262,,0.9915320609368711,False
PCDHA13,17,778,-0.1312447439441108,-0.08708714760269515,-0.5958184288623315,-1.0772366014503432,-0.11440025627431977,4678.0,0.03889218681032492,,0.9915320609368711,False
ENOSF1,17,778,0.0488048301986202,0.11295778770528961,-0.5947834575445137,-1.076198538108517,-0.11336837698051039,3888.0,0.003628750011155736,,0.9915320609368711,False
VAT1L,17,778,-0.0795920710707886,-0.00741003098737745,-0.5947081319136229,-1.0761229876479546,-0.11329327617929125,4256.0,0.011874077119804434,,0.9915320609368711,False
MESP2,17,778,-0.1026662266547557,-0.03329297099281705,-0.5944416989031677,-1.0758557596239264,-0.11302763818240891,4839.0,0.05829968428149387,,0.9915320609368711,False
ADGRL4,17,778,0.0570955655679515,0.107829846539363,-0.5936696277644973,-1.0750813866948055,-0.11225786883418898,4086.0,0.006989138012587652,,0.9915320609368711,False
FOXN2,17,778,-0.0157205829170729,0.01628195202437755,-0.5924879018486788,-1.0738961434492447,-0.11107966024811305,5235.0,0.14138386110250864,,0.9915320609368711,False
KRTAP19-7,17,778,-0.2432314012334297,-0.17156922418473713,-0.5923370996604782,-1.073744892910608,-0.11092930641034854,4797.0,0.05258930582865311,,0.9915320609368711,False
BUD13,17,778,-0.8058177674152094,-0.6308824061568943,-0.5919520406119991,-1.0733586895577973,-0.11054539166620092,4757.0,0.04759315958319801,,0.9915320609368711,False
FUT9,17,778,0.0674372305762656,0.1103018175701942,-0.5915308683857262,-1.0729362665563378,-0.1101254702151146,3993.0,0.0051635317778288255,,0.9915320609368711,False
PHTF2,17,778,-0.0727884840303358,0.03254269286861805,-0.5911494465258346,-1.0725537127351843,-0.10974518031648478,4423.0,0.019409522527045395,,0.9915320609368711,False
PTBP1,17,778,-0.6883024303912588,-0.46672737810763587,-0.591128756668028,-1.0725329614960408,-0.10972455184001517,4368.0,0.01656196482205012,,0.9915320609368711,False
MANBAL,17,778,-0.1573108667649637,-0.1116898942731524,-0.5910625111961344,-1.0724665195057486,-0.10965850288652029,4639.0,0.03512076520994132,,0.9915320609368711,False
BMAL2,17,778,-0.1555205132875152,-0.07279650171099994,-0.5907787564078557,-1.072181923202029,-0.10937558961368221,3966.0,0.004721032331571439,,0.9915320609368711,False
CLINT1,17,778,-0.0573925339568476,0.01032341902114505,-0.5906061482112697,-1.072008803308076,-0.10920349311446331,5039.0,0.09297440491421378,,0.9915320609368711,False
TKT,17,778,-0.5340734487914987,-0.41076837261448146,-0.5897162794781342,-1.0711162989210643,-0.10831626003520417,5082.0,0.10225797233458848,,0.9915320609368711,False
CLN8,17,778,0.16379286442478,0.15013565856624378,-0.5888980765293961,-1.0702956760756828,-0.10750047698310933,5835.0,0.4064932540715329,,0.9962623131056418,False
USP36,17,778,-1.2393761579688354,-1.0923035096085454,-0.5884607350000495,-1.0698570424488478,-0.10706442755125117,4234.0,0.011105787477113764,,0.9915320609368711,False
HYKK,17,778,-0.0942672084880318,-0.02751296814854865,-0.5876070411581393,-1.0690008291789872,-0.10621325313729146,4227.0,0.010870766533691366,,0.9915320609368711,False
ST3GAL5,17,778,-0.0355699419754175,0.0413051964008976,-0.5875106077869704,-1.06890411144199,-0.10611710413195086,4413.0,0.018862002962662616,,0.9915320609368711,False
PIK3C3,17,778,-0.8988283621183148,-0.6579820046994753,-0.5872648486002207,-1.0686576277629145,-0.1058720694375267,4282.0,0.012842532767899217,,0.9915320609368711,False
ARHGEF25,17,778,-0.1125897048449378,-0.04669227925894685,-0.587198224956234,-1.068590807766024,-0.10580564214644389,4150.0,0.008562800283115403,,0.9915320609368711,False
IPO5,17,778,-0.2359234939868714,-0.1940610985693341,-0.5868437131897142,-1.0682352515573215,-0.10545217482210684,4683.0,0.03939972321745141,,0.9915320609368711,False
WBP2NL,17,778,-0.0919935916981869,-0.0493274188840412,-0.5860742760638405,-1.0674635497223952,-0.10468500240528589,4665.0,0.03759851869820777,,0.9915320609368711,False
ATP5MK,17,778,-0.2709267494861135,-0.1923288830020739,-0.585245697005493,-1.066632535191419,-0.10385885881956708,4899.0,0.06734269407226351,,0.9915320609368711,False
JUP,17,778,-0.1514640804051672,-0.07524554938053696,-0.5845058653526456,-1.0658905318258673,-0.10312119887942395,4822.0,0.05592913895193998,,0.9915320609368711,False
GMFG,17,778,-0.0661530780156155,-0.05700250608905015,-0.5842771751141905,-1.065661170840564,-0.10289317938781689,5959.0,0.4853681454105113,,0.9968906738210357,False
TIPRL,17,778,-0.5652223430459846,-0.41340154621951697,-0.5841493067635015,-1.0655329275669139,-0.10276568596008923,4162.0,0.00889088194489829,,0.9915320609368711,False
SLC1A2,17,778,-0.0729274730769874,-0.06922649484627605,-0.5832675302369941,-1.0646485678084525,-0.10188649266553568,6102.0,0.585737054753081,,0.9989860638479046,False
OR6A2,13,688,-0.1303686007398096,-0.07575260844540765,-0.5807836693574929,-1.1303330952426411,-0.031234243472344714,3135.0,0.06464964846065535,,0.9915320609368711,False
ADGRF4,17,778,-0.0415090045827511,0.0044810971964110505,-0.5805320902442016,-1.0619051388769283,-0.09915904161147499,4654.0,0.036532650762177724,,0.9915320609368711,False
CACNA1D,17,778,-0.0669611031188266,0.00108886702211445,-0.5802450796485323,-1.0616172922270146,-0.09887286707004994,5239.0,0.14254298527101916,,0.9915320609368711,False
RNASE3,17,778,-0.182935305264377,-0.11504707352687654,-0.5802371056130754,-1.0616092949692864,-0.09886491625686439,4513.0,0.024994718821478034,,0.9915320609368711,False
DHFR,13,688,-1.345316517909017,-0.8244718502599933,-0.5796957939918966,-1.1292420726414125,-0.03014951534238086,3059.0,0.05085030170304058,,0.9915320609368711,False
ARPIN,17,778,0.035024451463171,0.046040398801343446,-0.5794276939297869,-1.0607975277428037,-0.09805786011676998,5178.0,0.12564292165731583,,0.9915320609368711,False
TLX2,17,778,-0.1344605041786631,-0.05787963153548625,-0.5793333642494616,-1.0607029237582077,-0.09796380474071548,4075.0,0.006746493043869011,,0.9915320609368711,False
OR5H15,12,678,-0.13570834445940266,-0.10611005961022574,-0.5791619409498774,-1.1507572154719963,-0.007566666427758384,3120.0,0.1662713660712174,,0.9915320609368711,False
SELENOV,17,778,-0.0122094420892771,-0.0030378367401287,-0.578901962590491,-1.0602702681798348,-0.09753365700114713,5724.0,0.3428306013676824,,0.9926382494219832,False
AVPR1A,17,778,-0.2849700878819156,-0.18317211559358892,-0.5788448135805897,-1.0602129531294704,-0.09747667403170901,4448.0,0.020839476349653486,,0.9915320609368711,False
RPTN,17,778,-0.0036228940552555,0.0453196382141695,-0.5785124999195435,-1.0598796742895429,-0.09714532554954403,4072.0,0.006681644622292258,,0.9915320609368711,False
NPBWR1,17,778,-0.0581768935173583,0.012024564786089351,-0.5770744765004261,-1.0584374806110302,-0.09571147238982208,4741.0,0.045709589168578396,,0.9915320609368711,False
MAGEE1,17,778,0.0767045895842865,0.09683731165307455,-0.5768682880500623,-1.0582306950632039,-0.09550588103692081,5111.0,0.10892516544184618,,0.9915320609368711,False
MXRA5,17,778,0.0166852224351166,0.0370283434967739,-0.5765308819809879,-1.057892312364587,-0.09516945159738877,4860.0,0.06134265122515683,,0.9915320609368711,False
LNPEP,17,778,-0.1183306190249881,-0.05048909784656865,-0.5765203552759397,-1.0578817551989113,-0.09515895535296809,4233.0,0.011071939064423726,,0.9915320609368711,False
VPS13A,17,778,-0.0659927351310753,0.0075583261037396494,-0.5763110705299952,-1.0576718649706618,-0.09495027608932871,3780.0,0.0024941073079403,,0.9915320609368711,False
PLPPR3,17,778,-0.1145343784766146,-0.04585964491203465,-0.5760803166952746,-1.0574404437952933,-0.09472018959525591,4761.0,0.048074117617910715,,0.9915320609368711,False
A4GALT,17,778,-0.0974422195107622,-0.0500887598226186,-0.5758095055916982,-1.0571688498450442,-0.09445016133835216,4840.0,0.058441689036390077,,0.9915320609368711,False
PCDHB6,17,778,-0.072585744891356,-0.0314976979412878,-0.5756071557772485,-1.0569659153277065,-0.0942483962267906,4591.0,0.03091155648761811,,0.9915320609368711,False
RHOF,17,778,-0.3713344248535931,-0.31012632188184597,-0.5754442744995378,-1.0568025635427767,-0.09408598545629898,4142.0,0.008350135234249762,,0.9915320609368711,False
SAR1A,17,778,-0.0993746235982802,-0.07272206844137766,-0.5754313338022021,-1.0567895854699687,-0.09407308213443555,4866.0,0.06223584267656348,,0.9915320609368711,False
SHKBP1,17,778,-0.1202552443225162,-0.07657161610788385,-0.5753246954619932,-1.0566826391675581,-0.09396675175642821,4935.0,0.07330204865567551,,0.9915320609368711,False
ORM1,17,778,-0.1369352725449747,-0.07989206162656756,-0.5743914128011551,-1.0557466636952593,-0.09303616190705094,4866.0,0.06223584267656348,,0.9915320609368711,False
SLC39A3,17,778,-0.0025180182558901,0.08059813296866475,-0.5736859210141763,-1.0550391392359733,-0.09233270279237926,3961.0,0.0046429592746535815,,0.9915320609368711,False
RAB8A,17,778,-0.1750749874861528,-0.0889660841243124,-0.5734591899474136,-1.0548117554372674,-0.09210662445755996,4183.0,0.009492127833938302,,0.9915320609368711,False
DACH1,17,778,-0.1566830300643268,-0.0994233809001322,-0.5724893978090573,-1.053839174284089,-0.09113962133402559,4717.0,0.043002234169768894,,0.9915320609368711,False
INO80D,17,778,-0.0312260939590578,0.05807291525035215,-0.5721613605486767,-1.0535101946896472,-0.09081252640770626,4389.0,0.017602738569052076,,0.9915320609368711,False
BCL2L2,17,778,-0.2124379387317834,-0.1652162019852228,-0.5717357556702396,-1.0530833680024025,-0.09038814333807671,4631.0,0.03438699122669407,,0.9915320609368711,False
TM4SF20,17,778,0.0338387170585348,0.0670446705365146,-0.5712023868429987,-1.0525484692813551,-0.08985630440464226,4837.0,0.058016534665962086,,0.9915320609368711,False
CDC42EP3,17,778,0.0222303361648837,0.07611291156240049,-0.5707054193465253,-1.05205007758387,-0.08936076110918079,4332.0,0.014903113169975824,,0.9915320609368711,False
CXXC1,17,778,-0.4845594588641282,-0.3783671371267535,-0.5691132151568774,-1.0504533188022596,-0.0877731115114952,4635.0,0.034752224296944634,,0.9915320609368711,False
PMVK,17,778,-0.4988834816658266,-0.3748189133153522,-0.5689674930235563,-1.0503071804558006,-0.08762780559131211,4411.0,0.01875413464773882,,0.9915320609368711,False
FERMT1,17,778,-0.0807994584000105,-0.060240940917397096,-0.5683881821963299,-1.0497262160452614,-0.08705014834739838,5237.0,0.14196251453034395,,0.9915320609368711,False
RFLNA,17,778,-0.1318172242794616,-0.06783004908200149,-0.5683299252704536,-1.04966779292387,-0.08699205761703699,4590.0,0.030828682843357172,,0.9915320609368711,False
LLGL2,17,778,-0.1347228092225619,-0.07266759339089066,-0.5678863979111679,-1.049223000825203,-0.08654979499713283,5083.0,0.10248234096246538,,0.9915320609368711,False
GLI3,17,778,0.040219265414272,0.0577712102010442,-0.5676013083637054,-1.0489370988508846,-0.08626551787652614,4642.0,0.0353993556053073,,0.9915320609368711,False
PUM1,17,778,-0.3357163881659799,-0.21973789252679687,-0.5657206643939905,-1.04705110575041,-0.0843902230375711,4208.0,0.01025498427351264,,0.9915320609368711,False
HMG20A,17,778,-0.0375385970770072,0.03295321036806545,-0.564407424169247,-1.045734140757395,-0.08308070758109909,4606.0,0.032177796581658966,,0.9915320609368711,False
DLL3,17,778,-0.0574967262237645,-0.0643933397287397,-0.562651602932747,-1.0439733529310795,-0.08132985293441447,5730.0,0.34609975542786586,,0.9926382494219832,False
SLC13A3,17,778,-0.0258823473482782,0.00415439226368165,-0.5622508061378563,-1.0435714245876913,-0.08093018768802118,4894.0,0.06654745584627826,,0.9915320609368711,False
GSTA1,12,678,-0.1301692598141062,-0.08342374281517109,-0.5609727677456227,-1.1325175428023324,0.010572007311087206,2638.0,0.036754571361763556,,0.9915320609368711,False
HIPK4,17,778,-0.0425865970857671,-0.04455737854845645,-0.5603291361059513,-1.0416443403702513,-0.07901393184165123,6119.0,0.5982809055065474,,0.9989860638479046,False
PGAM4,13,688,-0.0192369043330146,0.031453810612431604,-0.5598997581490625,-1.1093897942356863,-0.01040972206243862,3283.0,0.10036900549000227,,0.9915320609368711,False
ACBD6,17,778,0.0337733911681777,0.05509391900901925,-0.5592037452618974,-1.0405157873858695,-0.07789170313792543,5170.0,0.12354744813763167,,0.9915320609368711,False
PROC,17,778,-0.117267834083373,-0.0619321078843802,-0.5584654830130402,-1.0397754541984066,-0.07715551182767394,4812.0,0.054572590198934595,,0.9915320609368711,False
WDR89,17,778,-0.1883037076482602,-0.12207267794751865,-0.5583570831223303,-1.039666750459009,-0.07704741578565183,4205.0,0.010160646994807402,,0.9915320609368711,False
ZACN,17,778,-0.3521904140962875,-0.2586553114996928,-0.5580991829431033,-1.0394081276128828,-0.07679023827332387,4146.0,0.008455869881935224,,0.9915320609368711,False
ZFAND3,17,778,-0.202352691102855,-0.14886547528035604,-0.5576199945602198,-1.0389275973709062,-0.07631239174953336,4629.0,0.034205607913970405,,0.9915320609368711,False
