gene,cohens_d,p_value,n_lost,n_intact,median_resid_lost,median_resid_intact,fdr,composite_score
ANKRD10,0.1292,0.2091910404508327,67,585,0.0343,0.0018,0.9988716805228369,0.0001
NUDT9,0.1293,0.985249803597167,67,585,-0.0036,-0.0037,0.9996544161134269,0.0
KCTD1,0.1293,0.3692661119520627,67,567,0.01,-0.0066,0.9988716805228369,0.0001
ZNF608,0.1293,0.33021315263596895,67,585,0.0127,-0.002,0.9988716805228369,0.0001
CD81,0.1294,0.3471493916152205,67,585,0.0142,0.0,0.9988716805228369,0.0001
B3GNT3,0.1294,0.4378682956258343,67,585,0.0173,0.0057,0.9988716805228369,0.0001
IMMP2L,0.1294,0.2670224274936923,67,585,0.0183,0.0048,0.9988716805228369,0.0001
LILRB4,0.1294,0.24054506560619704,67,585,0.0165,0.0044,0.9988716805228369,0.0001
PHACTR4,0.1295,0.6917671221545885,67,585,-0.0011,0.0084,0.9988716805228369,0.0001
SLITRK4,0.1295,0.46043068304343815,67,585,-0.0015,0.0016,0.9988716805228369,0.0001
SMG5,0.1295,0.2597154560631264,67,585,0.0538,0.0063,0.9988716805228369,0.0001
NTMT1,0.1295,0.4270291671673645,67,585,0.0134,0.0001,0.9988716805228369,0.0001
LRRIQ1,0.1295,0.3726517962811149,67,585,0.0173,0.0034,0.9988716805228369,0.0001
F12,0.1295,0.3098898943141296,67,585,0.0304,0.0075,0.9988716805228369,0.0001
TIMM44,0.1295,0.3018045553775691,67,585,0.0035,-0.0058,0.9988716805228369,0.0001
SNAP29,0.1296,0.27028186797152653,67,585,0.0425,0.0018,0.9988716805228369,0.0001
ZER1,0.1296,0.2916620008207068,67,585,0.0226,0.0108,0.9988716805228369,0.0001
ZNF202,0.1296,0.22710037056823285,67,585,0.0087,0.0,0.9988716805228369,0.0001
ZNRF1,0.1296,0.3875175855180917,67,585,0.0093,-0.0008,0.9988716805228369,0.0001
ZNF43,0.1297,0.3478558348252119,67,567,-0.011,-0.0084,0.9988716805228369,0.0001
PAX5,0.1297,0.3241283289787701,67,585,0.0213,0.0026,0.9988716805228369,0.0001
ASB18,0.1297,0.27779081927464777,67,585,-0.0026,-0.0027,0.9988716805228369,0.0001
PPP1R14A,0.1297,0.5345672547242788,67,585,-0.0046,0.0046,0.9988716805228369,0.0001
CCDC167,0.1298,0.2182694872115638,67,585,0.0146,-0.0013,0.9988716805228369,0.0001
NOL6,0.1298,0.4314261133332349,67,585,-0.0099,-0.0161,0.9988716805228369,0.0001
SPTAN1,0.1298,0.33774991646609875,67,585,0.0277,0.0087,0.9988716805228369,0.0001
MARCHF7,0.1298,0.0626245792659203,61,570,0.0247,-0.0068,0.9988716805228369,0.0001
KASH5,0.1298,0.2441307245487171,67,585,0.0198,-0.0054,0.9988716805228369,0.0001
OR4F6,0.1299,0.5816981970640285,61,570,0.0094,-0.0024,0.9988716805228369,0.0001
PAPSS1,0.1299,0.448453979353887,67,585,0.0213,0.0084,0.9988716805228369,0.0001
CEP95,0.1299,0.4987154747124293,67,585,0.005,-0.004,0.9988716805228369,0.0001
SLC35B2,0.13,0.3875175855180917,67,585,0.0348,0.0458,0.9988716805228369,0.0001
TDRD10,0.13,0.27416897514899974,67,585,0.0211,-0.0085,0.9988716805228369,0.0001
TENM3,0.13,0.2591369375961273,67,585,0.0176,-0.0046,0.9988716805228369,0.0001
STX7,0.1301,0.4721622128049813,67,585,-0.0007,-0.0023,0.9988716805228369,0.0001
CCNB3,0.1301,0.3288546194091897,67,585,0.0037,-0.0014,0.9988716805228369,0.0001
ZNF132,0.1302,0.22213456577023105,67,585,0.0214,0.0012,0.9988716805228369,0.0001
CRAMP1,0.1303,0.2926030164802378,67,585,0.0643,0.0135,0.9988716805228369,0.0001
ACTR3B,0.1303,0.3274997145088001,67,585,0.0087,0.0,0.9988716805228369,0.0001
TAF2,0.1303,0.4679535807846591,67,585,0.0208,0.0116,0.9988716805228369,0.0001
EFCAB9,0.1303,0.3966081344249833,67,585,0.0069,0.0,0.9988716805228369,0.0001
INKA1,0.1304,0.19632819181854677,67,585,0.0092,-0.0069,0.9988716805228369,0.0001
KCNK2,0.1304,0.17517445843826196,67,585,0.0279,0.0,0.9988716805228369,0.0001
CDC42BPB,0.1304,0.5871366250718015,67,585,0.0075,-0.0016,0.9988716805228369,0.0001
CDS2,0.1304,0.19561782851180065,67,585,0.0789,0.0475,0.9988716805228369,0.0001
ITSN1,0.1304,0.45256376875925897,67,585,0.0065,0.0019,0.9988716805228369,0.0001
ESF1,0.1304,0.47089743801448725,67,585,0.033,0.0,0.9988716805228369,0.0001
STARD10,0.1305,0.29291714091622323,67,585,0.0176,0.0,0.9988716805228369,0.0001
CSTB,0.1305,0.4314261133332349,67,585,0.0148,0.008,0.9988716805228369,0.0001
SELENOP,0.1306,0.1960911943781608,67,585,0.0345,-0.0075,0.9988716805228369,0.0001
GPR32,0.1306,0.3860149390515105,67,585,-0.0032,-0.0018,0.9988716805228369,0.0001
KRI1,0.1307,0.35046127553086015,61,570,0.0681,0.0174,0.9988716805228369,0.0001
SLC7A9,0.1307,0.5127247338129433,67,585,-0.0012,0.0108,0.9988716805228369,0.0001
EYA1,0.1307,0.39508416868825047,67,585,-0.007,0.0,0.9988716805228369,0.0001
C16orf87,0.1307,0.5698142633660797,67,585,0.0037,0.0004,0.9988716805228369,0.0001
EPB41L4A,0.1308,0.2967042899377642,67,585,0.0258,0.0,0.9988716805228369,0.0001
ZNF737,0.1308,0.8511778835842829,67,585,-0.003,0.0034,0.9988716805228369,0.0001
NETO1,0.1308,0.25311636968489437,67,585,0.0137,0.0007,0.9988716805228369,0.0001
ZFHX4,0.1308,0.19823172932115973,67,585,0.0319,-0.0083,0.9988716805228369,0.0001
TIAL1,0.1309,0.4488640022545588,67,585,0.0747,0.0214,0.9988716805228369,0.0001
RABGAP1,0.131,0.6176614337199093,67,585,-0.0025,0.0,0.9988716805228369,0.0001
EIF5A2,0.1311,0.2938608720929895,67,585,0.0058,-0.0072,0.9988716805228369,0.0001
PALM3,0.1311,0.3894009004060175,67,585,0.0053,-0.0061,0.9988716805228369,0.0001
S100A8,0.1311,0.22578597056664962,67,585,0.013,0.0076,0.9988716805228369,0.0001
MAP1B,0.1312,0.3433000622973672,67,585,0.0164,-0.0037,0.9988716805228369,0.0001
ERGIC1,0.1312,0.13968624292526272,67,585,0.0249,0.0018,0.9988716805228369,0.0001
NOL10,0.1312,0.21648241692439063,67,585,0.0364,0.007,0.9988716805228369,0.0001
IPO7,0.1313,0.20696478766322102,67,585,0.0838,0.0096,0.9988716805228369,0.0001
DND1,0.1313,0.25056618680096765,67,585,0.0561,0.0162,0.9988716805228369,0.0001
NFATC3,0.1313,0.36029771981215597,67,585,0.0077,-0.0211,0.9988716805228369,0.0001
MOK,0.1314,0.10346435337363237,67,585,0.0541,0.0019,0.9988716805228369,0.0001
ADA,0.1314,0.15616923623596507,67,585,0.0125,-0.0057,0.9988716805228369,0.0001
SMIM20,0.1314,0.4849123390692843,67,585,-0.0044,-0.0028,0.9988716805228369,0.0001
SSTR4,0.1314,0.7003724891325607,67,585,0.0095,0.0069,0.9988716805228369,0.0001
OR1F1,0.1314,0.42374529351133206,61,570,-0.0051,-0.0008,0.9988716805228369,0.0001
CCR10,0.1315,0.285131876439629,67,585,0.011,-0.0067,0.9988716805228369,0.0001
FLII,0.1315,0.6587423517056386,67,585,0.0092,0.023,0.9988716805228369,0.0001
CHIA,0.1315,0.15797611483452556,67,585,0.0196,-0.0036,0.9988716805228369,0.0001
DRC1,0.1315,0.4035097699182437,67,585,0.0026,-0.001,0.9988716805228369,0.0001
B3GALNT2,0.1316,0.26496236929421324,67,585,0.0263,-0.0091,0.9988716805228369,0.0001
MGARP,0.1316,0.24524151741531908,67,585,0.0045,-0.0004,0.9988716805228369,0.0001
DPH6,0.1316,0.43827276098194257,67,585,0.0197,0.0148,0.9988716805228369,0.0001
GOLPH3,0.1316,0.40931570779102555,67,585,0.0182,-0.0018,0.9988716805228369,0.0001
H4C7,0.1316,0.3131637219541611,67,585,0.0188,0.0034,0.9988716805228369,0.0001
ALDH16A1,0.1316,0.31415029427804386,67,585,-0.0025,-0.0087,0.9988716805228369,0.0001
EEA1,0.1317,0.3353399577907661,67,585,0.0157,0.0,0.9988716805228369,0.0001
LY6G6C,0.1317,0.26320534286292296,67,585,0.0146,0.0,0.9988716805228369,0.0001
GGT7,0.1317,0.24831446383112277,67,585,0.0299,0.0051,0.9988716805228369,0.0001
RASL12,0.1317,0.3649906599481474,67,585,0.017,0.006,0.9988716805228369,0.0001
DISP2,0.1318,0.5427073471225214,67,585,0.0092,0.0049,0.9988716805228369,0.0001
NREP,0.1318,0.2885399847801847,67,585,0.0096,-0.006,0.9988716805228369,0.0001
PIAS1,0.1319,0.5136070722705661,67,585,0.0291,0.019,0.9988716805228369,0.0001
GTF2H3,0.1319,0.6080478458037404,67,585,0.024,0.0108,0.9988716805228369,0.0001
KNDC1,0.1319,0.4012012729529376,67,585,0.0103,0.0011,0.9988716805228369,0.0001
MAGEF1,0.1319,0.1712843676457887,67,585,0.0076,-0.0199,0.9988716805228369,0.0001
SPATA31F1,0.1321,0.3405177448722303,67,585,0.0181,0.0086,0.9988716805228369,0.0001
PLIN3,0.1322,0.34260312502165735,67,585,0.0012,0.001,0.9988716805228369,0.0001
SYT17,0.1322,0.3261484383812304,67,585,0.0062,0.0029,0.9988716805228369,0.0001
ADPRH,0.1323,0.6385521553720745,67,585,-0.0162,-0.0035,0.9988716805228369,0.0001
CELF4,0.1323,0.2432999517894141,67,585,0.0056,-0.0008,0.9988716805228369,0.0001
LAIR1,0.1323,0.3482039571857364,67,585,0.0257,0.0107,0.9988716805228369,0.0001
RBM14,0.1324,0.338440514814642,67,585,0.0397,-0.0016,0.9988716805228369,0.0001
CLK4,0.1324,0.24496348736145745,67,585,0.0117,-0.0031,0.9988716805228369,0.0001
PCDHA6,0.1324,0.5773988239853385,67,567,-0.0127,-0.018,0.9988716805228369,0.0001
IQCD,0.1325,0.17626665075113934,67,585,0.0163,-0.0018,0.9988716805228369,0.0001
DRC7,0.1325,0.4978467024316623,67,585,0.0149,-0.0005,0.9988716805228369,0.0001
GGTLC2,0.1325,0.2967042899377642,67,585,0.0384,0.001,0.9988716805228369,0.0001
GNB1L,0.1325,0.08223862568766763,67,585,0.0702,-0.0005,0.9988716805228369,0.0001
PRM2,0.1326,0.39508416868825047,67,585,0.0145,0.0,0.9988716805228369,0.0001
NLRX1,0.1326,0.17365388394286863,67,585,0.0177,0.0,0.9988716805228369,0.0001
NEXN,0.1327,0.20721129651286763,67,585,0.0108,0.0007,0.9988716805228369,0.0001
HPF1,0.1327,0.29449115792107006,67,585,0.0256,0.0036,0.9988716805228369,0.0001
SLC4A7,0.1327,0.4883436034683375,67,585,0.0541,0.043,0.9988716805228369,0.0001
RIPOR3,0.1327,0.3457464692409712,67,585,0.0047,0.0,0.9988716805228369,0.0001
SLC7A7,0.1327,0.25769454904432854,67,585,-0.0009,-0.0086,0.9988716805228369,0.0001
GLTPD2,0.1327,0.4398927688859344,67,585,0.0105,0.0002,0.9988716805228369,0.0001
RAP1GAP,0.1327,0.5932802269360845,67,585,0.0106,0.0009,0.9988716805228369,0.0001
ATP2C2,0.1327,0.32379243803696633,67,585,0.0147,0.0016,0.9988716805228369,0.0001
GRPEL2,0.1328,0.1526025738971255,67,585,0.0256,0.0001,0.9988716805228369,0.0001
NFIB,0.1328,0.668683431519185,67,585,0.0321,0.0223,0.9988716805228369,0.0001
RBM19,0.1328,0.31415029427804386,67,585,0.0304,-0.0074,0.9988716805228369,0.0001
HYAL3,0.1328,0.4366561886558358,67,585,0.0103,-0.0046,0.9988716805228369,0.0001
HOXB6,0.1329,0.2089428258258158,67,585,0.0185,-0.0045,0.9988716805228369,0.0001
CHAC2,0.1329,0.6796860486311544,67,585,0.0012,-0.0051,0.9988716805228369,0.0001
RIOK1,0.1329,0.32144755366404987,67,585,0.0492,-0.0067,0.9988716805228369,0.0001
SDHB,0.1329,0.48920346061046716,67,585,0.0547,0.048,0.9988716805228369,0.0001
GULP1,0.1329,0.7115660489930947,67,585,-0.0154,-0.0046,0.9988716805228369,0.0001
PCDH19,0.1329,0.2042672276075045,67,585,0.0192,0.0034,0.9988716805228369,0.0001
CD38,0.133,0.18701110833565027,67,585,0.0008,-0.0035,0.9988716805228369,0.0001
SPSB3,0.133,0.28698745521179325,67,585,0.014,-0.0029,0.9988716805228369,0.0001
BCAN,0.133,0.2457982414722535,67,585,0.0274,0.0035,0.9988716805228369,0.0001
TEX36,0.133,0.1293488305112654,67,585,0.0119,-0.0034,0.9988716805228369,0.0001
H2BC4,0.133,0.3966081344249833,67,585,0.0227,0.0163,0.9988716805228369,0.0001
EMC9,0.133,0.29638744890670865,67,585,0.0171,-0.0025,0.9988716805228369,0.0001
LRP8,0.1331,0.37045280013540094,67,585,0.0199,0.0023,0.9988716805228369,0.0001
TGFB1,0.1331,0.4069873923645957,67,585,0.0094,0.0016,0.9988716805228369,0.0001
KIF5B,0.1331,0.29924717233802334,67,585,0.0144,-0.0027,0.9988716805228369,0.0001
STK32C,0.1331,0.2753726545495694,67,585,0.008,0.0,0.9988716805228369,0.0001
CARMIL1,0.1331,0.4023545286528871,67,585,-0.0022,-0.0111,0.9988716805228369,0.0001
TFAP2A,0.1331,0.058139432712027456,67,585,0.0543,0.0101,0.9988716805228369,0.0001
ZBTB7A,0.1332,0.4390823357900754,67,585,0.0183,0.0151,0.9988716805228369,0.0001
BNIP3L,0.1332,0.3642661943920207,67,585,0.0144,0.0028,0.9988716805228369,0.0001
OR5F1,0.1332,0.4064039870375056,61,570,-0.0117,-0.0016,0.9988716805228369,0.0001
CACNB3,0.1332,0.40737489538186733,67,585,0.0265,0.0,0.9988716805228369,0.0001
TKFC,0.1332,0.2982918924671706,67,585,0.0106,0.0001,0.9988716805228369,0.0001
ODAD1,0.1334,0.29575444621408464,67,585,0.0067,0.0002,0.9988716805228369,0.0001
BLOC1S6,0.1335,0.8484947335923574,67,585,0.0076,0.0107,0.9988716805228369,0.0001
ATP5MC3,0.1335,0.5065705544294203,67,585,0.0017,-0.0037,0.9988716805228369,0.0001
PRRC2C,0.1335,0.33602738463962867,67,585,0.0021,-0.0136,0.9988716805228369,0.0001
ZNF839,0.1335,0.20819946243379128,67,585,0.0142,-0.0093,0.9988716805228369,0.0001
RUSF1,0.1335,0.3722847363713321,67,585,0.0045,-0.0004,0.9988716805228369,0.0001
NICN1,0.1335,0.3161295649455256,67,585,-0.0025,-0.0022,0.9988716805228369,0.0001
ZNF705G,0.1335,0.41518489733690844,61,552,0.0063,0.0006,0.9988716805228369,0.0001
CERT1,0.1336,0.5932802269360845,67,585,0.0171,0.0107,0.9988716805228369,0.0001
KRT40,0.1336,0.3981356425589727,67,585,-0.0056,-0.003,0.9988716805228369,0.0001
FREM1,0.1336,0.1972782800313455,67,585,0.0069,-0.0042,0.9988716805228369,0.0001
RPS19BP1,0.1337,0.5318676466017632,67,585,0.0119,0.0035,0.9988716805228369,0.0001
GALNS,0.1337,0.30405416494848114,67,585,0.005,-0.0022,0.9988716805228369,0.0001
IBA57,0.1337,0.38339388398450214,67,585,0.0501,0.0223,0.9988716805228369,0.0001
NOP14,0.1338,0.2938608720929895,67,585,0.0245,-0.0086,0.9988716805228369,0.0001
ATP1B1,0.1339,0.4278266638949936,67,585,0.012,0.0051,0.9988716805228369,0.0001
CCSAP,0.1339,0.23241250718172202,67,585,0.029,0.0033,0.9988716805228369,0.0001
PRSS50,0.134,0.3079364864776881,67,585,0.0005,0.0,0.9988716805228369,0.0001
CERK,0.134,0.23348543111487363,67,585,0.0255,0.0047,0.9988716805228369,0.0001
ART4,0.1341,0.541799850937446,67,585,-0.003,0.0061,0.9988716805228369,0.0001
LYNX1,0.1342,0.5663994469043501,23,134,0.0042,-0.0074,0.9988716805228369,0.0001
FAM24B,0.1343,0.18428069844305695,67,585,0.0268,0.0036,0.9988716805228369,0.0001
PABIR3,0.1343,0.22842021724430195,67,585,0.0035,-0.0072,0.9988716805228369,0.0001
NCOA1,0.1344,0.4612632056403767,67,585,0.0122,0.0,0.9988716805228369,0.0001
GPR34,0.1344,0.6493538254595181,67,585,-0.0009,-0.0006,0.9988716805228369,0.0001
WFDC3,0.1344,0.2318773592431751,67,585,0.0238,0.0,0.9988716805228369,0.0001
OR5M8,0.1345,0.2009688056264204,61,570,0.0161,-0.0006,0.9988716805228369,0.0001
IL19,0.1345,0.15777457203665568,67,585,-0.0028,-0.0033,0.9988716805228369,0.0001
DUSP26,0.1345,0.539081914006929,67,585,-0.0038,-0.0064,0.9988716805228369,0.0001
SDS,0.1345,0.4004335396260602,67,585,0.007,0.004,0.9988716805228369,0.0001
ACSS2,0.1345,0.4167408028090559,67,585,0.0014,-0.0048,0.9988716805228369,0.0001
PRIMPOL,0.1346,0.2192954175723547,67,585,0.0021,0.0009,0.9988716805228369,0.0001
NFE2L3,0.1346,0.3271615552632391,67,585,0.0082,-0.0005,0.9988716805228369,0.0001
LECT2,0.1347,0.4562807011043517,67,585,0.0031,-0.0021,0.9988716805228369,0.0001
SPDEF,0.1347,0.13302083380866495,67,585,0.0302,-0.0045,0.9988716805228369,0.0001
POSTN,0.1347,0.37707398775827594,67,585,0.0078,-0.0009,0.9988716805228369,0.0001
COX8A,0.1347,0.5296232617063238,67,585,-0.009,-0.0022,0.9988716805228369,0.0001
ATP5PF,0.1348,0.27688231848344635,67,585,0.0659,0.0,0.9988716805228369,0.0001
PPP2R1B,0.1348,0.1194529816821651,67,585,0.0146,-0.0047,0.9988716805228369,0.0001
CNTN2,0.1348,0.3482039571857364,67,585,0.018,0.0061,0.9988716805228369,0.0001
TRIM10,0.1348,0.12694489618937219,67,585,0.0202,-0.0007,0.9988716805228369,0.0001
HNRNPH3,0.1349,0.7517408144996695,67,585,-0.0017,0.008,0.9988716805228369,0.0001
RAP2A,0.1349,0.2982918924671706,67,585,0.0173,-0.0006,0.9988716805228369,0.0001
MMP28,0.1349,0.4050531777285413,67,585,0.0249,0.0124,0.9988716805228369,0.0001
NPC2,0.1349,0.6346430582913207,67,585,0.0181,0.0139,0.9988716805228369,0.0001
ANGEL1,0.135,0.2910357882594411,67,585,0.0163,0.0052,0.9988716805228369,0.0001
HOXB1,0.135,0.4112620104381898,67,585,0.0108,-0.0004,0.9988716805228369,0.0001
KRTAP17-1,0.135,0.3221163862670975,67,585,0.0214,0.0,0.9988716805228369,0.0001
CX3CL1,0.1351,0.27688231848344635,67,585,0.0101,0.0001,0.9988716805228369,0.0001
KLRC3,0.1352,0.20232149470595007,67,585,0.0071,-0.0045,0.9988716805228369,0.0001
PRR13,0.1352,0.10230854531147647,67,585,0.0213,0.0024,0.9988716805228369,0.0001
ABCD2,0.1352,0.7444765604277768,67,585,-0.0063,-0.0007,0.9988716805228369,0.0001
TBR1,0.1353,0.5004554341420194,67,585,-0.0051,-0.0136,0.9988716805228369,0.0001
SCAI,0.1353,0.2542555678245576,67,585,-0.0027,-0.0052,0.9988716805228369,0.0001
PSG8,0.1353,0.43383546839315146,67,585,0.0258,0.0125,0.9988716805228369,0.0001
UBTF,0.1353,0.2690934745597008,67,585,0.0375,-0.0119,0.9988716805228369,0.0001
ZSCAN31,0.1354,0.17670494625961675,67,585,0.0213,-0.0014,0.9988716805228369,0.0001
RNF34,0.1355,0.13213931051347996,67,585,0.0397,0.0073,0.9988716805228369,0.0001
KRT31,0.1355,0.18977128160315515,67,585,0.0315,0.0052,0.9988716805228369,0.0001
SPANXN1,0.1356,0.4709894195612109,61,570,-0.0024,-0.0045,0.9988716805228369,0.0001
CDHR4,0.1356,0.3524425548885738,67,585,0.0181,-0.0029,0.9988716805228369,0.0001
P2RY2,0.1357,0.3121791915581098,67,585,0.0288,0.0089,0.9988716805228369,0.0001
ADGRG3,0.1357,0.27416897514899974,67,585,0.0162,0.0,0.9988716805228369,0.0001
BCL11A,0.1357,0.4290245333954035,67,585,0.0109,-0.0009,0.9988716805228369,0.0001
TH,0.1358,0.18024058607831206,67,585,0.0172,-0.0062,0.9988716805228369,0.0001
ZKSCAN5,0.1358,0.2708774121866876,67,585,0.0182,-0.0021,0.9988716805228369,0.0001
FAM167B,0.1358,0.3268236228226832,67,585,0.0388,0.0003,0.9988716805228369,0.0001
EBI3,0.1359,0.27627777743243054,67,585,-0.0014,0.0,0.9988716805228369,0.0001
TMEM50B,0.1359,0.253400835350055,67,585,0.0154,0.0038,0.9988716805228369,0.0001
SIGLEC8,0.136,0.15697034837493223,67,585,0.0262,-0.0094,0.9988716805228369,0.0001
TCHP,0.136,0.2926030164802378,67,585,0.0204,0.0028,0.9988716805228369,0.0001
FERMT3,0.136,0.6503395057939989,67,585,-0.0036,-0.0022,0.9988716805228369,0.0001
FAM131C,0.136,0.251980731735832,67,585,0.0098,0.003,0.9988716805228369,0.0001
SLC35G1,0.136,0.25855931244751285,67,585,0.0011,-0.0005,0.9988716805228369,0.0001
RPS28,0.136,0.2059588980225423,61,570,-0.0241,-0.0733,0.9988716805228369,0.0001
MPO,0.1361,0.2904104805127028,67,585,0.01,0.0004,0.9988716805228369,0.0001
CDNF,0.1361,0.35315214945340856,67,585,0.0077,-0.0116,0.9988716805228369,0.0001
FAM120C,0.1361,0.32783810055293383,67,585,0.0035,-0.004,0.9988716805228369,0.0001
EEF1A1,0.1361,0.5563612979497676,23,134,-0.035,-0.0261,0.9988716805228369,0.0001
NTF3,0.1361,0.13605209208882477,67,585,0.0381,0.0131,0.9988716805228369,0.0001
MBTPS2,0.1362,0.3043764445707303,67,585,0.0482,0.0,0.9988716805228369,0.0001
KRT24,0.1363,0.29543828452526866,67,585,0.0031,-0.0052,0.9988716805228369,0.0001
NRG3,0.1364,0.602311904367113,67,585,0.0037,-0.0032,0.9988716805228369,0.0001
CDKAL1,0.1364,0.2738686178163713,67,585,0.0297,-0.0008,0.9988716805228369,0.0001
MSS51,0.1364,0.561476241527813,67,585,-0.0057,0.0054,0.9988716805228369,0.0001
RET,0.1365,0.6365963422041196,67,585,0.004,0.0065,0.9988716805228369,0.0001
CCNB1IP1,0.1365,0.16204803271545487,67,585,0.0315,-0.0013,0.9988716805228369,0.0001
KDM4A,0.1365,0.4521518347745712,67,585,0.005,0.0054,0.9988716805228369,0.0001
MPZL2,0.1365,0.34399790463644275,67,585,0.0069,0.0006,0.9988716805228369,0.0001
SDHAF2,0.1366,0.17171337859935498,67,585,0.044,0.0118,0.9988716805228369,0.0001
ABCC9,0.1366,0.42068045097392737,67,585,-0.0013,0.0,0.9988716805228369,0.0001
AOC2,0.1366,0.650832575576777,67,585,0.0061,-0.0018,0.9988716805228369,0.0001
FOXN4,0.1366,0.15457632229519555,67,585,0.0245,0.0013,0.9988716805228369,0.0001
MMP10,0.1366,0.2620384689696592,67,585,0.0107,0.0,0.9988716805228369,0.0001
ZNF133,0.1367,0.33602738463962867,67,585,0.0222,0.0034,0.9988716805228369,0.0001
LYRM1,0.1367,0.22395494737542898,67,585,0.013,-0.0052,0.9988716805228369,0.0001
MAPK3,0.1367,0.7130973366609896,67,585,-0.0108,0.0,0.9988716805228369,0.0001
RPL39L,0.1367,0.48277444904076106,67,585,0.0192,0.0069,0.9988716805228369,0.0001
DCSTAMP,0.1367,0.4755440773947337,67,585,-0.0046,-0.0059,0.9988716805228369,0.0001
ARL10,0.1367,0.274770364780591,67,585,0.0087,-0.003,0.9988716805228369,0.0001
BBOX1,0.1368,0.3059912438340101,67,585,0.0282,0.0067,0.9988716805228369,0.0001
PIK3R4,0.1368,0.3336253561981475,67,585,0.0433,0.0176,0.9988716805228369,0.0001
ZWINT,0.1369,0.1189661077468981,67,585,0.0541,-0.0192,0.9988716805228369,0.0001
RTTN,0.1369,0.28205731067586914,67,585,0.051,0.0085,0.9988716805228369,0.0001
OAT,0.1369,0.3201126110521857,67,585,0.0209,0.0,0.9988716805228369,0.0001
GPR25,0.1369,0.2948066403929922,67,585,0.0257,0.0064,0.9988716805228369,0.0001
ANKRD30A,0.1369,0.28916257891421293,67,585,-0.0021,-0.0073,0.9988716805228369,0.0001
RAB40AL,0.137,0.40248411260064765,67,567,-0.0026,-0.0191,0.9988716805228369,0.0001
HMX3,0.137,0.1443334444421184,67,585,0.0224,-0.0039,0.9988716805228369,0.0001
DSG3,0.137,0.4370600093875415,67,585,0.0079,-0.0011,0.9988716805228369,0.0001
SPIN3,0.1371,0.3722847363713321,67,585,0.0087,0.0,0.9988716805228369,0.0001
GCK,0.1371,0.49697873628434663,67,585,0.0172,0.0045,0.9988716805228369,0.0001
SLC22A2,0.1371,0.22710037056823285,67,585,0.015,0.0,0.9988716805228369,0.0001
BCL2L14,0.1372,0.2948066403929922,67,585,0.0057,0.0033,0.9988716805228369,0.0001
PCOLCE2,0.1372,0.24440809097416805,67,585,0.0121,-0.0007,0.9988716805228369,0.0001
FOXD4,0.1373,0.3806551210840665,67,567,-0.0399,-0.0651,0.9988716805228369,0.0001
PLA2G12A,0.1373,0.1925613543102388,67,585,0.0086,-0.0153,0.9988716805228369,0.0001
CCSER2,0.1373,0.314809143596964,67,585,0.0055,-0.0049,0.9988716805228369,0.0001
CCDC160,0.1373,0.306638750887939,67,585,0.0114,0.0005,0.9988716805228369,0.0001
SLC38A1,0.1373,0.45545323582985453,67,585,0.0088,0.0084,0.9988716805228369,0.0001
CLMP,0.1373,0.30405416494848114,67,585,0.0249,0.0077,0.9988716805228369,0.0001
PEX12,0.1373,0.32987317920018244,67,585,0.019,0.0123,0.9988716805228369,0.0001
CNIH2,0.1374,0.27718492682612683,67,585,0.0123,-0.0021,0.9988716805228369,0.0001
GK,0.1374,0.3675894806670058,23,134,0.0154,-0.0187,0.9988716805228369,0.0001
KRTAP5-2,0.1375,0.3433000622973672,67,585,0.0036,-0.0039,0.9988716805228369,0.0001
HSD17B4,0.1375,0.24385357924042805,67,585,0.0451,0.0074,0.9988716805228369,0.0001
TLL2,0.1375,0.2793094935275583,67,585,0.0092,0.0,0.9988716805228369,0.0001
SRGAP3,0.1375,0.38864690719117945,67,585,0.0105,0.0055,0.9988716805228369,0.0001
PIK3C2B,0.1375,0.3653532299865673,67,585,0.0094,-0.0,0.9988716805228369,0.0001
EP300,0.1376,0.3387861537117398,67,585,0.0754,0.0113,0.9988716805228369,0.0001
