gene,d_unstratified,fdr_unstratified,cs_unstratified,d_tp53mut,fdr_tp53mut,n_lost_tp53mut,n_intact_tp53mut,d_tp53wt,fdr_tp53wt,n_lost_tp53wt,n_intact_tp53wt,confounding_class
ERBB3,-0.0166,0.9949424194863864,0.0,0.0279,0.9999689672426924,52,376,-0.1127,0.9640694767018199,15,209,not significant
OPRM1,-0.0166,0.988635996854372,0.0001,-0.081,0.9999689672426924,52,376,0.2508,0.9503931024834732,15,209,not significant
C1QBP,-0.0166,0.988903223701504,0.0001,0.0133,0.9999689672426924,52,376,-0.0922,0.9741047635699424,15,209,not significant
SRSF10,-0.0166,0.9884311331492306,0.0001,0.0365,0.9999689672426924,52,376,-0.1807,0.9773453243544568,15,209,not significant
TSSK6,-0.0166,0.9993194113770466,0.0,-0.0642,0.9999689672426924,52,376,0.152,0.9677476630852331,15,209,not significant
NNT,-0.0165,0.9592146218729038,0.0003,0.0162,0.9999689672426924,52,376,-0.1268,0.9677476630852331,15,209,not significant
KCND1,-0.0165,0.9973870603956084,0.0,0.1416,0.9999689672426924,52,376,-0.3926,0.9123905885441145,15,209,not significant
NSMCE3,-0.0165,0.9961234093825128,0.0,-0.0424,0.9999689672426924,52,376,0.0966,0.9640694767018199,15,209,not significant
BPIFA3,-0.0165,0.9951664807975446,0.0,-0.0429,0.9999689672426924,52,376,-0.0403,0.9876257993011279,15,209,not significant
FN1,-0.0165,0.9983658360500032,0.0,0.0333,0.9999689672426924,52,376,-0.1951,0.9640694767018199,15,209,not significant
RNF24,-0.0165,0.9733235284989212,0.0002,-0.0545,0.9999689672426924,52,376,0.1409,0.9895599511201467,15,209,not significant
CLEC18B,-0.0164,0.9975894567911704,0.0,-0.0101,0.9999689672426924,48,354,-0.0733,0.9992136344379525,13,198,not significant
CCDC85C,-0.0164,0.9944547156000132,0.0,0.0296,0.9999689672426924,52,376,-0.1379,0.9267247590594901,15,209,not significant
OR4A5,-0.0164,0.9975610407095122,0.0,-0.0621,0.9999689672426924,48,354,0.0495,0.9944362529877536,13,198,not significant
BMF,-0.0164,0.9907296327053308,0.0001,-0.067,0.9999689672426924,52,376,0.0976,0.9758989096408398,15,209,not significant
KRTAP5-11,-0.0164,0.9975610407095122,0.0,-0.085,0.9999689672426924,52,376,0.3146,0.9015952170117766,15,209,not significant
TGOLN2,-0.0164,0.987900326088462,0.0001,-0.1547,0.9999689672426924,52,376,0.4223,0.8653382130714148,15,209,not significant
ZNF311,-0.0164,0.9983658360500032,0.0,-0.0125,0.9999689672426924,52,376,-0.0534,0.995780583463989,15,209,not significant
STAC3,-0.0163,0.9507995039893123,0.0004,0.0758,0.9999689672426924,52,376,-0.3244,0.8997905592720049,15,209,not significant
SS18L2,-0.0163,0.993302184314158,0.0,0.0038,0.9999689672426924,52,376,-0.1006,0.9677476630852331,15,209,not significant
DEPDC1,-0.0162,0.9851360850459384,0.0001,-0.0236,0.9999689672426924,52,376,-0.0898,0.9616142835391615,15,209,not significant
DDIT4L,-0.0162,0.9839588188603888,0.0001,0.0649,0.9999689672426924,52,376,-0.1235,0.9677476630852331,15,209,not significant
KANK1,-0.0162,0.9884311331492306,0.0001,-0.0609,0.9999689672426924,52,376,0.143,0.9773127441310033,15,209,not significant
FANCD2,-0.0162,0.9993194113770466,0.0,-0.0716,0.9999689672426924,52,376,-0.0514,0.9927822637482384,15,209,not significant
ALG1,-0.0162,0.9919488452605149,0.0001,0.0848,0.9999689672426924,52,376,-0.4363,0.8801446036990509,15,209,not significant
FGF9,-0.0162,0.9958888902424652,0.0,-0.1055,0.9999689672426924,52,376,0.3722,0.9043135871302206,15,209,not significant
ID1,-0.0162,0.9773106863644524,0.0002,-0.036,0.9999689672426924,52,376,0.105,0.995780583463989,15,209,not significant
SELENOM,-0.0162,0.9949424194863864,0.0,-0.075,0.9999689672426924,52,376,0.2119,0.9503931024834732,15,209,not significant
ARPC1B,-0.0161,0.9836590673034216,0.0001,-0.0261,0.9999689672426924,52,376,0.0527,0.9944362529877536,15,209,not significant
SLC35G2,-0.0161,0.9886201045012536,0.0001,-0.0095,0.9999689672426924,52,376,0.0576,0.9863389484109085,15,209,not significant
CMC1,-0.0161,0.9851360850459384,0.0001,-0.0793,0.9999689672426924,52,376,0.1239,0.996174931068703,15,209,not significant
OR8D1,-0.0161,0.9919488452605149,0.0001,0.0291,0.9999689672426924,48,364,-0.2063,0.9603008580169177,13,206,not significant
ORM2,-0.0161,0.9935679037459302,0.0,-0.0656,0.9999689672426924,52,376,0.0993,0.9872636093001865,15,209,not significant
YME1L1,-0.016,0.9983658360500032,0.0,0.0573,0.9999689672426924,52,376,-0.1571,0.9876257993011279,15,209,not significant
KCNRG,-0.016,0.9865870096025348,0.0001,-0.0817,0.9999689672426924,52,376,0.1787,0.9503931024834732,15,209,not significant
GCC2,-0.016,0.987121351851376,0.0001,0.0297,0.9999689672426924,52,376,-0.1897,0.9473751286497097,15,209,not significant
POU4F2,-0.016,0.9935679037459302,0.0,-0.0637,0.9999689672426924,52,376,0.1614,0.9503931024834732,15,209,not significant
IQCF2,-0.016,0.993302184314158,0.0,-0.0232,0.9999689672426924,52,376,0.0781,0.9640694767018199,15,209,not significant
TCERG1,-0.0159,0.9823944221865752,0.0001,-0.0158,0.9999689672426924,52,376,-0.0426,0.996174931068703,15,209,not significant
CYBC1,-0.0159,0.9958888902424652,0.0,-0.0662,0.9999689672426924,52,376,0.0506,0.995780583463989,15,209,not significant
RSPH6A,-0.0159,0.9975610407095122,0.0,0.0986,0.9999689672426924,52,376,-0.3705,0.9514490027100453,15,209,not significant
PPP2R3A,-0.0159,0.988903223701504,0.0001,0.0497,1.0,52,376,-0.1429,0.9761079106264676,15,209,not significant
NKAP,-0.0159,0.9961234093825128,0.0,-0.078,0.9999689672426924,52,376,0.2427,0.9584887623100878,15,209,not significant
ISY1,-0.0159,0.9851360850459384,0.0001,-0.0084,0.9999689672426924,52,376,-0.1009,0.9473751286497097,15,209,not significant
TMEM35A,-0.0158,0.9823944221865752,0.0001,-0.0339,0.9999689672426924,52,376,0.0808,0.9677476630852331,15,209,not significant
CISH,-0.0158,0.9655907065126528,0.0002,-0.1589,0.9999689672426924,52,376,0.3683,0.9761079106264676,15,209,not significant
TNK2,-0.0158,0.9851360850459384,0.0001,0.1533,0.9999689672426924,52,376,-0.5689,0.8565507742402518,15,209,not significant
CORO1C,-0.0158,0.9919488452605149,0.0001,-0.067,0.9999689672426924,52,376,0.0778,0.9870377071651859,15,209,not significant
B3GNT9,-0.0157,0.9975610407095122,0.0,-0.1269,0.9999689672426924,52,376,0.3697,0.9015952170117766,15,209,not significant
TPP1,-0.0157,0.9919488452605149,0.0001,0.1052,0.9999689672426924,52,376,-0.4181,0.8565507742402518,15,209,not significant
SUDS3,-0.0157,0.9840337336779994,0.0001,-0.0775,0.9999689672426924,52,376,0.2189,0.9640694767018199,15,209,not significant
NANP,-0.0157,0.9949424194863864,0.0,-0.1039,0.9999689672426924,52,376,0.0968,0.996174931068703,15,209,not significant
ASB3,-0.0156,0.9993194113770466,0.0,-0.0533,0.9999689672426924,52,376,0.1114,0.9663048470719819,15,209,not significant
PEX26,-0.0156,0.9949424194863864,0.0,0.0635,0.9999689672426924,52,376,-0.2071,0.9991485592656075,15,209,not significant
DYNC1I2,-0.0156,0.9873145795670764,0.0001,0.0142,0.9999689672426924,52,376,-0.0098,0.9677476630852331,15,209,not significant
MTIF2,-0.0156,0.9949424194863864,0.0,-0.1099,0.9999689672426924,52,376,0.3985,0.8801446036990509,15,209,not significant
ACAA1,-0.0156,0.9975894567911704,0.0,-0.0449,0.9999689672426924,52,376,0.0127,0.9963652522252087,15,209,not significant
WNT2B,-0.0155,0.9975610407095122,0.0,0.0406,0.9999689672426924,52,376,-0.1206,0.9944362529877536,15,209,not significant
SRCIN1,-0.0155,0.9949424194863864,0.0,-0.0304,0.9999689672426924,52,376,0.0722,0.9893604767335314,15,209,not significant
APLF,-0.0155,0.9975610407095122,0.0,0.0884,0.9999689672426924,52,376,-0.3169,0.9677476630852331,15,209,not significant
PRCC,-0.0154,0.9919488452605149,0.0001,0.0353,0.9999689672426924,52,376,-0.2931,0.9563843618113319,15,209,not significant
HAUS2,-0.0154,0.9949424194863864,0.0,-0.0304,0.9999689672426924,52,376,0.0649,0.9895599511201467,15,209,not significant
SLC9B1,-0.0154,0.9983658360500032,0.0,-0.1671,0.9999689672426924,52,376,0.3968,0.9157113964247774,15,209,not significant
MTRR,-0.0154,0.9975610407095122,0.0,0.0407,0.9999689672426924,52,376,-0.1932,0.9310943747888486,15,209,not significant
EML4,-0.0153,0.975993930828964,0.0002,0.0893,0.9999689672426924,52,376,-0.1383,0.9640694767018199,15,209,not significant
DDA1,-0.0153,0.988903223701504,0.0001,-0.0138,0.9999689672426924,52,376,-0.0062,0.9876257993011279,15,209,not significant
IZUMO3,-0.0153,0.9658239653851955,0.0002,-0.0442,0.9999689672426924,52,376,0.1104,0.9842698268024307,15,209,not significant
TMEM94,-0.0153,0.9944547156000132,0.0,0.0818,0.9999689672426924,52,376,-0.2444,0.9503931024834732,15,209,not significant
KCNB2,-0.0153,0.9975610407095122,0.0,0.1486,0.9999689672426924,52,376,-0.4586,0.9015952170117766,15,209,not significant
ALOX15B,-0.0152,0.9975610407095122,0.0,0.0189,0.9999689672426924,52,376,-0.0508,0.9876957163692404,15,209,not significant
OR10G7,-0.0152,0.9993194113770466,0.0,-0.0287,0.9999689672426924,48,354,0.1714,0.9514490027100453,13,198,not significant
SH3TC2,-0.0152,0.9975610407095122,0.0,0.0275,0.9999689672426924,52,376,-0.1061,0.9677476630852331,15,209,not significant
AGBL4,-0.0151,0.9996766705997132,0.0,-0.016,0.9999689672426924,52,376,-0.0303,0.9851186467217348,15,209,not significant
CPSF4,-0.0151,0.9851360850459384,0.0001,-0.0615,0.9999689672426924,52,376,0.0405,0.9992136344379525,15,209,not significant
TDRD5,-0.0151,0.9919488452605149,0.0001,-0.0537,0.9999689672426924,52,376,0.294,0.9614980034240307,15,209,not significant
FCAR,-0.0151,0.9958888902424652,0.0,0.1596,0.9999689672426924,52,376,-0.5086,0.9015952170117766,15,209,not significant
MTCL1,-0.0151,0.9975610407095122,0.0,0.0725,0.9999689672426924,52,376,-0.2819,0.9388408184633097,15,209,not significant
SOX18,-0.0151,0.9884311331492306,0.0001,-0.0585,0.9999689672426924,52,376,-0.0458,0.9863389484109085,15,209,not significant
NT5C2,-0.0151,0.9975610407095122,0.0,-0.0268,0.9999689672426924,52,376,0.1313,0.9897097931038553,15,209,not significant
ZCCHC18,-0.0151,0.9354612676893624,0.0004,0.0025,0.9999689672426924,52,376,-0.0259,0.9677476630852331,15,209,not significant
HSCB,-0.015,0.993417928363018,0.0,-0.0778,0.9999689672426924,52,376,0.2406,0.9603008580169177,15,209,not significant
MAST4,-0.015,0.980777793381442,0.0001,-0.1239,0.9999689672426924,52,376,0.2363,0.9503931024834732,15,209,not significant
TRPC1,-0.015,0.9983658360500032,0.0,-0.0814,0.9999689672426924,52,376,0.2556,0.9551610661689525,15,209,not significant
ALDH2,-0.015,0.9983658360500032,0.0,-0.0701,0.9999689672426924,52,376,0.2577,0.9267247590594901,15,209,not significant
CCDC59,-0.015,0.988903223701504,0.0001,-0.0626,0.9999689672426924,52,376,0.0929,0.9851186467217348,15,209,not significant
CPA2,-0.0149,0.9851360850459384,0.0001,-0.1067,0.9999689672426924,52,376,0.2758,0.9388408184633097,15,209,not significant
PRL,-0.0149,0.9958888902424652,0.0,0.0973,0.9999689672426924,52,376,-0.4279,0.927055149008759,15,209,not significant
EHD3,-0.0148,0.988903223701504,0.0001,0.0824,0.9999689672426924,52,376,-0.2368,0.9157113964247774,15,209,not significant
BCAP29,-0.0148,0.9826185942755306,0.0001,-0.1357,0.9999689672426924,52,376,0.3263,0.9492797224876868,15,209,not significant
ESM1,-0.0148,0.9823944221865752,0.0001,-0.0062,0.9999689672426924,52,376,0.0556,0.996174931068703,15,209,not significant
GYG1,-0.0148,0.9949424194863864,0.0,0.1377,0.9999689672426924,52,376,-0.4834,0.8801446036990509,15,209,not significant
TMEM244,-0.0148,0.9884311331492306,0.0001,0.0664,0.9999689672426924,52,376,-0.1486,0.9702910503208957,15,209,not significant
TOMM20,-0.0148,0.9975610407095122,0.0,0.0148,0.9999689672426924,52,376,-0.0601,0.9944362529877536,15,209,not significant
TMEM156,-0.0147,0.9793628981094148,0.0001,0.055,0.9999689672426924,52,376,-0.1186,0.9677476630852331,15,209,not significant
KLHL41,-0.0147,0.9935679037459302,0.0,-0.0857,0.9999689672426924,52,376,0.1696,0.9679531740719629,15,209,not significant
TTYH2,-0.0147,0.993302184314158,0.0,-0.0818,0.9999689672426924,52,376,0.1015,0.9640694767018199,15,209,not significant
SCAMP4,-0.0147,0.992898542535192,0.0,-0.128,0.9999689672426924,52,376,0.1848,0.9640694767018199,15,209,not significant
PCIF1,-0.0147,0.9973870603956084,0.0,0.0091,0.9999689672426924,52,376,-0.0085,0.9970141945316197,15,209,not significant
GARIN1A,-0.0147,0.9951664807975446,0.0,-0.1694,0.9999689672426924,52,376,0.3206,0.9157113964247774,15,209,not significant
ATP1A2,-0.0146,0.9949424194863864,0.0,0.0376,0.9999689672426924,52,376,-0.2076,0.9640694767018199,15,209,not significant
WDR48,-0.0146,0.9951664807975446,0.0,-0.0594,0.9999689672426924,52,376,-0.0221,0.9895599511201467,15,209,not significant
FGFR1OP2,-0.0146,0.988635996854372,0.0001,-0.0557,0.9999689672426924,52,376,0.1203,0.9788319120419409,15,209,not significant
DHRS11,-0.0146,0.9919488452605149,0.0001,0.0132,0.9999689672426924,52,376,-0.0553,0.9679531740719629,15,209,not significant
NRXN1,-0.0146,0.9669973742584068,0.0002,-0.0829,0.9999689672426924,52,376,0.3021,0.996174931068703,15,209,not significant
EPOR,-0.0145,0.9839588188603888,0.0001,-0.1149,0.9999689672426924,52,376,0.3489,0.927055149008759,15,209,not significant
PRDX5,-0.0145,0.9949424194863864,0.0,-0.0703,0.9999689672426924,52,376,0.2275,0.9468197969757868,15,209,not significant
GJB2,-0.0145,0.9886201045012536,0.0001,-0.0717,0.9999689672426924,52,376,0.1517,0.995780583463989,15,209,not significant
PDGFRB,-0.0145,0.9944547156000132,0.0,-0.0584,0.9999689672426924,52,376,-0.0165,0.9880730097451718,15,209,not significant
GSKIP,-0.0144,0.9975610407095122,0.0,0.1272,0.9999689672426924,52,376,-0.4119,0.8801446036990509,15,209,not significant
GORASP1,-0.0144,0.9824449032682376,0.0001,-0.2053,0.9999689672426924,52,376,0.2845,0.927055149008759,15,209,not significant
SPOCK1,-0.0144,0.9975610407095122,0.0,0.2152,0.9999689672426924,52,376,-0.6169,0.8565507742402518,15,209,not significant
SLCO1B3,-0.0144,0.9975610407095122,0.0,-0.0244,0.9999689672426924,52,376,0.0264,0.995780583463989,15,209,not significant
ZBTB12,-0.0144,0.9958888902424652,0.0,-0.0275,0.9999689672426924,52,376,-0.0359,0.9944738366464662,15,209,not significant
GRIK3,-0.0144,0.9623208477623189,0.0002,-0.1257,0.9999689672426924,52,376,0.433,0.9157113964247774,15,209,not significant
FAM181B,-0.0144,0.9983658360500032,0.0,0.0846,0.9999689672426924,52,376,-0.2928,0.9640694767018199,15,209,not significant
SETDB2,-0.0144,0.988903223701504,0.0001,-0.0271,0.9999689672426924,52,376,-0.0056,0.995780583463989,15,209,not significant
MKNK1,-0.0144,0.9975894567911704,0.0,0.0478,0.9999689672426924,52,376,-0.1287,0.9880730097451718,15,209,not significant
GSN,-0.0143,0.9975610407095122,0.0,0.0767,0.9999689672426924,52,376,-0.2334,0.9563843618113319,15,209,not significant
ZNF273,-0.0143,0.9953303992568416,0.0,-0.0858,0.9999689672426924,52,376,0.1141,0.996174931068703,15,209,not significant
PPIH,-0.0143,0.9944547156000132,0.0,0.062,0.9999689672426924,52,376,-0.1971,0.9640694767018199,15,209,not significant
ATP7B,-0.0143,0.9975610407095122,0.0,-0.1347,0.9999689672426924,52,376,0.5553,0.8565507742402518,15,209,not significant
KRTAP29-1,-0.0143,0.9970947017753858,0.0,-0.1175,0.9999689672426924,52,376,0.3222,0.9015952170117766,15,209,not significant
GOLGA1,-0.0143,0.9935679037459302,0.0,-0.0385,0.9999689672426924,52,376,0.0767,0.9880730097451718,15,209,not significant
TXNDC5,-0.0143,0.9975610407095122,0.0,0.017,0.9999689672426924,52,376,-0.0708,0.995780583463989,15,209,not significant
RNF217,-0.0143,0.988903223701504,0.0001,-0.0364,0.9999689672426924,52,376,0.1984,0.9354363477753087,15,209,not significant
CLCA1,-0.0143,0.9975610407095122,0.0,0.0196,0.9999689672426924,52,376,-0.0029,0.9944738366464662,15,209,not significant
SBNO1,-0.0143,0.9865870096025348,0.0001,0.051,0.9999689672426924,52,376,-0.2014,0.927055149008759,15,209,not significant
IL21R,-0.0143,0.9894731091062958,0.0001,-0.0941,0.9999689672426924,52,376,0.2257,0.9481034394586139,15,209,not significant
MYOT,-0.0142,0.9983658360500032,0.0,0.0694,0.9999689672426924,52,376,-0.1708,0.9640694767018199,15,209,not significant
DHRS13,-0.0142,0.9993194113770466,0.0,-0.1286,0.9999689672426924,52,376,0.229,0.9160968603726479,15,209,not significant
HAUS5,-0.0142,0.9970947017753858,0.0,0.0372,0.9999689672426924,52,376,-0.102,0.9842698268024307,15,209,not significant
NOL12,-0.0142,0.9983658360500032,0.0,0.0778,0.9999689672426924,52,376,-0.419,0.9365352008782819,15,209,not significant
HDLBP,-0.0141,0.9993194113770466,0.0,0.1234,0.9999689672426924,52,376,-0.431,0.9157113964247774,15,209,not significant
NT5C1B,-0.0141,0.9851360850459384,0.0001,0.1218,0.9999689672426924,52,376,-0.3566,0.9015952170117766,15,209,not significant
JDP2,-0.0141,0.988903223701504,0.0001,-0.0571,0.9999689672426924,52,376,0.1066,0.9970141945316197,15,209,not significant
MVB12B,-0.0141,0.9993194113770466,0.0,-0.1152,0.9999689672426924,52,376,0.315,0.9503931024834732,15,209,not significant
RACK1,-0.0141,0.9975610407095122,0.0,-0.1001,0.9999689672426924,52,376,0.2745,0.9616142835391615,15,209,not significant
TLE5,-0.014,0.9935679037459302,0.0,-0.1213,0.9999689672426924,52,376,0.3201,0.9157113964247774,15,209,not significant
MCF2L2,-0.014,0.9975610407095122,0.0,0.0379,0.9999689672426924,52,376,-0.1641,0.9677476630852331,15,209,not significant
OR4C46,-0.014,0.9975610407095122,0.0,-0.0724,0.9999689672426924,48,364,0.0741,0.9791921952606227,13,206,not significant
TLL1,-0.014,0.9623208477623189,0.0002,0.0316,0.9999689672426924,52,376,-0.1778,0.9519316703732574,15,209,not significant
CNTN6,-0.014,0.9823944221865752,0.0001,-0.0155,0.9999689672426924,52,376,0.0489,0.996174931068703,15,209,not significant
SNED1,-0.014,0.9975610407095122,0.0,-0.0683,0.9999689672426924,52,376,0.0822,0.995780583463989,15,209,not significant
SYCE2,-0.014,0.9873145795670764,0.0001,0.0189,0.9999689672426924,52,376,-0.0932,0.9876957163692404,15,209,not significant
NME7,-0.014,0.9990578414908796,0.0,-0.0389,0.9999689672426924,52,376,0.1741,0.9514490027100453,15,209,not significant
OR2F2,-0.014,0.9944547156000132,0.0,0.0257,0.9999689672426924,48,364,-0.137,0.9693043212715023,13,206,not significant
ANKRD55,-0.0139,0.9540750340640276,0.0003,-0.0829,0.9999689672426924,52,376,0.2125,0.9813427846459355,15,209,not significant
HAUS6,-0.0139,0.988635996854372,0.0001,-0.0072,0.9999689672426924,52,376,0.0277,0.9758989096408398,15,209,not significant
NOL11,-0.0139,0.9949424194863864,0.0,0.0514,0.9999689672426924,52,376,-0.2586,0.9614980034240307,15,209,not significant
CRYAB,-0.0139,0.9919488452605149,0.0,-0.0832,0.9999689672426924,52,376,0.1756,0.9616142835391615,15,209,not significant
LGALS7,-0.0139,0.9540750340640276,0.0003,0.1432,0.9999689672426924,48,354,-0.5657,0.8565507742402518,13,198,not significant
NEU2,-0.0138,0.9980655862510932,0.0,0.0896,0.9999689672426924,52,376,-0.3075,0.927055149008759,15,209,not significant
PHLDB1,-0.0138,0.972219641648386,0.0002,-0.0317,0.9999689672426924,52,376,0.0699,0.9876957163692404,15,209,not significant
MZT2A,-0.0138,0.99279695051533,0.0,-0.0456,0.9999689672426924,48,354,0.0366,0.995780583463989,13,198,not significant
CHI3L2,-0.0138,0.9823944221865752,0.0001,-0.0609,0.9999689672426924,52,376,0.104,0.9913274063935987,15,209,not significant
HSPB6,-0.0138,0.9823944221865752,0.0001,-0.1193,0.9999689672426924,52,376,0.275,0.9570556557072453,15,209,not significant
ATP6V1G2,-0.0138,0.9975610407095122,0.0,0.036,0.9999689672426924,52,376,-0.1739,0.9614980034240307,15,209,not significant
GIMAP5,-0.0138,0.9983658360500032,0.0,0.0361,0.9999689672426924,52,376,-0.1927,0.9614980034240307,15,209,not significant
P2RX4,-0.0137,0.9992276762239096,0.0,-0.1315,0.9999689672426924,52,376,0.3135,0.9157113964247774,15,209,not significant
GBX1,-0.0137,0.988903223701504,0.0001,-0.0448,0.9999689672426924,52,376,0.0142,0.9944362529877536,15,209,not significant
CTXN2,-0.0137,0.9836590673034216,0.0001,-0.1407,0.9999689672426924,52,376,0.5067,0.9429700044952737,15,209,not significant
