cancer_type,gene,cohens_d,p_value,n_lost,n_intact,median_dep_lost,median_dep_intact,fdr,composite_score,gene_set
Pan-cancer (RAS-excluded),ARSF,0.0812,0.7120763612191734,67,585,0.1232,0.1263,0.9889032237015041,0.0004,
Pan-cancer (RAS-excluded),DYNC2I2,0.0813,0.5913867695141215,67,585,0.0316,0.0225,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),PHF1,0.0813,0.46126322504195283,67,585,-0.0619,-0.0739,0.9759186888763723,0.0009,
Pan-cancer (RAS-excluded),SESTD1,0.0813,0.6612220742411619,67,585,-0.0016,-0.0041,0.9851360850459383,0.0005,
Pan-cancer (RAS-excluded),CUEDC1,0.0813,0.7439585559150181,67,585,-0.0781,-0.084,0.9889032237015041,0.0004,
Pan-cancer (RAS-excluded),MPV17L2,0.0813,0.8560118838480554,67,585,-0.2462,-0.2416,0.9949424194863865,0.0002,
Pan-cancer (RAS-excluded),TRIM31,0.0813,0.7259025410114817,67,585,0.0774,0.0704,0.9889032237015041,0.0004,
Pan-cancer (RAS-excluded),SGMS2,0.0813,0.3678975336381154,67,585,0.0111,0.0,0.9538817707074795,0.0017,
Pan-cancer (RAS-excluded),ATP5MG,0.0813,0.49871549330218556,67,585,-0.2558,-0.2792,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),HNRNPA2B1,0.0813,0.47174043256800013,67,585,-0.2985,-0.3251,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),BYSL,0.0813,0.6200752023488031,67,585,-1.324,-1.3359,0.9833025576676493,0.0006,
Pan-cancer (RAS-excluded),DHRS4L2,0.0813,0.6980783121119916,67,567,-0.1005,-0.1032,0.9886201045012537,0.0004,
Pan-cancer (RAS-excluded),SMPD1,0.0814,0.4948123721848192,67,585,-0.0646,-0.0728,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),SLC26A6,0.0814,0.4035097902757061,67,585,0.0039,-0.0061,0.9623208477623187,0.0014,
Pan-cancer (RAS-excluded),C6orf15,0.0814,0.5824309334291887,67,585,-0.1857,-0.1901,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),IGDCC3,0.0814,0.3353399787147173,67,585,-0.1215,-0.1379,0.942520063980189,0.0021,
Pan-cancer (RAS-excluded),VPS26A,0.0814,0.4314261332770496,67,585,-0.2226,-0.2325,0.9677910102825864,0.0012,
Pan-cancer (RAS-excluded),CREG1,0.0815,0.7799613389843287,67,585,-0.0988,-0.1064,0.9919488452605149,0.0003,
Pan-cancer (RAS-excluded),PAQR5,0.0815,0.9405047622427412,67,585,0.0056,0.0125,0.9975610407095122,0.0001,
Pan-cancer (RAS-excluded),ZNF682,0.0815,0.7403357051757736,67,585,0.0053,0.0051,0.9889032237015041,0.0004,
Pan-cancer (RAS-excluded),DVL3,0.0815,0.631717914378495,67,585,-0.1304,-0.135,0.9839588188603887,0.0006,
Pan-cancer (RAS-excluded),NDUFS2,0.0816,0.2602948887798098,67,585,-0.3846,-0.4415,0.9306774976492062,0.0025,
Pan-cancer (RAS-excluded),NXNL1,0.0816,0.425436795296368,67,585,-0.0841,-0.0881,0.9661757362632093,0.0012,
Pan-cancer (RAS-excluded),DNAJB12,0.0816,0.525149000091669,67,585,-0.2712,-0.2852,0.9793628981094148,0.0007,
Pan-cancer (RAS-excluded),CCDC160,0.0816,0.4870553660917064,67,585,0.0116,0.0015,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),SIMC1,0.0816,0.5345672724152393,67,585,-0.1747,-0.2032,0.9796939658296868,0.0007,
Pan-cancer (RAS-excluded),PCDHB4,0.0817,0.44111004625900097,67,585,-0.0497,-0.0731,0.9691881190381261,0.0011,
Pan-cancer (RAS-excluded),SRRM1,0.0818,0.3631812035868367,67,585,-0.8499,-0.8514,0.9522155522028907,0.0017,
Pan-cancer (RAS-excluded),TMEM165,0.0818,0.518917670749475,67,585,-0.1929,-0.1992,0.9793104017325637,0.0007,
Pan-cancer (RAS-excluded),E2F4,0.0818,0.5661012059697661,67,585,-0.0695,-0.0922,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),SAAL1,0.0818,0.5665647045134884,67,585,-0.0543,-0.0644,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),ZNF879,0.0819,0.574938645336211,67,585,0.0921,0.08,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),SPINK7,0.0819,0.5287268756492294,67,585,0.035,0.0126,0.9793628981094148,0.0007,
Pan-cancer (RAS-excluded),TGIF2,0.0819,0.8010563232013046,67,585,-0.0622,-0.0635,0.9935679037459302,0.0002,
Pan-cancer (RAS-excluded),HK3,0.0819,0.2835917926303375,67,585,-0.0473,-0.0639,0.9354612676893624,0.0024,
Pan-cancer (RAS-excluded),BTBD2,0.082,0.6473843210784793,67,585,0.0041,0.0073,0.9851360850459383,0.0005,
Pan-cancer (RAS-excluded),POU4F1,0.082,0.6114050315177489,67,585,0.0455,0.0363,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),C7,0.082,0.654288347033327,67,585,0.1416,0.1246,0.9851360850459383,0.0005,
Pan-cancer (RAS-excluded),TAS2R5,0.082,0.6857165556109943,67,585,0.0167,0.025,0.987121351851376,0.0005,
Pan-cancer (RAS-excluded),RAB2B,0.082,0.7491438846436925,67,585,-0.0442,-0.0425,0.9899697100409796,0.0004,
Pan-cancer (RAS-excluded),CEACAM1,0.0821,0.8775592600953381,67,585,0.0556,0.061,0.9958888902424653,0.0001,
Pan-cancer (RAS-excluded),MAP2,0.0821,0.37633473777746684,67,585,0.0825,0.05,0.9570356237537595,0.0016,
Pan-cancer (RAS-excluded),BCAT1,0.0821,0.4708974572205551,67,585,0.0253,0.0172,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),IGSF1,0.0821,0.6004053716055957,67,585,0.102,0.1024,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),DENND6B,0.0821,0.6902526257050352,67,585,-0.0197,-0.0129,0.9879003260884621,0.0004,
Pan-cancer (RAS-excluded),MFSD14A,0.0822,0.404281053478587,67,585,-0.1166,-0.1297,0.9623208477623187,0.0014,
Pan-cancer (RAS-excluded),ASXL3,0.0822,0.5536560410804169,67,585,0.1002,0.0825,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),VPS41,0.0822,0.6917671348149423,67,585,-0.6857,-0.713,0.9879003260884621,0.0004,
Pan-cancer (RAS-excluded),CCDC15,0.0823,0.6253998624374328,67,585,0.1603,0.1521,0.9839588188603887,0.0006,
Pan-cancer (RAS-excluded),CDKL1,0.0823,0.8754001616959094,67,585,-0.0134,-0.008,0.9958003108145246,0.0002,
Pan-cancer (RAS-excluded),LRRK2,0.0824,0.4785140933891039,67,585,-0.0557,-0.0641,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),TOMM22,0.0824,0.5605534665875467,67,585,-1.2198,-1.2456,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),ATAD3B,0.0824,0.2900981867857836,67,585,-0.0747,-0.1089,0.9362321459486599,0.0024,
Pan-cancer (RAS-excluded),WFIKKN2,0.0825,0.2180135643285499,67,585,-0.0894,-0.1039,0.9123211084160816,0.0033,
Pan-cancer (RAS-excluded),ZNF570,0.0825,0.629284676424314,67,585,0.0909,0.0856,0.9839588188603887,0.0006,
Pan-cancer (RAS-excluded),CPA3,0.0826,0.5004554526907814,67,585,0.1042,0.095,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),ARSG,0.0826,0.7248752454519312,67,585,0.1246,0.1359,0.9889032237015041,0.0004,
Pan-cancer (RAS-excluded),LYST,0.0826,0.535017878373845,67,585,-0.0386,-0.0384,0.9798187700052511,0.0007,
Pan-cancer (RAS-excluded),GUK1,0.0826,0.5735389316561141,67,585,-1.709,-1.7336,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),SPDYE4,0.0827,0.5220285549946934,67,585,-0.0613,-0.0561,0.9793104017325637,0.0008,
Pan-cancer (RAS-excluded),PRMT9,0.0827,0.2922891392239617,67,585,0.0181,0.0022,0.9367609238098935,0.0023,
Pan-cancer (RAS-excluded),DDX1,0.0828,0.5605534665875467,67,585,-0.3596,-0.3804,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),MFAP3L,0.0828,0.36065738554991167,67,585,0.1436,0.1364,0.9507420729631676,0.0018,
Pan-cancer (RAS-excluded),PXDN,0.0828,0.5300717710195678,67,585,0.1099,0.1163,0.9793628981094148,0.0007,
Pan-cancer (RAS-excluded),MIF4GD,0.0828,0.9552240850472548,67,585,-0.1433,-0.1289,0.9975610407095122,0.0001,
Pan-cancer (RAS-excluded),GJC3,0.0828,0.5554912837924337,67,585,-0.1376,-0.1478,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),GARRE1,0.0828,0.5359196645101298,67,585,0.0024,0.0149,0.979994458062668,0.0007,
Pan-cancer (RAS-excluded),B3GALT4,0.0828,0.8377799862725893,67,585,-0.0371,-0.0276,0.9944547156000131,0.0002,
Pan-cancer (RAS-excluded),MYOM2,0.0828,0.4687936602786936,67,585,0.0446,0.0335,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),USP15,0.0829,0.5857230813464986,67,585,-0.0366,-0.0315,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),CEP78,0.0829,0.7197462266117721,67,585,-0.1236,-0.1282,0.9889032237015041,0.0004,
Pan-cancer (RAS-excluded),PPIAL4G,0.0829,0.6894565829086055,61,552,-0.2511,-0.2612,0.9877703493329556,0.0004,
Pan-cancer (RAS-excluded),TRIB2,0.0829,0.8490312306705268,67,585,-0.019,-0.0153,0.9949424194863865,0.0002,
Pan-cancer (RAS-excluded),KLHL2,0.0829,0.7710438174498968,67,585,-0.0942,-0.1035,0.9919488452605149,0.0003,
Pan-cancer (RAS-excluded),TJP3,0.0829,0.6741760430907289,67,585,-0.0583,-0.0738,0.9865870096025349,0.0005,
Pan-cancer (RAS-excluded),SPSB3,0.0829,0.427029187182582,67,585,-0.0283,-0.0315,0.9673581420128103,0.0012,
Pan-cancer (RAS-excluded),BCL7A,0.0829,0.2602948887798098,67,585,-0.0978,-0.0965,0.9306774976492062,0.0026,
Pan-cancer (RAS-excluded),MARCHF7,0.0829,0.16486209973423038,61,570,-0.0037,-0.0353,0.8943774342954771,0.004,
Pan-cancer (RAS-excluded),HAAO,0.0829,0.9154768373556045,67,585,-0.1216,-0.1166,0.9975610407095122,0.0001,
Pan-cancer (RAS-excluded),ATP6V0E1,0.083,0.713608035135437,67,585,-0.1044,-0.1168,0.9889032237015041,0.0004,
Pan-cancer (RAS-excluded),TMTC3,0.083,0.3231213576790064,67,585,-0.0012,-0.0084,0.942520063980189,0.0021,
Pan-cancer (RAS-excluded),NFE2L1,0.083,0.7325919113273337,67,585,-0.163,-0.144,0.9889032237015041,0.0004,
Pan-cancer (RAS-excluded),ALKBH2,0.083,0.6459087997272561,67,585,0.0404,0.051,0.9851360850459383,0.0005,
Pan-cancer (RAS-excluded),PBX3,0.0831,0.33465345822952763,67,585,0.0524,0.032,0.942520063980189,0.0021,
Pan-cancer (RAS-excluded),SLC25A28,0.0831,0.7694732361510103,67,585,-0.2566,-0.265,0.9919488452605149,0.0003,
Pan-cancer (RAS-excluded),CCR10,0.0831,0.4892034794193477,67,585,-0.1004,-0.1223,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),BMP10,0.0831,0.4326298398661145,67,585,-0.0344,-0.0493,0.9677910102825864,0.0012,
Pan-cancer (RAS-excluded),PRKACA,0.0831,0.32851557395137143,67,585,-0.1516,-0.175,0.942520063980189,0.0021,
Pan-cancer (RAS-excluded),ASB14,0.0831,0.5336666353664588,67,585,0.0562,0.0518,0.9796454175630602,0.0007,
Pan-cancer (RAS-excluded),NXPH4,0.0832,0.3191138073837596,67,585,0.0915,0.0779,0.942520063980189,0.0021,
Pan-cancer (RAS-excluded),NT5DC3,0.0832,0.8495677912001194,67,585,0.0028,0.0108,0.9949424194863865,0.0002,
Pan-cancer (RAS-excluded),RAB40C,0.0832,0.8169742442044501,67,585,-0.0362,-0.0347,0.9935679037459302,0.0002,
Pan-cancer (RAS-excluded),TMC2,0.0832,0.8905324324170212,67,585,-0.054,-0.0499,0.9961234093825128,0.0001,
Pan-cancer (RAS-excluded),SLC26A7,0.0832,0.3102162771585625,67,585,-0.0256,-0.0426,0.9414295320089094,0.0022,
Pan-cancer (RAS-excluded),IDH2,0.0832,0.24551978921012785,67,585,-0.0025,-0.0271,0.9237128284361735,0.0029,
Pan-cancer (RAS-excluded),GPER1,0.0832,0.35707107368541613,67,585,0.0681,0.061,0.9499467985538868,0.0019,
Pan-cancer (RAS-excluded),FBXO11,0.0833,0.33362537712718643,67,585,-0.1324,-0.1777,0.942520063980189,0.0021,
Pan-cancer (RAS-excluded),FXYD2,0.0833,0.5928066143216937,67,585,0.057,0.0419,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),ANKRD16,0.0833,0.4202855250128893,67,585,0.0556,0.0506,0.9658239653851957,0.0013,
Pan-cancer (RAS-excluded),BUB1B,0.0833,0.5255955559679223,67,585,-1.1875,-1.2507,0.9793628981094148,0.0008,
Pan-cancer (RAS-excluded),TSHR,0.0833,0.46669507477991135,67,585,0.1333,0.12,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),SCGB2A2,0.0834,0.7815380662615097,67,585,-0.0395,-0.0426,0.992265324626336,0.0003,
Pan-cancer (RAS-excluded),PNPT1,0.0834,0.4472252071791325,67,585,-0.8401,-0.8922,0.9719058526153224,0.001,
Pan-cancer (RAS-excluded),HRH3,0.0834,0.5345672724152393,67,585,-0.083,-0.084,0.9796939658296868,0.0007,
Pan-cancer (RAS-excluded),FARS2,0.0834,0.5937540447858878,67,585,-0.4953,-0.4944,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),SLC44A4,0.0834,0.5880798912192663,67,585,-0.064,-0.0658,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),CMA1,0.0835,0.7289873808973882,67,585,-0.0167,-0.0133,0.9889032237015041,0.0004,
Pan-cancer (RAS-excluded),NECTIN3,0.0835,0.671677232602098,67,585,0.1106,0.1177,0.9860688110191762,0.0005,
Pan-cancer (RAS-excluded),FUT2,0.0836,0.39508418915132826,67,585,-0.1079,-0.1304,0.9603915689894706,0.0015,
Pan-cancer (RAS-excluded),GGTLC1,0.0836,0.5740053233705011,67,585,-0.2334,-0.2504,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),ATP6V1H,0.0837,0.9008238627289709,67,585,-0.7222,-0.7473,0.9970947017753858,0.0001,
Pan-cancer (RAS-excluded),OR8A1,0.0837,0.5224438342183196,61,570,-0.2451,-0.2628,0.9793104017325637,0.0008,
Pan-cancer (RAS-excluded),UBR5,0.0838,0.6157334126891113,67,585,-0.5416,-0.5515,0.9824449032682376,0.0006,
Pan-cancer (RAS-excluded),C6orf47,0.0838,0.4338354882968841,67,585,-0.1115,-0.1284,0.9677910102825864,0.0012,
Pan-cancer (RAS-excluded),CIB3,0.0838,0.16307830153059477,67,585,-0.0084,-0.0344,0.8943774342954771,0.0041,
Pan-cancer (RAS-excluded),ITGA3,0.0838,0.6046989336021449,67,585,-0.0741,-0.0816,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),PLIN3,0.0839,0.6681849905933134,67,585,-0.0908,-0.0815,0.9851360850459383,0.0005,
Pan-cancer (RAS-excluded),DAB1,0.0839,0.5985015564766184,67,585,-0.0233,-0.0327,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),ZDHHC11,0.0839,0.4435323247592118,60,535,-0.1739,-0.213,0.9700330758776189,0.0011,
Pan-cancer (RAS-excluded),PLCL1,0.0839,0.7899623019989537,67,585,0.1274,0.1199,0.993302184314158,0.0002,
Pan-cancer (RAS-excluded),AP1B1,0.0839,0.353507306155071,67,585,-0.0961,-0.1135,0.9483452284061307,0.0019,
Pan-cancer (RAS-excluded),RNASE12,0.084,0.4704762814799397,67,585,0.1231,0.1088,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),PIP5K1B,0.084,0.8031741016439768,67,585,0.1578,0.1607,0.9935679037459302,0.0002,
Pan-cancer (RAS-excluded),GLS2,0.0841,0.40120129334025656,67,585,-0.1316,-0.1347,0.9622058440349461,0.0014,
Pan-cancer (RAS-excluded),NR2F2,0.0841,0.6085269537621574,67,585,0.1002,0.0813,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),EPO,0.0841,0.5202497334339806,67,585,0.0523,0.0462,0.9793104017325637,0.0008,
Pan-cancer (RAS-excluded),ANGPTL3,0.0842,0.6993580809758473,67,585,0.0469,0.042,0.9886201045012537,0.0004,
Pan-cancer (RAS-excluded),GBA1,0.0842,0.4358492122114094,67,585,-0.0689,-0.0733,0.9684158207315386,0.0012,
Pan-cancer (RAS-excluded),CCL20,0.0842,0.23835705524970618,67,585,0.203,0.2022,0.9205003307367379,0.003,
Pan-cancer (RAS-excluded),C2CD4A,0.0843,0.5043821012100165,67,585,-0.0215,-0.0352,0.978185255550805,0.0008,
Pan-cancer (RAS-excluded),GTF3C3,0.0843,0.4525637883290172,67,585,-0.508,-0.5436,0.9738036437432976,0.001,
Pan-cancer (RAS-excluded),SYT13,0.0843,0.2723702256318359,67,585,0.0817,0.047,0.9317321247622332,0.0026,
Pan-cancer (RAS-excluded),CHIC2,0.0843,0.6080478613370646,67,585,-0.0889,-0.1,0.9823944221865751,0.0007,
Pan-cancer (RAS-excluded),FSHR,0.0843,0.7910170817744986,67,585,0.0693,0.0554,0.993302184314158,0.0002,
Pan-cancer (RAS-excluded),RERGL,0.0844,0.47174043256800013,67,585,0.0912,0.0845,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),AQP7,0.0844,0.8640804712875215,67,585,-0.5615,-0.549,0.9951664807975446,0.0002,
Pan-cancer (RAS-excluded),HPF1,0.0844,0.5679562911202911,67,585,-0.0052,-0.0095,0.9823944221865751,0.0007,
Pan-cancer (RAS-excluded),NEUROD1,0.0845,0.5004554526907814,67,585,0.0924,0.0646,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),BLOC1S5,0.0845,0.6375739479079464,67,585,0.0603,0.0521,0.9844353206659481,0.0006,
Pan-cancer (RAS-excluded),MDP1,0.0846,0.3204460273263562,67,585,-0.0862,-0.0932,0.942520063980189,0.0022,
Pan-cancer (RAS-excluded),PCGF5,0.0846,0.5269363878614548,67,585,-0.0094,-0.0181,0.9793628981094148,0.0008,
Pan-cancer (RAS-excluded),MAPRE1,0.0846,0.5287268756492294,67,585,-0.3573,-0.3774,0.9793628981094148,0.0008,
Pan-cancer (RAS-excluded),TMEM119,0.0846,0.38601495961775045,67,585,-0.0896,-0.118,0.9592146218729038,0.0015,
Pan-cancer (RAS-excluded),MTDH,0.0846,0.7920722443914354,67,585,-0.0539,-0.0456,0.993302184314158,0.0002,
Pan-cancer (RAS-excluded),STK32A,0.0847,0.6661926375968481,67,585,0.0995,0.1034,0.9851360850459383,0.0006,
Pan-cancer (RAS-excluded),FYB2,0.0847,0.3711849225389038,67,585,0.0366,0.0147,0.9540750340640276,0.0017,
Pan-cancer (RAS-excluded),RPUSD4,0.0847,0.6018350272795532,67,585,-0.434,-0.4164,0.9823944221865751,0.0007,
Pan-cancer (RAS-excluded),GSDMC,0.0847,0.2811393625985874,67,585,-0.0112,-0.0236,0.9354612676893624,0.0025,
Pan-cancer (RAS-excluded),DEPDC5,0.0847,0.9323358105677138,67,585,0.0737,0.0839,0.9975610407095122,0.0001,
Pan-cancer (RAS-excluded),FAM24B,0.0847,0.4077626385977041,67,585,0.0789,0.0708,0.9643355147316582,0.0013,
Pan-cancer (RAS-excluded),NACAD,0.0847,0.8694674687597386,67,585,-0.0276,-0.023,0.9951664807975446,0.0002,
Pan-cancer (RAS-excluded),DNAJB6,0.0848,0.2614563949587063,67,585,-0.3548,-0.3745,0.9317321247622332,0.0026,
Pan-cancer (RAS-excluded),ZNF730,0.0848,0.8570868454509413,67,585,-0.1902,-0.1973,0.9949424194863865,0.0002,
Pan-cancer (RAS-excluded),RCBTB2,0.0848,0.6118852967916879,67,585,-0.0593,-0.0663,0.9823944221865751,0.0007,
Pan-cancer (RAS-excluded),CTAG2,0.0848,0.4679536000514807,67,585,0.0218,0.0028,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),GDF15,0.0848,0.7305314515345269,67,585,0.087,0.0863,0.9889032237015041,0.0004,
Pan-cancer (RAS-excluded),PSG9,0.0849,0.624430276637786,67,585,-0.0065,-0.0108,0.9838892170819105,0.0006,
Pan-cancer (RAS-excluded),METTL23,0.0849,0.6268554565803346,67,585,-0.2545,-0.2653,0.9839588188603887,0.0006,
Pan-cancer (RAS-excluded),GSPT2,0.0849,0.5118432042453921,67,585,-0.0334,-0.047,0.9793104017325637,0.0008,
Pan-cancer (RAS-excluded),KLHL12,0.0849,0.484056587086544,67,585,-0.1436,-0.1434,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),PLK4,0.085,0.15477477673959372,67,585,-0.9752,-1.0316,0.8922470905174421,0.0042,
Pan-cancer (RAS-excluded),COBL,0.085,0.45009536628447944,67,585,0.0706,0.0429,0.972720261883452,0.001,
Pan-cancer (RAS-excluded),RPS27A,0.085,0.5932802429335612,67,585,-1.8073,-1.8671,0.9823944221865751,0.0007,
Pan-cancer (RAS-excluded),ABCF3,0.085,0.8063534762646306,67,585,0.0539,0.0574,0.9935679037459302,0.0002,
Pan-cancer (RAS-excluded),ZNF684,0.0851,0.5061324794795352,67,585,-0.1196,-0.1188,0.978185255550805,0.0008,
Pan-cancer (RAS-excluded),HOXA3,0.0851,0.4533882919751997,67,585,-0.0445,-0.0499,0.9738036437432976,0.001,
Pan-cancer (RAS-excluded),TMEM150A,0.0851,0.4961115957993387,67,585,-0.0365,-0.0313,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),RRP15,0.0852,0.43948746489725976,67,585,-0.8534,-0.8595,0.9685901835143516,0.0012,
Pan-cancer (RAS-excluded),SBK1,0.0853,0.9046197428186926,67,585,-0.2044,-0.2046,0.9970947017753858,0.0001,
Pan-cancer (RAS-excluded),TCEAL3,0.0853,0.3011638707953127,67,585,0.0341,0.0171,0.9393476063473825,0.0023,
Pan-cancer (RAS-excluded),ELMOD2,0.0853,0.7978823997164556,67,585,0.0485,0.0475,0.9935679037459302,0.0002,
Pan-cancer (RAS-excluded),MLPH,0.0853,0.23944930817286525,67,585,0.115,0.0954,0.921363539366387,0.003,
Pan-cancer (RAS-excluded),TBXT,0.0853,0.19942829408316987,67,585,0.0929,0.0599,0.9024949901071614,0.0038,
Pan-cancer (RAS-excluded),TRAPPC5,0.0854,0.4730064538267411,67,585,-0.779,-0.7893,0.9773106863644523,0.0009,
Pan-cancer (RAS-excluded),LRRC37B,0.0854,0.5458895540901598,67,585,-0.3483,-0.3617,0.9823343175790451,0.0007,
Pan-cancer (RAS-excluded),GLDN,0.0854,0.6592380083029971,67,585,-0.0427,-0.0423,0.9851360850459383,0.0006,
Pan-cancer (RAS-excluded),TP53INP1,0.0854,0.703927173590417,67,585,0.0113,0.0176,0.9886201045012537,0.0004,
Pan-cancer (RAS-excluded),ZMYND8,0.0854,0.24136923439471925,67,585,-0.2866,-0.3305,0.9215965608352347,0.003,
Pan-cancer (RAS-excluded),STIL,0.0854,0.3274997354519701,67,585,-0.4885,-0.5194,0.942520063980189,0.0022,
Pan-cancer (RAS-excluded),GABRA3,0.0854,0.3924257825995432,67,585,0.2915,0.2598,0.9603915689894706,0.0015,
Pan-cancer (RAS-excluded),PRKAR2B,0.0854,0.5942280197198155,67,585,0.0801,0.0704,0.9823944221865751,0.0007,
Pan-cancer (RAS-excluded),CA10,0.0855,0.47131884094822707,67,585,-0.0706,-0.0808,0.9773106863644523,0.0009,
Pan-cancer (RAS-excluded),RPL26,0.0855,0.46921400312636274,67,585,-2.0973,-2.1238,0.9773106863644523,0.0009,
Pan-cancer (RAS-excluded),UTP3,0.0855,0.48362900898807437,67,585,-0.7228,-0.7514,0.9773106863644523,0.0009,
Pan-cancer (RAS-excluded),C1orf52,0.0855,0.6434526931039697,67,585,-0.1759,-0.1744,0.9851360850459383,0.0006,
Pan-cancer (RAS-excluded),FTSJ1,0.0856,0.17149879124797662,67,585,0.0499,0.0196,0.8943774342954771,0.0041,
Pan-cancer (RAS-excluded),CFAP144,0.0856,0.34086476324326853,67,585,-0.1841,-0.2027,0.9430714503494906,0.0022,
Pan-cancer (RAS-excluded),PRR30,0.0856,0.6104450022873016,67,585,-0.146,-0.1529,0.9823944221865751,0.0007,
Pan-cancer (RAS-excluded),RNF112,0.0856,0.6922722456547583,67,585,0.1868,0.178,0.9881494695777322,0.0004,
Pan-cancer (RAS-excluded),BGLAP,0.0856,0.5074473572766346,67,585,-0.1314,-0.1506,0.978185255550805,0.0008,
Pan-cancer (RAS-excluded),OR5P2,0.0857,0.924934945176647,61,570,-0.0057,-0.0056,0.9975610407095122,0.0001,
Pan-cancer (RAS-excluded),PRAP1,0.0857,0.33362537712718643,67,585,0.1276,0.1082,0.942520063980189,0.0022,
Pan-cancer (RAS-excluded),ADRM1,0.0857,0.53141840217695,67,585,-0.3906,-0.413,0.9796454175630602,0.0008,
Pan-cancer (RAS-excluded),SALL4,0.0858,0.668683445009082,67,585,-0.0674,-0.0723,0.9855468397548782,0.0005,
Pan-cancer (RAS-excluded),DNAAF5,0.0858,0.66370550611275,67,585,-0.1903,-0.1587,0.9851360850459383,0.0006,
Pan-cancer (RAS-excluded),SPATA12,0.0858,0.6627116880883772,67,585,0.0004,0.0006,0.9851360850459383,0.0006,
Pan-cancer (RAS-excluded),SMCO3,0.0859,0.3241283499269798,67,585,0.194,0.1758,0.942520063980189,0.0022,
Pan-cancer (RAS-excluded),PAPOLA,0.0859,0.6302574906574555,67,585,-0.1398,-0.1283,0.9839588188603887,0.0006,
Pan-cancer (RAS-excluded),TM4SF5,0.0859,0.4571090304938592,67,585,0.0787,0.0554,0.9743602883959254,0.001,
Pan-cancer (RAS-excluded),H1-1,0.0859,0.5810226623062218,67,585,-0.0587,-0.0695,0.9823944221865751,0.0007,
Pan-cancer (RAS-excluded),DRD4,0.086,0.6464004857597974,67,585,-0.0013,-0.0127,0.9851360850459383,0.0006,
Pan-cancer (RAS-excluded),DGAT2L6,0.086,0.2091910601683823,67,585,0.1039,0.0889,0.9032036840547225,0.0038,
Pan-cancer (RAS-excluded),ZFP42,0.086,0.3711849225389038,67,585,0.1382,0.1221,0.9540750340640276,0.0018,
Pan-cancer (RAS-excluded),ZFP30,0.0861,0.5866652791278104,67,585,0.0046,0.0058,0.9823944221865751,0.0007,
Pan-cancer (RAS-excluded),DNAI1,0.0861,0.5202497334339806,67,585,-0.0556,-0.0389,0.9793104017325637,0.0008,
Pan-cancer (RAS-excluded),MCUB,0.0861,0.5287268756492294,67,585,0.2001,0.1812,0.9793628981094148,0.0008,
Pan-cancer (RAS-excluded),CRB3,0.0861,0.4386774608831323,67,585,0.0501,0.0296,0.9685901835143516,0.0012,
Pan-cancer (RAS-excluded),NFIA,0.0861,0.7166748429355327,67,585,-0.0646,-0.06,0.9889032237015041,0.0004,
Pan-cancer (RAS-excluded),DEPDC7,0.0861,0.5670283849839052,67,585,0.0751,0.0724,0.9823944221865751,0.0007,
Pan-cancer (RAS-excluded),JPH2,0.0861,0.6498466031738934,67,585,-0.0032,-0.0058,0.9851360850459383,0.0006,
Pan-cancer (RAS-excluded),PPA1,0.0861,0.358861413184309,67,585,-1.0174,-1.0601,0.9507420729631676,0.0019,
Pan-cancer (RAS-excluded),IER3,0.0862,0.7773354734096801,67,585,-0.1545,-0.1586,0.9919488452605149,0.0003,
