treatment_id,drug_name,cohens_d,p_value,n_lost,n_intact,median_sens_lost,median_sens_intact,fdr
BRD:BRD-K08223200-001-01-1,,-0.2163,0.08555945465119287,85,463,-0.3745,-0.2933,0.5523937338923218
BRD:BRD-K08231299-001-08-1,,-0.1634,0.1536468243951626,84,458,-0.3967,-0.3293,0.6512230293086789
BRD:BRD-K08248804-001-01-8,,-0.2681,0.08159019238668481,78,457,-0.3245,-0.2034,0.5406459009344781
BRD:BRD-K08251020-001-01-0,,0.284,0.006282727731779591,84,458,0.353,0.1875,0.16861549920467755
BRD:BRD-K08252256-236-33-8,,-0.0497,0.8693807649312667,78,457,-0.1728,-0.1799,0.9715720059499116
BRD:BRD-K08255599-365-01-1,,-0.2258,0.09204705558024422,84,451,0.0268,0.0928,0.561322461110422
BRD:BRD-K08273968-001-19-0,,-0.0735,0.5486544609148905,85,465,-0.1413,-0.1314,0.8849392621523827
BRD:BRD-K08287586-001-14-3,,0.1331,0.32516051188171313,85,469,-0.0229,-0.0452,0.7914051053201723
BRD:BRD-K08288352-001-03-6,,0.122,0.33940221112764324,84,458,-0.0833,-0.1194,0.7960418008831426
BRD:BRD-K08303368-001-10-0,,-0.1548,0.35914054722155164,80,437,-0.1472,-0.0879,0.8101542576858258
BRD:BRD-K08310154-001-03-8,,-0.1351,0.3304767647704747,85,465,0.0966,0.1378,0.7928190262223274
BRD:BRD-K08333979-003-02-9,SB-612111,-0.0143,0.9778929687533807,118,754,-0.5121,-0.516,0.996244011667826
BRD:BRD-K08356259-003-24-7,,0.0753,0.4909246439607827,85,468,0.0289,-0.0114,0.8611095766254158
BRD:BRD-K08398903-001-01-1,,0.0109,0.7620397408063972,75,393,0.1559,0.1773,0.9583533458244655
BRD:BRD-K08478539-001-13-8,,0.0055,0.9069370793833574,74,393,0.001,0.0115,0.9802774226381721
BRD:BRD-K08493205-001-04-9,,-0.1935,0.07974507644592457,85,468,0.196,0.2678,0.5390842089438092
BRD:BRD-K08525451-003-05-2,,0.022,0.49747925356900013,85,465,-0.5938,-0.6865,0.8635196831595705
BRD:BRD-K08532119-001-01-5,,-0.1763,0.1428457254226963,74,393,-3.8415,-3.5168,0.636261683109353
BRD:BRD-K08542803-001-03-1,,-0.3665,0.0010448436153670832,85,468,-3.316,-2.7731,0.0563054614947817
BRD:BRD-K08547377-394-03-5,,-0.1083,0.5739229779509811,78,457,-1.7698,-1.696,0.8950455539942027
BRD:BRD-K08586861-001-01-1,,0.0679,0.6306321324624127,78,456,-0.1683,-0.1734,0.9207528878327274
BRD:BRD-K08619574-334-05-4,,-0.0415,0.8775701156967874,85,471,-0.4088,-0.4767,0.9720556420197695
BRD:BRD-K08619838-300-05-7,,-0.2682,0.00968126995122166,85,472,0.0123,0.1546,0.2091898907092126
BRD:BRD-K08640512-003-02-3,,-0.0382,0.7850353454642529,85,463,0.1752,0.1394,0.9600772376444898
BRD:BRD-K08657056-300-01-1,,-0.0803,0.47169317498874874,74,393,0.118,0.1126,0.8562216256005745
BRD:BRD-K08681769-323-03-7,,0.0538,0.744450343334144,77,447,-0.1382,-0.1178,0.9506898309646111
BRD:BRD-K08703257-001-12-1,,-0.0438,0.935496392701718,78,454,-0.1024,-0.1596,0.9892215514773666
BRD:BRD-K08748705-001-08-2,,-0.2137,0.10598539706630289,75,393,-0.1424,-0.0478,0.5827636096410781
BRD:BRD-K08791496-001-01-0,,0.246,0.06430185809296804,81,449,-0.1153,-0.1636,0.5040197985901881
BRD:BRD-K08799216-001-05-3,,0.2429,0.026892518776797582,78,457,-0.4259,-0.6263,0.34365967977891204
BRD:BRD-K08832567-001-11-5,,-0.1443,0.343010334815002,78,457,-0.1703,-0.1525,0.7992588103616552
BRD:BRD-K08837089-236-01-6,,-0.042,0.8965139954795533,85,473,0.0351,0.0746,0.9770995231631088
BRD:BRD-K08859203-001-01-9,,-0.0762,0.6122664855785361,74,449,0.0427,0.0182,0.9115551131625558
BRD:BRD-K08864679-001-02-2,,0.1884,0.13224155230604054,85,469,0.0263,-0.034,0.6192644360533549
BRD:BRD-K08893438-001-04-9,,-0.1398,0.3359148074714209,74,440,-0.3091,-0.2172,0.794698982104222
BRD:BRD-K08902330-001-01-3,,-0.2214,0.10969854687919746,74,393,0.1469,0.1882,0.5887776209308876
BRD:BRD-K08924299-003-06-1,,-0.048,0.7648094229454379,78,457,-0.2173,-0.257,0.9583533458244655
BRD:BRD-K08953028-001-09-6,,0.1984,0.15603508932593882,85,465,0.0297,-0.0418,0.6540089682348814
BRD:BRD-K08976401-001-18-5,,0.0441,0.527371243868175,78,457,-0.2984,-0.3287,0.8762997013966419
BRD:BRD-K08996725-332-01-7,,-0.2576,0.01692903030958939,85,468,0.1131,0.3021,0.2767292099084767
BRD:BRD-K08998509-001-02-4,,-0.1534,0.554761876276801,85,469,-0.0819,-0.0873,0.8886219408579118
BRD:BRD-K08999871-213-01-5,,-0.0328,0.8027948098720384,84,458,-0.0239,-0.0149,0.963342582401952
BRD:BRD-K09090523-001-02-1,,0.1151,0.21165281233471944,85,469,-0.0614,-0.1005,0.7128584304329092
BRD:BRD-K09090949-001-01-9,,-0.1907,0.5451267033467462,78,457,-0.4062,-0.4371,0.8823067543956724
BRD:BRD-K09118247-001-03-3,,-0.0472,0.5100927451985683,74,393,0.2172,0.248,0.8669661426528859
BRD:BRD-K09126848-003-01-9,,-0.0538,0.6368538611016027,85,465,-0.0866,-0.0516,0.9231304560727309
BRD:BRD-K09132007-001-07-5,,-0.119,0.4705544868854238,78,457,-0.45,-0.3954,0.8561966849601338
BRD:BRD-K09143580-001-01-0,,0.1297,0.4584973904761458,74,393,0.0646,0.0436,0.8510352700912843
