,B_cell,CD4_T_naive,CD8_T,Dendritic_cell,Endothelial,Epithelial,Fibroblast,Goblet,ILC3,Inflammatory_Mac,Macrophage,Monocyte,Myofibroblast,NK,Paneth,Plasma,Th1,Th17,Treg,pDC
RP11-164P12.4,0.0,9.1092305e-05,0.0,0.0023209741,0.003587375,0.005901669,0.0,0.0022069004,0.0,0.0,0.0,0.0,0.0,9.429405e-05,0.0007241012,0.0,0.0,0.0,0.0,0.0028512846
GATB,0.01945777,0.012967023,0.0104858205,0.025490414,0.018249383,0.03768894,0.018908903,0.027087146,0.01973532,0.014165505,0.0297114,0.016838754,0.029931597,0.013519255,0.022656813,0.012048089,0.01411484,0.014708283,0.017917383,0.0213038
RP11-164P12.3,0.0,7.53745e-05,0.0,0.0,0.0,0.0009009524,0.0,0.0009287578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.577595e-05,0.0,0.0,0.0,0.0025655595
RP11-73G16.2,0.0,8.535608e-05,0.0,0.0014325236,0.0,0.0,0.0006059591,0.0,0.0,0.0,0.00034893118,0.001072271,0.0,5.275655e-05,0.0011376913,0.00031031115,0.00061360013,0.0,0.0,0.094279855
RP11-18H21.1,0.005443467,0.114600055,0.035006613,0.00914849,0.020721404,0.005235741,0.009045894,0.022713546,0.0072850436,0.023785366,0.003729622,0.013452135,0.059133068,0.047103066,0.017320823,0.009133222,0.06195327,0.03019767,0.038295183,0.06575356
RP11-461L13.3,0.00035893993,0.00044884052,0.00057796406,0.0,0.0,8.753775e-05,0.0,0.0,0.0,0.0,0.0,0.0008640251,0.0,0.00023383359,0.0,0.00048114685,0.00056823075,0.0,0.0007115504,0.0
FBXW7,0.055369962,0.056284033,0.063351445,0.054861005,0.104338676,0.06368892,0.05553875,0.074981704,0.042439885,0.07364438,0.060861286,0.10424895,0.0744459,0.071537614,0.09614472,0.17524505,0.061929632,0.062977985,0.06291909,0.09613035
DKFZP434I0714,0.008174953,0.009692187,0.010546109,0.0035955752,0.009649604,0.011550721,0.0076286984,0.015378739,0.006726322,0.0025244388,0.0019472402,0.0041586715,0.015337275,0.0091245845,0.003654242,0.014322779,0.010224981,0.0075417007,0.008832274,0.009464158
TMEM154,0.3167269,0.10346751,0.09353678,0.17807944,0.041159876,0.028466547,0.021924686,0.048253782,0.108351156,0.07935631,0.07702743,0.32429698,0.08861051,0.080878705,0.13525335,0.053717345,0.08107506,0.07960427,0.14589271,0.098368645
RP11-768B22.2,0.0017212923,0.00026940485,0.00073983526,0.0,0.0,0.0,0.0,0.0012479434,0.0,0.0,0.00026177647,0.0,0.0,0.00010869616,0.00035887238,0.028922997,0.0007908372,0.001074282,0.0005265405,0.0
ARFIP1,0.04085464,0.031450626,0.044909973,0.04915748,0.094842486,0.14121063,0.112796746,0.11167746,0.043126255,0.047547482,0.0705289,0.069205284,0.086953126,0.048175637,0.048389528,0.02438005,0.029494245,0.030058965,0.03245575,0.03491786
TIGD4,0.00035556353,0.00038285478,0.002047318,0.0019473098,0.0017851321,0.0031017666,0.0055775573,0.002554486,0.0,0.0020704397,0.00064576586,0.0008145586,0.0,0.0006157489,0.0005583941,0.00023021478,0.00072018674,0.0008686975,0.0,0.0
FHDC1,0.0003566359,0.00038419437,0.0006610587,0.0,0.0071765864,0.01671026,0.014308422,0.01202831,0.0,0.0,0.0,0.0006351913,0.0044865767,0.0005574805,0.001197459,0.00073935447,0.0,0.0,0.0,0.0010953418
TRIM2,0.0014943484,0.0053399536,0.00084312767,0.0051468764,0.09137158,0.21645992,0.06200925,0.12209205,0.0,0.0,0.0018798299,0.00366453,0.02250325,0.0019229953,0.010846557,0.0033667472,0.001850313,0.0015347075,0.00187138,0.0048316745
MND1,0.0054822895,0.002666381,0.0070937993,0.020204896,0.0059265364,0.045168098,0.008656758,0.03151111,0.0071509187,0.0,0.011752918,0.0015657702,0.016695462,0.0036055064,0.013963059,0.0037410087,0.012973115,0.008387035,0.010624323,0.00224266
KIAA0922,0.07758181,0.066092856,0.043038316,0.06274842,0.038697675,0.013624227,0.023794279,0.036224306,0.04167924,0.03263265,0.023791987,0.057476617,0.041494936,0.050225586,0.05994142,0.014971253,0.057361025,0.057614524,0.057384215,0.046422753
TLR2,0.0028500892,0.0025062978,0.0008324806,0.019047016,0.0029925234,0.0035951852,0.0033424494,0.0020080644,0.015153691,0.16575037,0.21889104,0.2638611,0.004766059,0.0028892837,0.09741032,0.0017505191,0.0023767767,0.010556212,0.0007880547,0.01013148
RNF175,0.00056885247,0.0062176725,0.0011912449,0.0045999633,0.00083920534,0.0004849352,0.0010702696,0.0,0.0,0.0026304729,0.0112171555,0.003128246,0.0014400925,0.00031163654,0.003441861,4.930423e-05,0.0,0.0017238428,0.0018260205,0.004277895
SFRP2,0.0023111159,0.0003961016,0.0009722467,0.002122037,0.0026983595,0.0,0.5123553,0.0008317856,0.0,0.0034268966,0.00089077913,0.00028543762,0.046869226,0.000122064135,0.0010513582,0.0031863432,0.0,0.0,0.0013077247,0.0
PLRG1,0.08802595,0.09153225,0.11767782,0.08226877,0.10660934,0.11837896,0.122050524,0.09524366,0.06503316,0.07866056,0.07790153,0.07480157,0.09163259,0.09154351,0.08321513,0.037979867,0.08532122,0.07906446,0.091381714,0.11614053
LRAT,0.005949034,0.004363766,0.003022658,0.0024024637,0.0020231341,0.011978359,0.030708443,0.0068523604,0.0036783426,0.005856376,0.0016330143,0.0013048403,0.0091928085,0.0042962483,0.0068126097,0.001811214,0.003879346,0.0031312006,0.003449339,0.003895754
RP11-21G20.3,0.00035101885,0.0011883583,0.0007880672,0.0,0.00079915783,0.00067801785,0.0017111849,0.0,0.0,0.0,0.0022205547,0.0,0.0,0.0006026183,0.0021331962,0.0004183957,0.0005685801,0.0,0.0004461154,0.0
AC097467.2,0.00011592999,0.00028292986,0.0013007997,0.001747963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001564518,0.00039483217,0.0,5.9605638e-05,0.0,0.0,0.0,0.0
MAP9,0.043946914,0.03634246,0.044102974,0.03337346,0.011803499,0.009738198,0.059205588,0.011662983,0.02407458,0.026223667,0.004156563,0.005749785,0.05536538,0.039012972,0.01252553,0.013835862,0.029517837,0.024222573,0.030785698,0.034114942
GUCY1A3,0.0018160553,0.0010541719,0.0,0.008407529,0.05165868,0.00053164235,0.11857051,0.006166677,0.030315405,0.011242026,0.0510854,0.0075051663,0.14779012,0.0041818637,0.02774895,0.001702966,0.0009889402,0.0027380374,0.001982904,0.03958674
GUCY1B3,0.0019159433,0.0009905994,0.0012388396,0.0045732763,0.064869195,0.0009980424,0.10185615,0.002999618,0.0022567506,0.0061340965,0.021403687,0.010145912,0.1308371,0.002532063,0.013491609,0.00040515757,0.001786604,0.0034648313,0.0013766448,0.0071221376
TDO2,0.00086293695,0.0,0.0006794794,0.0,0.00071272464,0.0002761483,0.30317315,0.0,0.0,0.0,0.0009957699,0.0,0.036995985,9.56118e-05,0.0,0.0001197612,0.0,0.0,0.0023024615,0.0
CTSO,0.049462523,0.03647374,0.034536604,0.045431223,0.13641563,0.048461266,0.21694681,0.036690038,0.049359072,0.039380427,0.083389185,0.08423268,0.08646637,0.04618163,0.054356445,0.020982778,0.036910802,0.02964742,0.034741834,0.06485182
PDGFC,9.700716e-05,0.00078642374,0.0016750033,0.0040040435,0.008761242,0.0049918904,0.056005433,0.00446503,0.0061686267,0.019461848,0.09695594,0.030479845,0.056901984,0.0009093438,0.026344214,0.0005402227,0.0010436171,0.0012373972,0.0021124606,0.008367498
GLRB,0.0,0.0,0.0,0.0,0.0,0.0,0.012473518,0.0,0.0,0.0,0.0,0.0,0.010379184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM198B,0.0007037022,0.00092893536,0.0,0.0,0.4564433,0.007631725,0.40087274,0.0055829613,0.004790861,0.039813463,0.15148221,0.2107328,0.028323859,0.0011500453,0.05643887,0.0019117427,0.003173172,0.0,0.0019092172,0.019437894
RP11-597D13.9,0.00015200437,7.626017e-05,0.0,0.0,0.033710673,0.0047929008,0.09018919,0.0008675278,0.0,0.0030594296,0.024566192,0.042747486,0.004025549,0.00030678662,0.008990505,6.334287e-05,0.0,0.0014358917,0.0,0.0013241165
RP11-597D13.8,0.0,8.247863e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0019158999,0.0,0.003886291,0.00026748265,0.0,0.0,0.0009320943,0.00010235626,0.0,0.001365671,0.0,0.0
TMEM144,0.0019846743,0.0015553981,0.00147359,0.014405807,0.034686204,0.08161517,0.06945928,0.03406397,0.0032390154,0.031691562,0.043089814,0.036268476,0.008570621,0.0018085737,0.031304073,0.0014540413,0.0027553944,0.0020032972,0.002258543,0.012808518
RXFP1,0.0,0.0,0.0,0.0008490871,0.052788656,7.328374e-05,0.0,0.0016551607,0.0,0.0,0.0016699836,0.0009477617,0.0005873857,0.0,0.0,0.0,0.00080323464,0.0,0.0,0.0017839166
C4ORF46,0.01176413,0.015236332,0.027675653,0.029817853,0.02239441,0.025173519,0.0275351,0.01566708,0.02294736,0.042413365,0.0155629665,0.018472731,0.017444825,0.02201746,0.021444872,0.018494433,0.022767814,0.010773271,0.024665143,0.0250017
ETFDH,0.03846825,0.05568566,0.07024233,0.05420436,0.08180329,0.17326109,0.11407489,0.11193367,0.069154866,0.059598736,0.06329506,0.058220092,0.09748184,0.07238374,0.06006412,0.07467094,0.073292695,0.09925457,0.07863621,0.062065803
PPID,0.06791481,0.09326157,0.118031755,0.041755866,0.097906,0.12726873,0.08989754,0.08711941,0.09977069,0.097752236,0.08552242,0.094812095,0.10114674,0.10552153,0.087088555,0.027111048,0.08971597,0.073286444,0.07764551,0.12514994
FNIP2,0.0022032293,0.02697452,0.036740735,0.183437,0.2574215,0.07996362,0.12686549,0.091326825,0.09004332,0.3988837,0.40292966,0.12946929,0.08842392,0.03436099,0.31433466,0.010667813,0.022353208,0.042334966,0.024929607,0.066787
RAPGEF2,0.013276898,0.017607836,0.028158896,0.03314788,0.1891495,0.03611363,0.07851145,0.044156935,0.042524938,0.18272041,0.05100912,0.049040433,0.058470473,0.026410967,0.04662382,0.05198577,0.025844354,0.032829747,0.020263089,0.056092832
RP11-497K21.1,0.0013429318,0.0016930047,0.00125287,0.0,0.0026977102,0.00014076156,0.002155733,0.00030920134,0.0,0.0032300039,0.0013356858,0.0005130536,0.0,0.0017930573,0.0013573475,0.0012505903,0.0018224163,0.0,0.0040184455,0.0015835591
NAF1,0.03740305,0.028361473,0.036242235,0.046231475,0.034661416,0.032845087,0.061844826,0.040196918,0.052360494,0.06369926,0.05098781,0.021963522,0.042440563,0.03476748,0.061475303,0.021264488,0.040197752,0.04672151,0.052483357,0.036716044
NPY1R,0.0,8.273794e-05,0.0,0.0,0.006686473,0.0017809545,0.0012692048,0.0029132403,0.0,0.0,0.0,0.0,0.035092413,0.0,0.0002795979,0.0,0.0007117544,0.0,0.0,0.0
TMA16,0.12295027,0.08330888,0.07169502,0.109473355,0.096933976,0.11192658,0.12734875,0.11646116,0.11336671,0.09535237,0.12469663,0.10929305,0.09436564,0.076028384,0.118113406,0.08272006,0.073855,0.0795707,0.08488454,0.108434625
MARCH1,0.7553615,0.01373536,0.0072313994,0.44352934,0.020537958,0.01503767,0.020568985,0.020163553,0.017942116,0.14559947,0.36495984,0.5925017,0.032734994,0.0072291708,0.2984079,0.011797218,0.015411309,0.021683361,0.012942328,0.15406823
RP11-218F10.3,0.003157232,0.00138687,0.0,0.0,0.0023445408,0.0007895608,0.0017197246,0.00033941388,0.002697136,0.002564048,0.0,0.0034763545,0.0,0.0012814553,0.0,0.0005329627,0.0006598943,0.004708907,0.0004940745,0.0
LINC01207,0.0041992175,0.0032002733,0.0041671223,0.0036113602,0.0051096636,0.30191377,0.002073953,0.2678015,0.00907248,0.0028624581,0.0052857413,0.00059883506,0.0068250922,0.003307129,0.015492451,0.0027168377,0.0035765881,0.0039519975,0.0043460648,0.00097194564
APELA,0.00019815055,0.0,0.0,0.0,0.0,0.0,0.013042937,0.0,0.0,0.0,0.0,0.0,0.0013654643,7.365673e-05,0.0,0.0,0.0,0.0,0.0,0.0
TRIM61,0.0059298985,0.0055187596,0.008775666,0.0014788604,0.0024629887,0.0019165786,0.02098613,0.0008487554,0.00979544,0.0036441977,0.0051787975,0.002820167,0.0075722616,0.0056146216,0.002697474,0.010705694,0.0054266835,0.004322867,0.003408507,0.01064788
FAM218A,0.0035443697,0.0015439956,0.0,0.0,0.00032798195,0.0007210335,0.010643819,0.0,0.0,0.0,0.00032051443,0.0016954927,0.0027092085,0.00066177023,0.0008653736,0.0008344039,0.0,0.0,0.0008726339,0.0
TRIM60,0.0017656984,0.0008803974,0.00059996825,0.0015231229,0.0020480528,0.0012430273,0.0016731939,0.0029180252,0.0,0.0009562108,0.00033853826,0.00067635276,0.0012817067,0.00093940744,0.0015049537,0.00055203546,0.0,0.0015983193,0.00041098747,0.0
TMEM192,0.09470478,0.06308708,0.06425631,0.08550346,0.07915878,0.070295356,0.061972324,0.06484561,0.07319118,0.057443198,0.06766839,0.08521549,0.041415542,0.06896784,0.081212945,0.03445854,0.056724336,0.052915633,0.0510807,0.062060013
KLHL2,0.01785297,0.012325396,0.013260635,0.02872709,0.05653597,0.021993192,0.016975706,0.025044283,0.0065666977,0.044952575,0.054768715,0.0695308,0.025341628,0.01566746,0.039074313,0.0056547276,0.012542617,0.012879288,0.032150038,0.014387063
MSMO1,0.062478922,0.05052692,0.061270256,0.082858175,0.083497934,0.35953313,0.053556696,0.17570981,0.036687948,0.051713403,0.03794364,0.02636731,0.042714868,0.057580438,0.053922124,0.026121866,0.0487078,0.050200142,0.06159668,0.07235927
CPE,0.0010045894,0.00042902393,0.0,0.00074561394,0.32453665,0.067705244,0.108169094,0.014252096,0.007942481,0.0,0.0013140779,0.0003733205,0.19321886,0.00090672245,0.0034968627,0.0018158183,0.0,0.0011573356,0.0046544373,0.0022731174
TLL1,0.0,0.0,0.00084220764,0.0,0.13248123,0.0036886828,0.0,0.024280088,0.0,0.0,0.0,0.0,0.0,0.0003411062,0.0014635904,0.0,0.0,0.0,0.0,0.0
SPOCK3,0.0,5.6760586e-05,0.0,0.0030758248,0.002400633,0.0,0.0011939361,0.0011412088,0.00578722,0.0,0.002127678,0.0006646452,0.0,5.7740654e-05,0.00037871237,0.0,0.0,0.0,0.0,0.0
ANXA10,0.0,0.0,0.0,0.0,0.0,0.0062803035,0.0,0.0025679157,0.0,0.0,0.0,0.0,0.0,6.835257e-05,0.0001279333,3.9335042e-05,0.0,0.0,0.0,0.0
DDX60,0.031941745,0.04258637,0.052397825,0.019351961,0.119388975,0.08210351,0.07482019,0.066018134,0.030580387,0.04733227,0.04361112,0.039938476,0.046788868,0.050250642,0.041165996,0.009284093,0.05625919,0.037442118,0.043790348,0.055325318
DDX60L,0.03495665,0.048145793,0.04715019,0.014445654,0.113897555,0.051020596,0.03694713,0.052156497,0.058719434,0.09028145,0.06935573,0.12926878,0.04429148,0.053811748,0.047820356,0.00809183,0.041566636,0.05985244,0.04313886,0.04922231
PALLD,0.0018319271,0.0025730187,0.021824546,0.045565993,0.04846801,0.08706393,0.42562887,0.088093966,0.014633525,0.043067057,0.19901241,0.03267299,0.32803613,0.011475955,0.11666693,0.0027755883,0.008912369,0.0044642207,0.003972564,0.0024511744
CBR4,0.12800223,0.0780735,0.08725085,0.07190917,0.146661,0.15392208,0.15250336,0.10936836,0.09126907,0.055175744,0.07184177,0.07839555,0.1004062,0.10354237,0.08406686,0.04844585,0.067330234,0.04606537,0.07217621,0.1246909
RP11-483A20.3,0.00013991367,0.0,0.0,0.0,0.0,0.00031105406,0.0,0.0,0.0,0.0,0.0,0.0,0.002165985,0.00010078041,0.0,0.00051466934,0.0,0.0,0.0,0.0
SH3RF1,0.0075105852,0.00040460523,0.00025048517,0.017328275,0.060260437,0.11785557,0.04324481,0.05695897,0.0025564868,0.014638178,0.030418035,0.018267969,0.023715537,0.0007609456,0.028489081,0.0028230685,0.0021629813,0.0,0.0005285948,0.0025837468
NEK1,0.04941995,0.040101875,0.0431283,0.04583752,0.06988709,0.041184157,0.07877046,0.04798756,0.05768331,0.03113043,0.030028995,0.03087726,0.056481555,0.04550785,0.045204386,0.028678117,0.043975372,0.049001254,0.04245234,0.0435655
CLCN3,0.04771241,0.044491075,0.039176475,0.05860628,0.13660942,0.17135085,0.089173436,0.12935024,0.059467923,0.05456734,0.085996315,0.06481897,0.06310668,0.040238474,0.068461776,0.02830434,0.028173009,0.029957423,0.042626888,0.04788169
C4ORF27,0.067817934,0.107873544,0.109200075,0.07786486,0.16075517,0.123283915,0.16351002,0.14277369,0.09000601,0.081481345,0.07674645,0.11626537,0.12923615,0.10331151,0.09745992,0.046670765,0.089190304,0.08373466,0.10139232,0.0970744
RP11-205M3.3,0.0022258523,0.0016224489,0.0007381888,0.003074756,0.0015579409,0.0009880884,0.0022602358,0.0036174965,0.0,0.0046258713,0.0038508081,0.0013162099,0.0,0.0027979799,0.0014229149,0.0014041924,0.0030430516,0.00094917277,0.0027767122,0.0010201177
MFAP3L,0.0003954016,0.0010517306,0.0,0.0,0.025421554,0.0025101032,0.01422315,0.002831884,0.0,0.0026210004,0.0,0.0074539715,0.0056255334,0.0008991974,0.0024274637,0.0009157855,0.00070319866,0.0005740729,0.0006829693,0.0013511247
AADAT,0.004531143,0.0042508836,0.003697709,0.001002082,0.002669172,0.007791401,0.023072015,0.0079890285,0.009485697,0.0,0.0023937512,0.0023069873,0.0050917007,0.0031161509,0.005329458,0.0024374037,0.00067202817,0.003675535,0.003296379,0.005741915
LINC01612,0.0,0.0,0.0,0.0,0.0,0.0023714108,0.0,0.0025929129,0.0,0.0,0.0,0.0,0.0,0.0,0.00016924899,0.0,0.0,0.0,0.0,0.0
GALNTL6,0.009964639,0.00019703258,0.0,0.0065840436,0.0,0.010277085,0.00084824325,0.038837075,0.0018607905,0.0030212132,0.006484224,0.00060793955,0.0,0.00039412978,0.0066553573,0.00051547884,0.0,0.0,0.00092935876,0.0012767469
RP11-10K16.1,0.0035469767,0.0038747934,0.0012001272,0.00079056475,0.00448116,0.0046706256,0.0014378252,0.0071529066,0.002396364,0.0037372129,0.0015774163,0.004791634,0.0036745924,0.0018981391,0.000768246,0.001093759,0.0019849676,0.0015760533,0.00057748763,0.0009956313
GALNT7,0.019637441,0.02190541,0.015114745,0.040091127,0.0402405,0.17116702,0.034945875,0.2703915,0.04794249,0.025115643,0.037677858,0.048348334,0.024708088,0.023201266,0.04589523,0.009050027,0.021036234,0.025115205,0.027198276,0.03528202
HMGB2,0.40747532,0.5684064,0.9298689,0.55612725,0.5212178,0.6667491,0.44063553,0.73560417,0.8018361,0.7781414,0.80023605,0.6876916,0.59304196,0.7713493,0.7953745,0.35752964,0.9654747,0.9455638,0.9216989,0.5963432
RP11-798M19.6,0.009728363,0.033991255,0.041478164,0.011977015,0.12961984,0.014009454,0.077711344,0.028275425,0.02207535,0.026545046,0.03864678,0.016534794,0.044675965,0.030785665,0.02781066,0.018953947,0.03440766,0.02561396,0.04162748,0.037899327
SAP30,0.0051979306,0.016401066,0.02800902,0.027689448,0.07536145,0.06732769,0.03690328,0.046539992,0.028390419,0.107649855,0.2543771,0.062032904,0.026293507,0.024582462,0.1397263,0.01899417,0.027683062,0.03356088,0.016847007,0.018001322
SCRG1,0.0046455152,0.0051489095,0.008814281,0.009100968,0.009778753,0.0030079603,0.031248806,0.00729933,0.011118863,0.012341319,0.016944362,0.0077555324,0.019572798,0.010096683,0.01720027,0.003738841,0.009533632,0.007662662,0.005621432,0.004901833
HAND2,0.0005091452,0.00011166307,0.0,0.0040840134,0.0025194148,0.0008769898,0.12996294,0.0,0.0,0.0,0.0,0.0,0.022205438,0.00052321044,0.0025336319,0.00097547274,0.0,0.00395413,0.00027014167,0.0026076636
HAND2-AS1,0.0039948053,0.0053619035,0.007384863,0.0033837387,0.0087906,0.007419102,0.10430023,0.0082813995,0.008453669,0.0017095052,0.004620442,0.004474477,0.015741507,0.0046834834,0.007981318,0.0035660104,0.009140476,0.0046026893,0.0075919353,0.009050969
RP11-148L24.1,0.0002142539,0.000121898905,0.0,0.0,0.001301833,9.144563e-05,0.0023344941,0.0,0.0,0.0,0.0,0.0,0.005544709,0.00016168549,0.0010254608,0.0002388438,0.0,0.0,0.0,0.0
FBXO8,0.042729605,0.051653374,0.058976736,0.040643234,0.09215561,0.07926414,0.08137144,0.067440234,0.041568812,0.03901701,0.039370444,0.0359572,0.059156753,0.053967077,0.037897788,0.034104783,0.05302809,0.0459141,0.049239006,0.04868834
CEP44,0.034925822,0.032804217,0.032755747,0.02886756,0.040086485,0.043297395,0.049178995,0.038407594,0.026458742,0.013318619,0.02707723,0.028958362,0.024964122,0.03506158,0.034998354,0.015991673,0.0231563,0.033790745,0.033504654,0.032608416
HPGD,0.0057218475,0.0639927,0.08586361,0.01683656,0.029149538,0.52278996,0.035433482,0.14808644,0.17974964,0.052645914,0.027896278,0.012354889,0.06769065,0.12419835,0.044189263,0.063185565,0.109438986,0.17180519,0.20438738,0.068235
RP11-440I14.2,0.00017784539,0.0014598296,0.0025645182,0.0,0.0,0.0031546259,0.0,0.0,0.0,0.0,0.0010223046,0.0,0.0016682786,0.0032339578,0.0,0.0031473867,0.0020246971,0.0,0.003421139,0.001847079
RP11-440I14.3,0.00027671902,0.00022951982,0.0007088314,0.0,0.0,0.002445436,0.0,0.0009840241,0.0,0.0,0.0,0.0,0.0,0.00042254402,0.0,0.00086528616,0.0,0.0,0.00063434424,0.0
GLRA3,0.0120536415,0.009502466,0.0047193635,0.009882141,0.009535107,0.0047082556,0.013356296,0.0057703713,0.0027620173,0.0014838744,0.002923916,0.004399487,0.006150197,0.007111783,0.0074695996,0.0031835157,0.0049994523,0.0075326078,0.005134785,0.005450325
ADAM29,0.0014271277,0.00056308863,0.0014881549,0.004761005,0.00047560412,0.0009986686,0.0,0.0,0.0032806965,0.0,0.0,0.0,0.0058092317,0.0003106901,0.0017208082,0.0010160166,0.0016911805,0.0025874511,0.0007058611,0.0
GPM6A,0.05128313,0.025580065,0.026551547,0.033988383,0.10225313,0.06416479,0.046710756,0.09045771,0.0146221705,0.039068,0.045248255,0.02778815,0.021355381,0.029240998,0.033254113,0.03709847,0.030692073,0.04322276,0.023196444,0.026840871
WDR17,0.00407993,0.0025223682,0.0015836244,0.006906402,0.004710706,0.0011509958,0.002435741,0.003835894,0.011091107,0.0032585245,0.00768738,0.0038144796,0.0057462826,0.0025749716,0.0036049094,0.0022014733,0.0028448172,0.004961905,0.0018404863,0.0
SPATA4,0.0,4.7953137e-05,0.0006100521,0.0,0.0,0.000759605,0.0,0.0,0.0,0.0025770462,0.0,0.0,0.0,0.00013180808,0.0004908074,0.00022071041,0.0,0.0,0.0007105517,0.0
RP11-87F15.2,0.00015796094,0.00018663655,0.0,0.0018193463,0.0,0.00012287544,0.0,0.0,0.0,0.0,0.001543725,0.0,0.0,0.00023201614,0.0009151217,0.00042118668,0.0,0.0,0.0,0.0
SPCS3,0.11407773,0.17026085,0.22220251,0.21812038,0.33964616,0.24407549,0.20297058,0.3291443,0.2402031,0.34923255,0.44100058,0.35538065,0.17104962,0.24349321,0.31152877,0.8674115,0.22246224,0.22771788,0.21213435,0.29845342
VEGFC,0.0,7.019024e-05,0.0,0.0,0.08411931,0.0,0.042392943,0.0002456571,0.0,0.0,0.00041208108,0.0005932047,0.010375073,0.0,0.0,5.9921025e-05,0.0,0.0,0.0,0.0
RP11-487E13.1,0.00030963225,0.00020083692,0.0,0.0,0.0012840753,0.0,0.0,0.0,0.0,0.0,0.0,0.00020802126,0.0,0.000232897,0.0,0.0,0.0,0.0,0.0,0.0
NEIL3,0.000229325,0.0006962029,0.0018626323,0.0041408073,0.0015078908,0.0068401215,0.00414564,0.0061319093,0.0017501353,0.0,0.0019842982,0.0028385657,0.0,0.001559302,0.004394411,0.00055999844,0.0030669011,0.002222354,0.0043705055,0.0
AGA,0.05378912,0.07575243,0.09952906,0.065912016,0.06213544,0.06910802,0.07516372,0.09681419,0.08638445,0.063273445,0.072030656,0.06999568,0.068906926,0.0780709,0.070578635,0.1421302,0.075884596,0.083223864,0.07928604,0.077044055
