gene,spearman_r,pvalue,fdr
AMACR,-0.2462,0.10713628772847826,0.6267147641852602
DUSP3,-0.2462,0.10713628772847826,0.6267147641852602
DCAF15,-0.2462,0.10713628772847826,0.6267147641852602
KLHL34,-0.2461,0.10734382233374368,0.6267147641852602
SLC12A5,-0.2459,0.10755166365856361,0.6267147641852602
IRS2,-0.2459,0.10755166365856361,0.6267147641852602
PLCB3,-0.2458,0.10775981195750811,0.6271124402460632
FBXO10,-0.2458,0.10775981195750811,0.6271124402460632
PITRM1,-0.2458,0.10775981195750811,0.6271124402460632
RCCD1,-0.2457,0.10796826748497892,0.6277143437113074
RASGEF1B,-0.2457,0.10796826748497892,0.6277143437113074
SPEF2,-0.2455,0.10817703049520862,0.6280993701328688
ABHD17C,-0.2455,0.10817703049520862,0.6280993701328688
SLC19A1,-0.2455,0.10817703049520862,0.6280993701328688
UBE2QL1,-0.2454,0.10838610124226004,0.6280993701328688
AADAT,-0.2454,0.10838610124226004,0.6280993701328688
RNF149,-0.2454,0.10838610124226004,0.6280993701328688
BCL2,-0.2452,0.10859547998002522,0.6280993701328688
P2RX1,-0.2452,0.10859547998002522,0.6280993701328688
RAB4B,-0.2452,0.10859547998002522,0.6280993701328688
KLHL13,-0.2451,0.1088051669622248,0.6280993701328688
PLAG1,-0.2451,0.1088051669622248,0.6280993701328688
MS4A6E,-0.245,0.10901516244240655,0.62810144455412
CBY3,-0.2448,0.10922546667394559,0.62810144455412
CLTCL1,-0.2447,0.10943607991004299,0.62810144455412
HEATR6,-0.2447,0.10943607991004299,0.62810144455412
JAGN1,-0.2447,0.10943607991004299,0.62810144455412
IFT70B,-0.2447,0.10943607991004299,0.62810144455412
PI4KB,-0.2445,0.10964700240372455,0.6283064087883609
MYRIP,-0.2445,0.10964700240372455,0.6283064087883609
SLC15A4,-0.2445,0.10964700240372455,0.6283064087883609
FAM151A,-0.2444,0.1098582344078405,0.6283120073150176
ROBO4,-0.2444,0.1098582344078405,0.6283120073150176
TRIM39,-0.2444,0.1098582344078405,0.6283120073150176
DMRTB1,-0.2444,0.1098582344078405,0.6283120073150176
SALL1,-0.2443,0.11006977617506487,0.6287196835995263
GLRA2,-0.2443,0.11006977617506487,0.6287196835995263
FZD5,-0.2441,0.11028162795789401,0.6289279864138166
SLC36A1,-0.2441,0.11028162795789401,0.6289279864138166
OR4D5,-0.2441,0.13966767407433725,0.6617522510178685
LRRC17,-0.2441,0.11028162795789401,0.6289279864138166
LIPE,-0.244,0.11049379000864636,0.6293372474126522
SLN,-0.2439,0.1400341022772632,0.6617522510178685
TMEM151A,-0.2438,0.11070626257946113,0.6297588642770093
SIGLEC7,-0.2438,0.11070626257946113,0.6297588642770093
ABCA4,-0.2437,0.11091904592229757,0.6297588642770093
FSTL1,-0.2437,0.11091904592229757,0.6297588642770093
PLXNC1,-0.2436,0.11113214028893496,0.630369906795509
MYO16,-0.2436,0.11113214028893496,0.630369906795509
SPANXB1,-0.2435,0.14076908250885403,0.6617522510178685
AGAP3,-0.2433,0.11155926309981853,0.6311951995518291
SSTR4,-0.2433,0.11155926309981853,0.6311951995518291
RPL39,-0.2432,0.14113763583546612,0.6617522510178685
FOXD4,-0.2431,0.11177329204671149,0.6322066644787183
HSD11B2,-0.243,0.11198763302269706,0.6322397840905043
TGFB1,-0.243,0.11198763302269706,0.6322397840905043
DNAJC22,-0.2428,0.1122022862786383,0.6322397840905043
C10orf67,-0.2428,0.1122022862786383,0.6322397840905043
L1CAM,-0.2428,0.1122022862786383,0.6322397840905043
DRAP1,-0.2428,0.1122022862786383,0.6322397840905043
STK10,-0.2428,0.1122022862786383,0.6322397840905043
CHST5,-0.2428,0.1122022862786383,0.6322397840905043
SMTNL2,-0.2427,0.11241725206521236,0.6328544205743352
C1QL1,-0.2426,0.1126325306329102,0.6332710173245782
ANKDD1A,-0.2426,0.1126325306329102,0.6332710173245782
BTBD6,-0.2426,0.1126325306329102,0.6332710173245782
ITGB4,-0.2426,0.1126325306329102,0.6332710173245782
NCKAP1L,-0.2424,0.11284812223203537,0.6338868520114017
LMO2,-0.2423,0.11306402711270318,0.6341063516205092
ESRRG,-0.2423,0.11306402711270318,0.6341063516205092
CNBD2,-0.2419,0.11371362394227616,0.635587730281677
ZMYND15,-0.2419,0.11371362394227616,0.635587730281677
DEFA6,-0.2419,0.11371362394227616,0.635587730281677
NOS3,-0.2417,0.11393078444647575,0.635587730281677
ACAD8,-0.2417,0.11393078444647575,0.635587730281677
SLC35E3,-0.2417,0.11393078444647575,0.635587730281677
HKDC1,-0.2417,0.11393078444647575,0.635587730281677
PDE8B,-0.2417,0.11393078444647575,0.635587730281677
POLR2C,-0.2416,0.1141482594799433,0.6358118336363415
ACOT2,-0.2416,0.1141482594799433,0.6358118336363415
C19orf18,-0.2416,0.1141482594799433,0.6358118336363415
BCORL1,-0.2416,0.1141482594799433,0.6358118336363415
PAPLN,-0.2416,0.1141482594799433,0.6358118336363415
SLC35G6,-0.2414,0.11436604929164741,0.635839771720694
UBQLN4,-0.2414,0.11436604929164741,0.635839771720694
REEP2,-0.2413,0.1145841541303632,0.6360662178196322
ARRB1,-0.2413,0.1145841541303632,0.6360662178196322
SCARB1,-0.2413,0.1145841541303632,0.6360662178196322
MAFB,-0.2413,0.1145841541303632,0.6360662178196322
LBX2,-0.2412,0.11480257424467041,0.6366873356656172
LAMA2,-0.2412,0.11480257424467041,0.6366873356656172
TARBP1,-0.241,0.11502130988295368,0.6371121675011924
DHRS4,-0.241,0.11502130988295368,0.6371121675011924
PNMT,-0.2409,0.11524036129340047,0.637734468515639
DAZL,-0.2409,0.11524036129340047,0.637734468515639
OR52E6,-0.2408,0.14523870209794154,0.6693819974907369
CHCHD10,-0.2407,0.11545972872400145,0.6379981128072288
GNAI2,-0.2407,0.11545972872400145,0.6379981128072288
IL17RC,-0.2407,0.11545972872400145,0.6379981128072288
FBXO31,-0.2406,0.11567941242254885,0.6379981128072288
PGAP3,-0.2406,0.11567941242254885,0.6379981128072288
CD19,-0.2406,0.11567941242254885,0.6379981128072288
ADAM22,-0.2406,0.11567941242254885,0.6379981128072288
RMND5B,-0.2403,0.11611972961365573,0.638110345476403
PABIR1,-0.2403,0.11611972961365573,0.638110345476403
SKOR2,-0.2403,0.11611972961365573,0.638110345476403
PPDPF,-0.2402,0.11634036360080097,0.638110345476403
TACR3,-0.2402,0.11634036360080097,0.638110345476403
ZSCAN25,-0.2402,0.11634036360080097,0.638110345476403
PDGFRB,-0.24,0.11656131484506288,0.6387360559816556
ARAP1,-0.24,0.11656131484506288,0.6387360559816556
ZNF845,-0.2399,0.11678258359322993,0.6395576431968883
OS9,-0.2397,0.11700417009188754,0.640379966345404
PDE4DIP,-0.2397,0.11700417009188754,0.640379966345404
CNOT1,-0.2396,0.11722607458741735,0.6408120479732906
UGT2B28,-0.2393,0.11767083855359224,0.6419174049169095
BCAS3,-0.2392,0.11789369851597227,0.6419174049169095
SLFNL1,-0.2392,0.11789369851597227,0.6419174049169095
CHRD,-0.2392,0.11789369851597227,0.6419174049169095
FOXK1,-0.2392,0.11789369851597227,0.6419174049169095
BMP4,-0.239,0.11811687745869204,0.6425472126317804
MUC5B,-0.239,0.11811687745869204,0.6425472126317804
GUCY1B1,-0.2389,0.11834037562709955,0.64259325711505
MXRA8,-0.2389,0.11834037562709955,0.64259325711505
DNAJC28,-0.2388,0.11856419326633416,0.6430296386162648
HBB,-0.2385,0.11901278793679093,0.643322064427694
MROH7,-0.2385,0.11901278793679093,0.643322064427694
KIFC3,-0.2385,0.11901278793679093,0.643322064427694
GRB7,-0.2385,0.11901278793679093,0.643322064427694
PIK3CG,-0.2385,0.11901278793679093,0.643322064427694
SLC25A29,-0.2383,0.11923756545723804,0.643760779478554
APOBEC3B,-0.2383,0.11923756545723804,0.643760779478554
KCTD3,-0.2383,0.11923756545723804,0.643760779478554
USP15,-0.2382,0.11946266342696071,0.6445878890296135
SCX,-0.238,0.15019728542757063,0.6737875466565751
TGFBRAP1,-0.2379,0.11991382169034204,0.6452497541336665
ATN1,-0.2379,0.11991382169034204,0.6452497541336665
GAB3,-0.2378,0.12013988247151912,0.6452497541336665
ZCCHC24,-0.2376,0.12036626467700634,0.6452497541336665
IRAK2,-0.2376,0.12036626467700634,0.6452497541336665
PANX2,-0.2376,0.12036626467700634,0.6452497541336665
INSYN1,-0.2376,0.12036626467700634,0.6452497541336665
PDLIM5,-0.2375,0.12059296855002324,0.6452497541336665
CCN1,-0.2375,0.12059296855002324,0.6452497541336665
PTPN14,-0.2375,0.12059296855002324,0.6452497541336665
KIF7,-0.2375,0.12059296855002324,0.6452497541336665
HIVEP3,-0.2374,0.120819994333571,0.6460788841040644
VAMP3,-0.2372,0.12104734227043247,0.6463914910745733
MANBA,-0.2372,0.12104734227043247,0.6463914910745733
RAX,-0.2371,0.12127501260317149,0.6463914910745733
LSM8,-0.2371,0.12127501260317149,0.6463914910745733
PAQR5,-0.2371,0.12127501260317149,0.6463914910745733
TCTN2,-0.2368,0.12173132142543577,0.6472842802959856
TRPC3,-0.2368,0.12173132142543577,0.6472842802959856
CLDN12,-0.2366,0.12195996039898435,0.6475398548871155
CBLN2,-0.2366,0.12195996039898435,0.6475398548871155
ATAD3C,-0.2365,0.12218892273645562,0.6477963881326579
HELZ2,-0.2365,0.12218892273645562,0.6477963881326579
DLL4,-0.2365,0.12218892273645562,0.6477963881326579
GTF2H3,-0.2365,0.12218892273645562,0.6477963881326579
PKDCC,-0.2364,0.12241820867930431,0.6482452692321106
EPB42,-0.2362,0.12264781846876076,0.6485035049085462
PRKX,-0.2362,0.12264781846876076,0.6485035049085462
DNAJB5,-0.2362,0.12264781846876076,0.6485035049085462
CCDC91,-0.2361,0.12287775234582994,0.6485951848082505
PCDHA8,-0.2361,0.12287775234582994,0.6485951848082505
DSP,-0.2361,0.12287775234582994,0.6485951848082505
KIR2DL3,-0.2359,0.12310801055129081,0.6485951848082505
CAP2,-0.2359,0.12310801055129081,0.6485951848082505
HOXC13,-0.2358,0.1233385933256957,0.6485951848082505
MTHFR,-0.2357,0.12356950090936888,0.6485951848082505
FRS3,-0.2357,0.12356950090936888,0.6485951848082505
GALNT16,-0.2357,0.12356950090936888,0.6485951848082505
KCNT2,-0.2357,0.12356950090936888,0.6485951848082505
POLK,-0.2357,0.12356950090936888,0.6485951848082505
NTSR1,-0.2355,0.12380073354240612,0.6488591500775626
HSD3B2,-0.2355,0.12380073354240612,0.6488591500775626
SCRN1,-0.2354,0.12403229146467376,0.6489346326120806
FBLN5,-0.2354,0.12403229146467376,0.6489346326120806
CLPP,-0.2354,0.12403229146467376,0.6489346326120806
EXOC3L4,-0.2354,0.12403229146467376,0.6489346326120806
MBD2,-0.2354,0.12403229146467376,0.6489346326120806
SERPINA6,-0.2351,0.12449638413521316,0.6499243022847381
SKP2,-0.2351,0.12449638413521316,0.6499243022847381
ANKLE2,-0.2351,0.12449638413521316,0.6499243022847381
SCAF1,-0.2351,0.12449638413521316,0.6499243022847381
TERF2,-0.2351,0.15527835688913738,0.677519111720517
PER1,-0.2351,0.12449638413521316,0.6499243022847381
HS6ST2,-0.235,0.12472891936206268,0.6499243022847381
PRSS8,-0.235,0.12472891936206268,0.6499243022847381
TMEM102,-0.235,0.12472891936206268,0.6499243022847381
LRRC15,-0.235,0.12472891936206268,0.6499243022847381
PCDHB8,-0.2348,0.12496178083529619,0.6507594337429162
CACNG4,-0.2347,0.12519496879362044,0.6507996129697583
DYNC2I1,-0.2347,0.12519496879362044,0.6507996129697583
GPN1,-0.2347,0.12519496879362044,0.6507996129697583
OSBPL7,-0.2345,0.1254284834755068,0.6507996129697583
NFATC1,-0.2345,0.1254284834755068,0.6507996129697583
SELENBP1,-0.2345,0.1254284834755068,0.6507996129697583
CERCAM,-0.2344,0.12566232511919165,0.6507996129697583
MATN4,-0.2344,0.12566232511919165,0.6507996129697583
SLC43A2,-0.2344,0.12566232511919165,0.6507996129697583
OMP,-0.2342,0.12589649396267527,0.6507996129697583
DDA1,-0.2342,0.12589649396267527,0.6507996129697583
PPP1R8,-0.2342,0.12589649396267527,0.6507996129697583
SLC12A3,-0.2341,0.1261309902437206,0.6507996129697583
EFCAB14,-0.2341,0.1261309902437206,0.6507996129697583
ZNF76,-0.2341,0.1261309902437206,0.6507996129697583
CACFD1,-0.2341,0.1261309902437206,0.6507996129697583
ZXDC,-0.234,0.1263658141998527,0.6509860085581816
TIMM8A,-0.2338,0.1266009660683574,0.6509860085581816
TNFRSF13C,-0.2338,0.1266009660683574,0.6509860085581816
SERPINB4,-0.2338,0.1266009660683574,0.6509860085581816
PRSS36,-0.2337,0.12683644608628178,0.6509860085581816
GLYR1,-0.2337,0.12683644608628178,0.6509860085581816
IKZF2,-0.2337,0.12683644608628178,0.6509860085581816
TNIK,-0.2337,0.12683644608628178,0.6509860085581816
OPN1LW,-0.2337,0.12683644608628178,0.6509860085581816
COPS9,-0.2335,0.1270722544904317,0.6509860085581816
C22orf39,-0.2335,0.1270722544904317,0.6509860085581816
ALDH1L2,-0.2335,0.1270722544904317,0.6509860085581816
ACLY,-0.2334,0.12730839151737175,0.6509860085581816
STEAP4,-0.2334,0.12730839151737175,0.6509860085581816
DLG3,-0.2334,0.12730839151737175,0.6509860085581816
HS3ST2,-0.2334,0.12730839151737175,0.6509860085581816
DMRTA2,-0.2331,0.12778165238466876,0.6509860085581816
MTOR,-0.2331,0.12778165238466876,0.6509860085581816
SH2D1A,-0.2331,0.12778165238466876,0.6509860085581816
NUDT2,-0.2331,0.12778165238466876,0.6509860085581816
EXD2,-0.233,0.12801877669694078,0.6509860085581816
CSMD1,-0.233,0.12801877669694078,0.6509860085581816
KLHL18,-0.233,0.12801877669694078,0.6509860085581816
PTPRA,-0.233,0.12801877669694078,0.6509860085581816
TNFRSF10C,-0.2328,0.12825623057583063,0.6516390519197062
MAMDC4,-0.2328,0.12825623057583063,0.6516390519197062
SHROOM1,-0.2327,0.1284940142566836,0.6517390878705338
NEK2,-0.2327,0.1284940142566836,0.6517390878705338
GAL3ST2,-0.2326,0.1287321279745981,0.6520245916905492
SLC35B4,-0.2326,0.1287321279745981,0.6520245916905492
NSL1,-0.2326,0.1287321279745981,0.6520245916905492
GOLGA8R,-0.2325,0.16007844347647912,0.6856680581780389
HTN3,-0.2323,0.1604832448631872,0.6861375481183495
ST3GAL5,-0.2321,0.12944845169798058,0.654543355596388
SF3B2,-0.2321,0.12944845169798058,0.654543355596388
TNFRSF11B,-0.2319,0.1299276553311798,0.6551189145354482
ZNF207,-0.2319,0.1299276553311798,0.6551189145354482
TMPO,-0.2319,0.1299276553311798,0.6551189145354482
RSPH9,-0.2317,0.13016775419462132,0.655223984477698
KCNJ14,-0.2317,0.13016775419462132,0.655223984477698
IL23R,-0.2317,0.13016775419462132,0.655223984477698
TMEM62,-0.2317,0.13016775419462132,0.655223984477698
ANO4,-0.2316,0.13040818473384036,0.655881837946075
ABCB8,-0.2316,0.13040818473384036,0.655881837946075
RSPO4,-0.2316,0.13040818473384036,0.655881837946075
NAT9,-0.2314,0.13064894718193293,0.6560232238933563
MEAF6,-0.2314,0.13064894718193293,0.6560232238933563
TXNRD1,-0.2314,0.13064894718193293,0.6560232238933563
PCDHGA9,-0.2313,0.13089004177174055,0.6560232238933563
HABP4,-0.2313,0.13089004177174055,0.6560232238933563
NRN1,-0.2313,0.13089004177174055,0.6560232238933563
CTBP1,-0.2313,0.13089004177174055,0.6560232238933563
AQR,-0.2311,0.1311314687358499,0.6560232238933563
TMCC3,-0.2311,0.1311314687358499,0.6560232238933563
TAS2R60,-0.2309,0.13161532071603962,0.6566117697380608
CTDNEP1,-0.2309,0.13161532071603962,0.6566117697380608
TK1,-0.2307,0.1318577461960104,0.656724830359574
LDHAL6A,-0.2307,0.1318577461960104,0.656724830359574
MYCT1,-0.2307,0.1318577461960104,0.656724830359574
FCRL5,-0.2307,0.1318577461960104,0.656724830359574
KNDC1,-0.2307,0.1318577461960104,0.656724830359574
DCP2,-0.2306,0.1321005049780618,0.6575008865259948
PANK2,-0.2304,0.1323435972934922,0.6575008865259948
ILF3,-0.2304,0.1323435972934922,0.6575008865259948
DIPK2A,-0.2304,0.1323435972934922,0.6575008865259948
SCN1A,-0.2304,0.1323435972934922,0.6575008865259948
CCN6,-0.2304,0.1323435972934922,0.6575008865259948
STK32C,-0.2303,0.13258702337334025,0.6577989289108995
GOLGA6D,-0.2303,0.16415983832705477,0.6889522717970055
PLD3,-0.2303,0.13258702337334025,0.6577989289108995
WNT2,-0.2302,0.1328307834483831,0.6579160075219638
ZYG11A,-0.2302,0.1328307834483831,0.6579160075219638
GPA33,-0.2302,0.1328307834483831,0.6579160075219638
PSMD7,-0.23,0.1330748777491361,0.6587610596471591
ZNF366,-0.2299,0.1333193065058522,0.6594248732827392
PDE3A,-0.2297,0.13356406994852055,0.6596933383174345
CENPC,-0.2297,0.13356406994852055,0.6596933383174345
DDB2,-0.2297,0.13356406994852055,0.6596933383174345
BLTP1,-0.2296,0.13380916830686557,0.6596933383174345
ACSM2A,-0.2295,0.13405460181034667,0.6596933383174345
FBXL17,-0.2295,0.13405460181034667,0.6596933383174345
DGCR6L,-0.2293,0.13430037068815695,0.6596933383174345
ADARB2,-0.2293,0.13430037068815695,0.6596933383174345
LMAN1,-0.2293,0.13430037068815695,0.6596933383174345
ANKRD26,-0.2293,0.13430037068815695,0.6596933383174345
RAB8A,-0.2292,0.13454647516922266,0.6596933383174345
SFXN3,-0.2292,0.13454647516922266,0.6596933383174345
SHISA4,-0.2292,0.13454647516922266,0.6596933383174345
YIF1B,-0.229,0.1347929154822019,0.6596933383174345
CALY,-0.229,0.1347929154822019,0.6596933383174345
HOXA9,-0.229,0.1347929154822019,0.6596933383174345
RAB5B,-0.229,0.1347929154822019,0.6596933383174345
AKAP11,-0.2289,0.13503969185548434,0.6596933383174345
ATP6V0B,-0.2289,0.13503969185548434,0.6596933383174345
KRT34,-0.2289,0.13503969185548434,0.6596933383174345
TMEM31,-0.2289,0.13503969185548434,0.6596933383174345
GPD1,-0.2289,0.13503969185548434,0.6596933383174345
STX5,-0.2289,0.13503969185548434,0.6596933383174345
CADM4,-0.2288,0.13528680451718944,0.6596933383174345
LMOD1,-0.2288,0.13528680451718944,0.6596933383174345
OR1L3,-0.2286,0.16747859462602754,0.6923890250506511
PCDHA2,-0.2286,0.13553425369516706,0.6599544511609434
TSPEAR,-0.2286,0.13553425369516706,0.6599544511609434
NKX2-8,-0.2285,0.135782039616995,0.6599544511609434
UBTD1,-0.2285,0.135782039616995,0.6599544511609434
ZSCAN5A,-0.2283,0.13603016250997915,0.6603133107853993
CDKAL1,-0.2283,0.13603016250997915,0.6603133107853993
GPANK1,-0.2282,0.13627862260115278,0.6603133107853993
ZNF175,-0.2282,0.13627862260115278,0.6603133107853993
ADRA2B,-0.2282,0.13627862260115278,0.6603133107853993
LRP2BP,-0.228,0.13652742011727437,0.6603133107853993
YAE1,-0.228,0.13652742011727437,0.6603133107853993
SMU1,-0.228,0.13652742011727437,0.6603133107853993
LEPR,-0.228,0.13652742011727437,0.6603133107853993
DDX19A,-0.228,0.13652742011727437,0.6603133107853993
RHOF,-0.228,0.13652742011727437,0.6603133107853993
ORM2,-0.228,0.13652742011727437,0.6603133107853993
TAS2R16,-0.2279,0.1367765552848284,0.6603133107853993
ETV6,-0.2279,0.1367765552848284,0.6603133107853993
GLIS3,-0.2278,0.13702602833002317,0.6606283108247689
EMILIN1,-0.2278,0.13702602833002317,0.6606283108247689
FBXO27,-0.2278,0.13702602833002317,0.6606283108247689
ZFHX3,-0.2276,0.13727583947879127,0.6612606548659672
FAM124A,-0.2276,0.13727583947879127,0.6612606548659672
CNPPD1,-0.2276,0.13727583947879127,0.6612606548659672
CUL4B,-0.2275,0.13752598895678705,0.6612606548659672
VCF1,-0.2275,0.13752598895678705,0.6612606548659672
DOCK11,-0.2273,0.1377764769893874,0.6613654615618112
UBE2R2,-0.2273,0.1377764769893874,0.6613654615618112
TSTD2,-0.2272,0.13802730380168976,0.6613654615618112
EDN2,-0.2272,0.13802730380168976,0.6613654615618112
CA2,-0.2272,0.13802730380168976,0.6613654615618112
CACNA1F,-0.2272,0.13802730380168976,0.6613654615618112
SDK2,-0.2272,0.13802730380168976,0.6613654615618112
ADAP1,-0.2271,0.13827846961851184,0.6617522510178685
PLXNA1,-0.2268,0.13878181916358118,0.6617522510178685
INTS13,-0.2268,0.13878181916358118,0.6617522510178685
DPEP1,-0.2268,0.13878181916358118,0.6617522510178685
AHDC1,-0.2266,0.13903400334005628,0.6617522510178685
STRADA,-0.2266,0.13903400334005628,0.6617522510178685
TMEM178B,-0.2266,0.13903400334005628,0.6617522510178685
SPATS2,-0.2266,0.13903400334005628,0.6617522510178685
FKBP10,-0.2265,0.13928652741750538,0.6617522510178685
TTLL10,-0.2265,0.13928652741750538,0.6617522510178685
TANC1,-0.2265,0.13928652741750538,0.6617522510178685
GNB1L,-0.2264,0.139539391619334,0.6617522510178685
RAB25,-0.2262,0.13979259616866213,0.6617522510178685
ZSCAN23,-0.2262,0.13979259616866213,0.6617522510178685
DHFR,-0.2262,0.1721202978821628,0.6977432304207692
EBF3,-0.2261,0.1400461412883237,0.6617522510178685
SSH3,-0.2261,0.1400461412883237,0.6617522510178685
SHC2,-0.2261,0.1400461412883237,0.6617522510178685
LONRF3,-0.2259,0.1403000272008667,0.6617522510178685
THAP3,-0.2259,0.1403000272008667,0.6617522510178685
RAB3A,-0.2259,0.1403000272008667,0.6617522510178685
FGB,-0.2259,0.1403000272008667,0.6617522510178685
PHETA1,-0.2259,0.1403000272008667,0.6617522510178685
IL1RAP,-0.2259,0.1403000272008667,0.6617522510178685
SLC41A3,-0.2259,0.1403000272008667,0.6617522510178685
RASGRF1,-0.2259,0.1403000272008667,0.6617522510178685
HDAC4,-0.2258,0.1405542541285507,0.6617522510178685
DDX60L,-0.2258,0.1405542541285507,0.6617522510178685
ADAMTS19,-0.2258,0.1405542541285507,0.6617522510178685
RASSF3,-0.2258,0.1405542541285507,0.6617522510178685
ADRB1,-0.2257,0.14080882229334712,0.6617522510178685
ANKFY1,-0.2257,0.14080882229334712,0.6617522510178685
STOX1,-0.2257,0.14080882229334712,0.6617522510178685
CDHR2,-0.2255,0.14106373191693783,0.6617522510178685
PAN3,-0.2255,0.14106373191693783,0.6617522510178685
RPL18A,-0.2254,0.14131898322071493,0.6617522510178685
HDAC11,-0.2254,0.14131898322071493,0.6617522510178685
SPATA31A6,-0.2253,0.17383082544431805,0.7006685635362925
