gene,nf1_cohens_d,nf1_fdr,kras_cohens_d,kras_pvalue,kras_mean_dep_mut,kras_mean_dep_wt,category
TIA1,-0.0082,0.9984922868374604,,,,,neither
TIAL1,0.2173,0.8943774342954771,,,,,neither
TIAM1,-0.1132,0.9260663515390862,,,,,neither
TIAM2,-0.2195,0.8922470905174421,,,,,neither
TICAM1,-0.2372,0.6780490098953341,,,,,neither
TICAM2,-0.0633,0.9393476063473823,,,,,neither
TICRR,-0.0603,0.9949424194863864,,,,,neither
TIE1,-0.0767,0.9823944221865752,,,,,neither
TIFA,0.155,0.8943774342954771,,,,,neither
TIFAB,0.0434,0.987121351851376,,,,,neither
TIGAR,-0.1404,0.942520063980189,,,,,neither
TIGD1,-0.4839,0.7265651525977933,,,,,NF1_specific
TIGD2,-0.2641,0.7265651525977933,,,,,neither
TIGD3,0.0027,0.9958888902424652,,,,,neither
TIGD4,-0.1178,0.942520063980189,,,,,neither
TIGD5,-0.1415,0.8943774342954771,,,,,neither
TIGD6,-0.1117,0.9944547156000132,,,,,neither
TIGD7,-0.0958,0.9738036437432976,,,,,neither
TIGIT,-0.1095,0.987115774963054,,,,,neither
TIMD4,0.061,0.9739512711267784,,,,,neither
TIMELESS,-0.1282,0.9658317839680748,,,,,neither
TIMM10,0.0004,0.9983658360500032,,,,,neither
TIMM10B,0.0472,0.993302184314158,,,,,neither
TIMM13,0.0261,0.9949424194863864,,,,,neither
TIMM17A,0.1831,0.8589732465130352,,,,,neither
TIMM17B,-0.0903,0.988903223701504,,,,,neither
TIMM21,0.0521,0.9935679037459302,,,,,neither
TIMM22,-0.0385,0.9973870603956084,,,,,neither
TIMM23,0.0704,0.9944547156000132,,,,,neither
TIMM29,0.0763,0.9658239653851955,,,,,neither
TIMM44,0.155,0.9125741407154936,,,,,neither
TIMM50,0.3723,0.894206121240349,,,,,neither
TIMM8A,-0.1059,0.9320057996848904,,,,,neither
TIMM8B,0.2354,0.9354612676893624,,,,,neither
TIMM9,-0.0251,0.9919488452605149,,,,,neither
TIMMDC1,-0.0439,0.9975610407095122,,,,,neither
TIMP1,-0.0644,0.9965096133065402,,,,,neither
TIMP2,-0.1764,0.8922470905174421,,,,,neither
TIMP3,0.046,0.9773106863644524,,,,,neither
TIMP4,0.1035,0.9477165051276428,,,,,neither
TINAG,-0.2066,0.7464751303267179,,,,,neither
TINAGL1,0.0306,0.9983658360500032,,,,,neither
TINF2,0.1603,0.8208869056287609,,,,,neither
TIPARP,-0.0494,0.992265324626336,,,,,neither
TIPIN,-0.0129,0.9944547156000132,,,,,neither
TIPRL,0.2018,0.9179596791089212,,,,,neither
TIRAP,0.0288,0.9949424194863864,,,,,neither
TJAP1,0.0024,0.9823944221865752,,,,,neither
TJP1,0.1595,0.9175875627810612,,,,,neither
TJP2,-0.0473,0.9975894567911704,,,,,neither
TJP3,0.0829,0.9865870096025348,,,,,neither
TK1,-0.1227,0.9024949901071614,,,,,neither
TK2,0.1096,0.9317321247622332,,,,,neither
TKFC,0.1704,0.8943774342954771,,,,,neither
TKT,0.2098,0.8995271344185874,,,,,neither
TKTL1,-0.0869,0.9540750340640276,,,,,neither
TKTL2,0.0614,0.9793628981094148,,,,,neither
TLCD1,0.2603,0.8922470905174421,,,,,neither
TLCD2,0.0916,0.9354612676893624,,,,,neither
TLCD3A,-0.2041,0.9292850091764348,,,,,neither
TLCD3B,-0.1679,0.9317321247622332,,,,,neither
TLCD4,0.0201,0.9975894567911704,,,,,neither
TLCD5,0.1101,0.9700330758776188,,,,,neither
TLDC2,0.0409,0.9975610407095122,,,,,neither
TLE1,0.0216,0.9961234093825128,,,,,neither
TLE2,-0.011,0.9919488452605149,,,,,neither
TLE3,0.0918,0.9373910967084378,,,,,neither
TLE4,-0.0423,0.9975610407095122,,,,,neither
TLE5,-0.014,0.9935679037459302,,,,,neither
TLE6,0.0959,0.993417928363018,,,,,neither
TLK1,-0.1937,0.9367609238098936,,,,,neither
TLK2,0.2128,0.8589921862661771,,,,,neither
TLL1,-0.014,0.9623208477623189,,,,,neither
TLL2,0.1878,0.8725296869685283,,,,,neither
TLN1,-0.1831,0.8961263539309892,,,,,neither
TLN2,0.0194,0.9983658360500032,,,,,neither
TLNRD1,-0.1956,0.8852978388547172,,,,,neither
TLR1,0.0513,0.9975610407095122,,,,,neither
TLR10,-0.0672,0.9823944221865752,,,,,neither
TLR2,0.0001,0.991568324134546,,,,,neither
TLR3,-0.0637,0.9793628981094148,,,,,neither
TLR4,-0.0021,0.9983658360500032,,,,,neither
TLR5,0.2087,0.7450009421953058,,,,,neither
TLR6,0.0603,0.9507420729631676,,,,,neither
TLR7,-0.1543,0.9020296443327318,,,,,neither
TLR8,-0.0197,0.9944547156000132,,,,,neither
TLR9,0.0777,0.9851360850459384,,,,,neither
TLX1,-0.0784,0.9793628981094148,,,,,neither
TLX2,-0.2221,0.887094148871769,,,,,neither
TLX3,-0.0326,0.988903223701504,,,,,neither
TM2D1,0.2176,0.8268466907915817,,,,,neither
TM2D2,0.096,0.9823944221865752,,,,,neither
TM2D3,0.2527,0.8745028821941596,,,,,neither
TM4SF1,-0.32,0.5559311675252981,,,,,NF1_specific
TM4SF18,-0.0693,0.987121351851376,,,,,neither
TM4SF19,-0.0339,0.9970947017753858,,,,,neither
TM4SF20,0.0357,0.9975610407095122,,,,,neither
TM4SF4,-0.1758,0.8020157274075624,,,,,neither
TM4SF5,0.0859,0.9743602883959254,,,,,neither
TM6SF1,-0.011,0.9944547156000132,,,,,neither
TM6SF2,-0.1889,0.8922470905174421,,,,,neither
TM7SF2,-0.065,0.9658239653851955,,,,,neither
TM7SF3,-0.0127,0.9944547156000132,,,,,neither
TM9SF1,0.1261,0.9919488452605149,,,,,neither
TM9SF2,0.0222,0.993302184314158,,,,,neither
TM9SF3,-0.1125,0.9372722669847392,,,,,neither
TM9SF4,-0.0698,0.9437482154467152,,,,,neither
TMA16,0.1832,0.9024949901071614,,,,,neither
TMA7,0.0398,0.9958888902424652,,,,,neither
TMBIM1,-0.1395,0.9589413673375512,,,,,neither
TMBIM4,0.0741,0.9839588188603888,,,,,neither
TMBIM6,0.1072,0.9214300227489778,,,,,neither
TMC1,-0.003,0.9951664807975446,,,,,neither
TMC2,0.0832,0.9961234093825128,,,,,neither
TMC3,-0.1591,0.9826185942755306,,,,,neither
TMC4,0.1665,0.9354612676893624,,,,,neither
TMC5,0.0705,0.9983658360500032,,,,,neither
TMC6,-0.309,0.6780490098953341,,,,,NF1_specific
TMC7,-0.0183,0.9975610407095122,,,,,neither
TMC8,-0.1338,0.9179596791089212,,,,,neither
TMCC1,0.3198,0.6967120484934631,,,,,neither
TMCC2,0.0794,0.9874966417277669,,,,,neither
TMCC3,0.0639,0.988903223701504,,,,,neither
TMCO1,0.257,0.9477165051276428,,,,,neither
TMCO2,0.0484,0.9944547156000132,,,,,neither
TMCO3,0.021,0.9944547156000132,,,,,neither
TMCO4,-0.2909,0.6956303534759828,,,,,neither
TMCO5A,-0.0994,0.9823944221865752,,,,,neither
TMCO6,-0.1036,0.9651016409936232,,,,,neither
TMED1,0.0394,0.9884311331492306,,,,,neither
TMED10,-0.0966,0.9961234093825128,,,,,neither
TMED2,-0.2658,0.823558355849413,,,,,neither
TMED3,-0.114,0.9540750340640276,,,,,neither
TMED4,0.1082,0.9823944221865752,,,,,neither
TMED5,0.0217,0.9839588188603888,,,,,neither
TMED6,-0.0631,0.9592146218729038,,,,,neither
TMED7,-0.0034,0.9975894567911704,,,,,neither
TMED8,0.0531,0.9949424194863864,,,,,neither
TMED9,0.0966,0.9919488452605149,,,,,neither
TMEFF1,-0.0967,0.8273583178811125,,,,,neither
TMEFF2,0.0926,0.9317321247622332,,,,,neither
TMEM100,0.3441,0.5616487887061005,,,,,neither
TMEM101,-0.0593,0.9658239653851955,,,,,neither
TMEM102,-0.1709,0.8922470905174421,,,,,neither
TMEM104,-0.0353,0.9817394891142552,,,,,neither
TMEM106A,-0.1556,0.887094148871769,,,,,neither
TMEM106B,0.1423,0.9651016409936232,,,,,neither
TMEM106C,-0.1612,0.9020296443327318,,,,,neither
TMEM107,0.0692,0.9793104017325636,,,,,neither
TMEM108,0.14,0.942520063980189,,,,,neither
TMEM109,-0.0782,0.9477165051276428,,,,,neither
TMEM11,0.1536,0.9393476063473823,,,,,neither
TMEM115,-0.2029,0.9082112202304832,,,,,neither
TMEM116,0.0616,0.988903223701504,,,,,neither
TMEM117,-0.0198,0.988903223701504,,,,,neither
TMEM119,0.0846,0.9592146218729038,,,,,neither
TMEM120A,0.2266,0.9393476063473823,,,,,neither
TMEM120B,-0.0001,0.9949424194863864,,,,,neither
TMEM121,-0.2539,0.9175875627810612,,,,,neither
TMEM121B,-0.133,0.9773106863644524,,,,,neither
TMEM123,-0.0248,0.9983658360500032,,,,,neither
TMEM125,0.1972,0.8799002359730227,,,,,neither
TMEM126A,-0.0044,0.9949424194863864,,,,,neither
TMEM126B,0.0186,0.987121351851376,,,,,neither
TMEM127,-0.0395,0.9851360850459384,,,,,neither
TMEM128,-0.0669,0.9773106863644524,,,,,neither
TMEM129,-0.0786,0.9823944221865752,,,,,neither
TMEM130,0.1377,0.8590566901474791,,,,,neither
TMEM131,0.1504,0.9538817707074796,,,,,neither
TMEM131L,0.0228,0.9975610407095122,,,,,neither
TMEM132A,-0.0693,0.9793628981094148,,,,,neither
TMEM132B,0.1453,0.912824516352234,,,,,neither
TMEM132D,0.0423,0.9823944221865752,,,,,neither
TMEM132E,0.0709,0.9944547156000132,,,,,neither
TMEM134,-0.0193,0.9841370715577772,,,,,neither
TMEM135,-0.0723,0.9823944221865752,,,,,neither
TMEM138,-0.1227,0.9317321247622332,,,,,neither
TMEM139,-0.128,0.942520063980189,,,,,neither
TMEM140,-0.1785,0.9354612676893624,,,,,neither
TMEM141,0.0088,0.9886201045012536,,,,,neither
TMEM143,-0.2445,0.6967120484934631,,,,,neither
TMEM144,0.0713,0.988903223701504,,,,,neither
TMEM145,-0.0645,0.9975610407095122,,,,,neither
TMEM147,0.0519,0.9949424194863864,,,,,neither
TMEM14A,-0.0921,0.9773106863644524,,,,,neither
TMEM14B,-0.0834,0.9851360850459384,,,,,neither
TMEM14C,-0.0828,0.9664143319927032,,,,,neither
TMEM150A,0.0851,0.9773106863644524,,,,,neither
TMEM150B,-0.0633,0.9992276762239096,,,,,neither
TMEM150C,0.1643,0.9227816508890756,,,,,neither
TMEM151A,-0.0541,0.9899697100409796,,,,,neither
TMEM151B,0.0278,0.9975610407095122,,,,,neither
TMEM154,-0.1281,0.9250776257247756,,,,,neither
TMEM156,-0.0147,0.9793628981094148,,,,,neither
TMEM158,0.0186,0.988903223701504,,,,,neither
TMEM160,-0.0884,0.988903223701504,,,,,neither
TMEM161A,0.0086,0.9973870603956084,,,,,neither
TMEM161B,0.2565,0.8268466907915817,,,,,neither
TMEM163,-0.1835,0.8943774342954771,,,,,neither
TMEM164,0.1786,0.9328036274461796,,,,,neither
TMEM165,0.0818,0.9793104017325636,,,,,neither
TMEM167A,-0.1549,0.8695492064204181,,,,,neither
TMEM167B,0.1798,0.8943774342954771,,,,,neither
TMEM168,0.1155,0.9793104017325636,,,,,neither
TMEM169,-0.0518,0.988903223701504,,,,,neither
TMEM17,0.1421,0.988903223701504,,,,,neither
TMEM170A,-0.2312,0.887094148871769,,,,,neither
TMEM170B,0.1753,0.93623214594866,,,,,neither
TMEM171,-0.1936,0.894206121240349,,,,,neither
TMEM174,-0.0487,0.993302184314158,,,,,neither
TMEM175,0.0002,0.9944547156000132,,,,,neither
TMEM176A,0.0018,0.988635996854372,,,,,neither
TMEM176B,0.1083,0.9851360850459384,,,,,neither
TMEM177,-0.1509,0.9537522436320096,,,,,neither
TMEM178A,-0.2879,0.6780490098953341,,,,,neither
TMEM178B,-0.1853,0.9024949901071614,,,,,neither
TMEM179,-0.2976,0.7292061268402719,,,,,neither
TMEM179B,0.1792,0.8943774342954771,,,,,neither
TMEM18,-0.0406,0.9949424194863864,,,,,neither
TMEM181,0.1579,0.9393476063473823,,,,,neither
TMEM182,0.0567,0.9970947017753858,,,,,neither
TMEM183A,-0.0832,0.959070476085196,,,,,neither
TMEM184A,-0.0605,0.9743602883959254,,,,,neither
TMEM184B,0.069,0.9773106863644524,,,,,neither
TMEM184C,-0.0972,0.942520063980189,,,,,neither
TMEM185A,0.0662,0.9809603233571884,,,,,neither
TMEM185B,0.0431,0.9851360850459384,,,,,neither
TMEM186,-0.0404,0.988903223701504,,,,,neither
TMEM187,-0.2425,0.8020157274075624,,,,,neither
TMEM19,-0.1532,0.9373910967084378,,,,,neither
TMEM190,0.0537,0.948859086379164,,,,,neither
TMEM192,-0.1094,0.9585615486792392,,,,,neither
TMEM196,0.0384,0.993302184314158,,,,,neither
TMEM198,0.0989,0.9651016409936232,,,,,neither
TMEM200A,-0.0489,0.9765275852398302,,,,,neither
TMEM200B,0.0215,0.9935679037459302,,,,,neither
TMEM200C,-0.0627,0.9919488452605149,,,,,neither
TMEM201,-0.0845,0.942520063980189,,,,,neither
TMEM202,-0.1231,0.9773106863644524,,,,,neither
TMEM203,-0.0673,0.942520063980189,,,,,neither
TMEM204,0.0334,0.9983658360500032,,,,,neither
TMEM205,-0.0936,0.9773106863644524,,,,,neither
TMEM207,0.0362,0.9656114473409808,,,,,neither
TMEM208,0.0627,0.9726533723077908,,,,,neither
TMEM209,-0.0302,0.9884311331492306,,,,,neither
TMEM210,-0.2841,0.6967120484934631,,,,,neither
TMEM212,-0.0486,0.9949424194863864,,,,,neither
TMEM213,-0.1471,0.887094148871769,,,,,neither
TMEM214,0.0345,0.9886201045012536,,,,,neither
TMEM215,0.1027,0.942520063980189,,,,,neither
TMEM216,0.0048,0.9983658360500032,,,,,neither
TMEM217,0.0782,0.9773106863644524,,,,,neither
TMEM218,0.0423,0.9851360850459384,,,,,neither
TMEM219,0.3885,0.5559311675252981,,,,,neither
TMEM220,-0.135,0.8396256308390059,,,,,neither
TMEM221,-0.267,0.8659653106558459,,,,,neither
TMEM222,0.0409,0.997844500398824,,,,,neither
TMEM223,0.1052,0.9823944221865752,,,,,neither
TMEM225,0.1566,0.988903223701504,,,,,neither
TMEM229A,0.1693,0.9168563573261488,,,,,neither
TMEM229B,-0.0602,0.9877703493329556,,,,,neither
TMEM230,-0.0358,0.9477165051276428,,,,,neither
TMEM231,-0.1013,0.9838892170819103,,,,,neither
TMEM232,0.0326,0.9961234093825128,,,,,neither
TMEM233,-0.0532,0.9949424194863864,,,,,neither
TMEM234,-0.1409,0.9823944221865752,,,,,neither
TMEM235,-0.1342,0.942520063980189,,,,,neither
TMEM236,0.0427,0.9975894567911704,,,,,neither
TMEM237,-0.0623,0.984435320665948,,,,,neither
TMEM238,-0.1558,0.8967520219677313,,,,,neither
TMEM239,-0.0724,0.9851360850459384,,,,,neither
TMEM240,-0.0503,0.979994458062668,,,,,neither
TMEM241,-0.0676,0.9841370715577772,,,,,neither
TMEM242,-0.1909,0.9823944221865752,,,,,neither
TMEM243,0.066,0.9354612676893624,,,,,neither
TMEM244,-0.0148,0.9884311331492306,,,,,neither
TMEM245,0.029,0.9975610407095122,,,,,neither
TMEM247,-0.0927,0.9367609238098936,,,,,neither
TMEM248,0.092,0.9603915689894706,,,,,neither
TMEM249,-0.095,0.9914128545815925,,,,,neither
TMEM25,0.0165,0.9944547156000132,,,,,neither
TMEM250,-0.0438,0.9796454175630602,,,,,neither
TMEM252,-0.0295,0.9984922868374604,,,,,neither
TMEM253,-0.2037,0.7542125258623592,,,,,neither
TMEM254,0.2477,0.8273583178811125,,,,,neither
TMEM255A,-0.0339,0.993302184314158,,,,,neither
TMEM255B,-0.068,0.9773106863644524,,,,,neither
TMEM256,0.1236,0.9007918257396688,,,,,neither
TMEM258,-0.1226,0.9841370715577772,,,,,neither
TMEM259,-0.0202,0.985732799775182,,,,,neither
TMEM26,0.1578,0.9024949901071614,,,,,neither
TMEM260,-0.0648,0.9652013291539714,,,,,neither
TMEM262,-0.0927,0.9823944221865752,,,,,neither
TMEM263,0.2574,0.7580746507523599,,,,,neither
TMEM266,-0.0181,0.9798437417542828,,,,,neither
TMEM267,0.0417,0.9793628981094148,,,,,neither
TMEM268,0.124,0.9773106863644524,,,,,neither
TMEM270,0.3635,0.6780490098953341,,,,,neither
TMEM273,-0.0728,0.9886201045012536,,,,,neither
TMEM276,0.3975,0.5148043083045757,,,,,neither
TMEM278,-0.0648,0.9851360850459384,,,,,neither
TMEM30A,0.2273,0.8029792812456437,,,,,neither
TMEM30B,-0.1218,0.9123211084160816,,,,,neither
TMEM31,0.0337,0.9823944221865752,,,,,neither
TMEM33,-0.0288,0.9773106863644524,,,,,neither
TMEM35A,-0.0158,0.9823944221865752,,,,,neither
TMEM35B,-0.0659,0.9851360850459384,,,,,neither
TMEM37,-0.1042,0.8996402825756117,,,,,neither
TMEM38A,0.0407,0.9951664807975446,,,,,neither
TMEM38B,0.0451,0.9823944221865752,,,,,neither
TMEM39A,-0.0113,0.988903223701504,,,,,neither
TMEM39B,-0.0524,0.9839588188603888,,,,,neither
TMEM40,0.2398,0.7900593135135635,,,,,neither
TMEM41A,0.0341,0.992265324626336,,,,,neither
TMEM41B,0.0869,0.942520063980189,,,,,neither
TMEM42,-0.0289,0.9944547156000132,,,,,neither
TMEM43,0.2281,0.8020157274075624,,,,,neither
TMEM44,-0.0405,0.9851360850459384,,,,,neither
TMEM45A,-0.0504,0.9851360850459384,,,,,neither
TMEM45B,0.1559,0.9020296443327318,,,,,neither
TMEM47,-0.0168,0.9949424194863864,,,,,neither
TMEM50A,0.0937,0.8995271344185874,,,,,neither
TMEM50B,0.1821,0.8922470905174421,,,,,neither
TMEM51,0.1361,0.942520063980189,,,,,neither
TMEM52,0.0361,0.9975610407095122,,,,,neither
TMEM52B,-0.0605,0.9884311331492306,,,,,neither
TMEM53,-0.0794,0.9793104017325636,,,,,neither
TMEM54,-0.1362,0.9474917726075524,,,,,neither
TMEM59,-0.0472,0.9851360850459384,,,,,neither
TMEM59L,-0.0831,0.9886201045012536,,,,,neither
TMEM60,-0.0581,0.9773106863644524,,,,,neither
TMEM61,-0.0198,0.9944547156000132,,,,,neither
TMEM62,-0.0752,0.978185255550805,,,,,neither
TMEM63A,0.118,0.8922470905174421,,,,,neither
TMEM63B,-0.0852,0.921363539366387,,,,,neither
TMEM63C,0.0612,0.9833025576676492,,,,,neither
TMEM64,-0.0506,0.9700330758776188,,,,,neither
TMEM65,0.0501,0.9823944221865752,,,,,neither
TMEM67,0.0233,0.9949424194863864,,,,,neither
TMEM68,0.0962,0.9677910102825864,,,,,neither
TMEM69,0.0536,0.9886201045012536,,,,,neither
TMEM70,-0.2051,0.7900220456989416,,,,,neither
TMEM71,0.0451,0.9961234093825128,,,,,neither
TMEM72,0.0909,0.9793104017325636,,,,,neither
TMEM74,-0.0821,0.9935679037459302,,,,,neither
TMEM74B,-0.2313,0.8447448848822566,,,,,neither
TMEM79,-0.076,0.988903223701504,,,,,neither
TMEM80,0.0774,0.9935679037459302,,,,,neither
TMEM81,-0.17,0.8273583178811125,,,,,neither
TMEM82,-0.0551,0.9949424194863864,,,,,neither
TMEM86A,-0.098,0.9658239653851955,,,,,neither
TMEM86B,-0.0388,0.9983658360500032,,,,,neither
TMEM87A,-0.0786,0.9739512711267784,,,,,neither
TMEM87B,-0.0795,0.9823944221865752,,,,,neither
TMEM88,0.1486,0.910137185285494,,,,,neither
TMEM89,0.0263,0.9975610407095122,,,,,neither
TMEM8B,-0.0371,0.9886201045012536,,,,,neither
TMEM9,0.0597,0.9823944221865752,,,,,neither
TMEM91,0.0296,0.9983658360500032,,,,,neither
TMEM92,0.196,0.7657630191124716,,,,,neither
TMEM94,-0.0153,0.9944547156000132,,,,,neither
TMEM95,0.0326,0.942520063980189,,,,,neither
TMEM97,-0.1318,0.9179596791089212,,,,,neither
TMEM98,0.1387,0.942520063980189,,,,,neither
TMEM9B,-0.0764,0.9841370715577772,,,,,neither
TMF1,-0.1611,0.9290925117922416,,,,,neither
TMIE,-0.1947,0.9773106863644524,,,,,neither
TMIGD1,0.0052,0.9973870603956084,,,,,neither
TMIGD2,0.1544,0.9179596791089212,,,,,neither
TMIGD3,0.0182,0.9914128545815925,,,,,neither
TMLHE,-0.1608,0.8495021282635346,,,,,neither
TMOD1,0.1499,0.8799002359730227,,,,,neither
TMOD2,0.0067,0.9970947017753858,,,,,neither
TMOD3,0.145,0.8672335351974422,,,,,neither
TMOD4,0.0459,0.9949424194863864,,,,,neither
TMPO,-0.0505,0.8995271344185874,,,,,neither
TMPPE,-0.1647,0.9773106863644524,,,,,neither
TMPRSS11A,0.0233,0.9975610407095122,,,,,neither
TMPRSS11B,0.1603,0.9354612676893624,,,,,neither
TMPRSS11D,-0.0354,0.9975610407095122,,,,,neither
TMPRSS11E,0.3128,0.5616487887061005,,,,,neither
TMPRSS11F,0.2468,0.8339025888483885,,,,,neither
TMPRSS12,0.0237,0.9851360850459384,,,,,neither
TMPRSS13,-0.1026,0.9349363763347682,,,,,neither
TMPRSS15,-0.1692,0.8922470905174421,,,,,neither
TMPRSS2,-0.275,0.7292061268402719,,,,,neither
TMPRSS3,-0.0608,0.9578188498225226,,,,,neither
TMPRSS4,0.0885,0.8922470905174421,,,,,neither
TMPRSS5,-0.2492,0.8922470905174421,,,,,neither
TMPRSS6,-0.0207,0.993302184314158,,,,,neither
TMPRSS7,-0.1638,0.9474917726075524,,,,,neither
TMPRSS9,-0.0607,0.9759186888763725,,,,,neither
TMSB10,-0.2482,0.8886425029895908,,,,,neither
TMSB15A,0.3595,0.5559311675252981,,,,,neither
TMSB4X,-0.0376,0.988903223701504,,,,,neither
TMT1A,-0.1979,0.887094148871769,,,,,neither
TMT1B,-0.3129,0.6451632751223236,,,,,NF1_specific
TMTC1,-0.1256,0.9024949901071614,,,,,neither
TMTC2,-0.2964,0.7145134324027924,,,,,neither
TMTC3,0.083,0.942520063980189,,,,,neither
TMTC4,0.0507,0.9773106863644524,,,,,neither
TMUB1,-0.0574,0.9826185942755306,,,,,neither
TMUB2,-0.1725,0.8745028821941596,,,,,neither
TMX1,-0.0035,0.9823944221865752,,,,,neither
TMX2,0.1145,0.9290925117922416,,,,,neither
TMX3,-0.0919,0.942520063980189,,,,,neither
TMX4,0.0317,0.9601966365350418,,,,,neither
TNC,-0.0184,0.9935679037459302,,,,,neither
TNF,-0.0665,0.9823944221865752,,,,,neither
TNFAIP1,-0.0025,0.9975610407095122,,,,,neither
TNFAIP2,-0.3193,0.7644949895520278,,,,,NF1_specific
TNFAIP3,0.0276,0.9919488452605149,,,,,neither
TNFAIP6,-0.0321,0.9975610407095122,,,,,neither
TNFAIP8,-0.2373,0.7265651525977933,,,,,neither
TNFAIP8L1,-0.0254,0.9961234093825128,,,,,neither
TNFAIP8L2,0.0392,0.9851360850459384,,,,,neither
TNFAIP8L3,-0.1377,0.942520063980189,,,,,neither
TNFRSF10A,0.1609,0.9354612676893624,,,,,neither
TNFRSF10B,-0.0784,0.9851360850459384,,,,,neither
TNFRSF10C,0.1119,0.9825141634919008,,,,,neither
TNFRSF10D,-0.0674,0.9979043044209654,,,,,neither
TNFRSF11A,0.1575,0.8004009429878707,,,,,neither
TNFRSF11B,-0.1289,0.9951664807975446,,,,,neither
TNFRSF12A,-0.1627,0.7645918294910587,,,,,neither
TNFRSF13B,-0.0865,0.959070476085196,,,,,neither
TNFRSF13C,-0.1827,0.8273583178811125,,,,,neither
TNFRSF14,-0.1641,0.9020296443327318,,,,,neither
TNFRSF17,-0.1837,0.8391304353595854,,,,,neither
TNFRSF18,-0.02,0.992265324626336,,,,,neither
TNFRSF19,0.1122,0.9437143941023816,,,,,neither
TNFRSF1A,0.2478,0.7119858820355325,,,,,neither
TNFRSF1B,0.0907,0.9773106863644524,,,,,neither
TNFRSF21,-0.0398,0.9961234093825128,,,,,neither
TNFRSF25,0.0004,0.9953303992568416,,,,,neither
TNFRSF4,0.0165,0.993302184314158,,,,,neither
TNFRSF6B,0.1421,0.9139553815065528,,,,,neither
TNFRSF8,-0.0453,0.9863982738401524,,,,,neither
TNFRSF9,0.0947,0.9881494695777322,,,,,neither
TNFSF10,0.0486,0.9437482154467152,,,,,neither
TNFSF11,-0.1262,0.9658317839680748,,,,,neither
TNFSF12,-0.1407,0.8922470905174421,,,,,neither
TNFSF13,0.0237,0.9975610407095122,,,,,neither
TNFSF13B,0.1325,0.887094148871769,,,,,neither
TNFSF14,-0.0219,0.9823944221865752,,,,,neither
TNFSF15,-0.0992,0.942520063980189,,,,,neither
TNFSF18,0.1656,0.9020296443327318,,,,,neither
TNFSF4,0.2626,0.8059624966664092,,,,,neither
TNFSF8,0.2296,0.8004009429878707,,,,,neither
TNFSF9,0.167,0.8943774342954771,,,,,neither
TNIK,-0.035,0.988903223701504,,,,,neither
TNIP1,0.1719,0.8222196011124172,,,,,neither
TNIP2,0.1127,0.942520063980189,,,,,neither
TNIP3,0.0316,0.9958888902424652,,,,,neither
TNK1,0.0263,0.9919488452605149,,,,,neither
TNK2,-0.0158,0.9851360850459384,,,,,neither
TNKS,0.1796,0.9258192765926174,,,,,neither
TNKS1BP1,-0.0451,0.9658239653851955,,,,,neither
TNKS2,0.0378,0.9907296327053308,,,,,neither
TNMD,0.1732,0.8922470905174421,,,,,neither
TNN,-0.0725,0.988903223701504,,,,,neither
TNNC1,-0.2586,0.7360568587507756,,,,,neither
TNNC2,0.0619,0.9975610407095122,,,,,neither
TNNI1,-0.1426,0.9677910102825864,,,,,neither
TNNI2,-0.127,0.9789299023881276,,,,,neither
TNNI3,0.036,0.9944547156000132,,,,,neither
TNNI3K,-0.1145,0.9677910102825864,,,,,neither
TNNT1,-0.1759,0.9601966365350418,,,,,neither
TNNT2,0.0127,0.9961234093825128,,,,,neither
TNNT3,0.077,0.9873145795670764,,,,,neither
TNP1,0.167,0.818258030768385,,,,,neither
TNP2,-0.0447,0.9975894567911704,,,,,neither
TNPO1,-0.0225,0.9975610407095122,,,,,neither
TNPO2,0.0376,0.9949424194863864,,,,,neither
TNPO3,0.0394,0.9793104017325636,,,,,neither
TNR,0.0129,0.9979043044209654,,,,,neither
TNRC18,-0.2786,0.7586037220629763,,,,,neither
TNRC6A,0.1119,0.9677910102825864,,,,,neither
TNRC6B,-0.1347,0.9538817707074796,,,,,neither
TNRC6C,-0.0297,0.988903223701504,,,,,neither
TNS1,0.0264,0.9944547156000132,,,,,neither
TNS2,-0.1368,0.9123211084160816,,,,,neither
TNS3,0.0103,0.9773106863644524,,,,,neither
TNS4,-0.0349,0.9919488452605149,,,,,neither
TNXB,-0.0497,0.988903223701504,,,,,neither
TOB1,0.0648,0.9823944221865752,,,,,neither
TOB2,-0.0948,0.9700330758776188,,,,,neither
TOE1,0.1214,0.8854762473501724,,,,,neither
