gene,n_kinase,n_helical,median_kinase,median_helical,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,pathway,fdr,significant
C17orf58,7,8,-0.4888997123137082,-0.3991198053872453,-0.4583914551431518,-1.485945887168133,0.5691629768818294,18.0,0.280963480963481,,0.9529934088286491,False
NMNAT3,7,8,-0.0406968404963927,0.0040502292749229,-0.45835692572054615,-1.4859093854137158,0.5691955339726233,18.0,0.280963480963481,,0.9529934088286491,False
RHOQ,7,8,-0.9019112184918638,-0.6490198240927011,-0.45824288119087614,-1.4857888276523927,0.5693030652706406,22.0,0.5358197358197359,,0.9795093156244236,False
FAM120C,7,8,0.0284189692982956,0.07455765135350015,-0.45811960049447187,-1.4856585080113813,0.5694193070224376,17.0,0.23185703185703188,,0.9495834735530798,False
OR5C1,5,7,0.0094167957693687,0.0206945111323787,-0.4579908780498053,-1.6201635195256592,0.7041817634260487,13.0,0.5303030303030304,,0.9795093156244236,False
ARG2,7,8,0.0325805706612507,0.0447746992539728,-0.4579229373828592,-1.48545061986807,0.5696047451023514,22.0,0.5358197358197359,,0.9795093156244236,False
TRAF6,7,8,-0.1427490623562345,0.0283907753380544,-0.45752799641292524,-1.4850331508574408,0.5699771580315902,16.0,0.1892773892773893,,0.9495834735530798,False
MDP1,7,8,-0.043111545301469,0.00419449234670895,-0.45733550634707454,-1.4848296877287854,0.5701586750346364,21.0,0.46340326340326343,,0.9723432636727435,False
ABCB1,7,8,-0.1167537732190734,-0.0674838400091458,-0.4572728526579291,-1.4847634633826743,0.5702177580668162,22.0,0.5358197358197359,,0.9795093156244236,False
TNFSF13,7,8,-0.0085143663091318,0.007575507084105801,-0.45727157065542184,-1.4847621083233469,0.5702189670125033,24.0,0.6943278943278944,,0.9926685333392127,False
DYNLT5,7,8,-0.0579528948731321,-0.0065699750851816495,-0.4569963316623312,-1.4844711890490174,0.5704785257243549,20.0,0.39689199689199695,,0.9686495538855584,False
ECE1,7,8,-0.0830530520708296,-0.07694347860971065,-0.4565905291574059,-1.4840422848845567,0.5708612265697448,23.0,0.6125874125874127,,0.9874120804433447,False
PIWIL2,7,8,-0.0140888964365676,0.061116018058071944,-0.45645106041799866,-1.4838948810414627,0.5709927602054653,23.0,0.6125874125874127,,0.9874120804433447,False
ARID4B,7,8,-0.211333813606668,-0.19600048876914317,-0.45632211210815327,-1.4837585982923196,0.571114374076013,24.0,0.6943278943278944,,0.9926685333392127,False
AFTPH,7,8,0.0187423961217897,0.0564428358343505,-0.4561737274567666,-1.483601776183315,0.5712543212697818,19.0,0.33566433566433573,,0.9600356228431484,False
DKK2,7,8,0.0707869614021895,0.0645846035341132,-0.4558556760733712,-1.4832656487528613,0.5715542966061189,27.0,0.9550893550893552,,1.0,False
PDHX,7,8,-0.1598667711636429,-0.03551795370075975,-0.4557767300283038,-1.4831822178132505,0.571628757756643,21.0,0.46340326340326343,,0.9723432636727435,False
NECTIN3,7,8,0.0743672474397905,0.12490763121764806,-0.45565132371018024,-1.48304968876704,0.5717470413466794,18.0,0.280963480963481,,0.9529934088286491,False
APOA2,7,8,-0.0396024516046172,0.02017010392044145,-0.4556348482664455,-1.4830322777061857,0.5717625811732946,19.0,0.33566433566433573,,0.9600356228431484,False
TAOK3,7,8,-0.0796631053634822,-0.02505903287682995,-0.4553217282856839,-1.4827013823545432,0.5720579257831755,21.0,0.46340326340326343,,0.9723432636727435,False
KDELR3,7,8,-0.2123632658563044,-0.17078827417591175,-0.4552394972978253,-1.482614485206781,0.5721354906111304,22.0,0.5358197358197359,,0.9795093156244236,False
NXPE4,7,8,0.0765131549685504,0.0755201373775034,-0.45521834034038033,-1.482592127840321,0.5721554471595601,23.0,0.6125874125874127,,0.9874120804433447,False
LCN15,7,8,-0.3717196190139427,-0.26924480410102136,-0.4552070529640382,-1.4825802000600994,0.572166094132023,19.0,0.33566433566433573,,0.9600356228431484,False
SLX4IP,7,8,0.0231454485619494,0.08034672512694696,-0.45510535449377526,-1.4824727322938112,0.5722620233062605,21.0,0.46340326340326343,,0.9723432636727435,False
PTGS2,7,8,0.0592486971959636,0.06210277843771585,-0.45478980113720746,-1.482139285775025,0.5725596835006103,23.0,0.6125874125874127,,0.9874120804433447,False
SMC5,7,8,-0.644040600953496,-0.5664118399450615,-0.45469196829952846,-1.4820359078735776,0.5726519712745206,23.0,0.6125874125874127,,0.9874120804433447,False
TMEM132A,7,8,0.0533269818802763,0.0828288893677794,-0.4546917861412221,-1.4820357153918122,0.5726521431093681,22.0,0.5358197358197359,,0.9795093156244236,False
CDC37L1,7,8,-0.0523516580391764,0.028196920288290895,-0.45463603632154864,-1.4819768062516299,0.5727047336085325,20.0,0.39689199689199695,,0.9686495538855584,False
AIRIM,7,8,-1.7939036123820036,-1.8679836883311403,-0.45458811442308694,-1.48192616893975,0.572749940093576,24.0,0.6943278943278944,,0.9926685333392127,False
ZNG1B,5,7,-0.6191557601561994,-0.604433578181603,-0.4545187624719294,-1.6164732029643178,0.7074356780204591,14.0,0.638888888888889,,0.9926685333392127,False
PRKACB,7,8,-0.0028741972323449,0.04255634111637485,-0.4544959314896916,-1.4818287634008747,0.5728369004214916,18.0,0.280963480963481,,0.9529934088286491,False
TOMM70,7,8,-0.1900925348259264,-0.23981302304522956,-0.4544709859114672,-1.4818024047134801,0.5728604328905457,21.0,0.46340326340326343,,0.9723432636727435,False
HMMR,7,8,-0.0660286681730545,-0.056424272513732894,-0.45438960170714826,-1.481716410808461,0.5729372073941645,22.0,0.5358197358197359,,0.9795093156244236,False
RHOJ,7,8,-0.0329162735936417,0.0078804969726803,-0.45424647548412483,-1.4815651796938438,0.573072228725594,19.0,0.33566433566433573,,0.9600356228431484,False
PLK5,7,8,-0.0812002884991393,0.026419078351607752,-0.4540629308042016,-1.481371244966131,0.5732453833577276,18.0,0.280963480963481,,0.9529934088286491,False
PIM3,7,8,-0.0082168866885709,0.00563616478226935,-0.45404734284266707,-1.4813547747940816,0.5732600891087476,23.0,0.6125874125874127,,0.9874120804433447,False
LYPLA1,7,8,-0.1497734214409004,-0.0885492523551985,-0.45404604020262507,-1.4813533984316418,0.5732613180263916,23.0,0.6125874125874127,,0.9874120804433447,False
EXOSC5,7,8,-1.0403914315929907,-0.9668723146537982,-0.4539980367060937,-1.4813026783400347,0.5733066049278475,20.0,0.39689199689199695,,0.9686495538855584,False
CCNC,7,8,-0.3783863859554568,-0.2459383636992955,-0.4539658738327362,-1.481268695474617,0.5733369478091448,22.0,0.5358197358197359,,0.9795093156244236,False
SPATA22,7,8,-0.1280752559804431,-0.020446138718111448,-0.45396233852940804,-1.4812649601276775,0.5733402830688614,20.0,0.39689199689199695,,0.9686495538855584,False
SMC3,7,8,-1.0806332699139236,-0.9967398253861642,-0.45378757005512027,-1.48108030434833,0.5735051642380894,23.0,0.6125874125874127,,0.9874120804433447,False
ATG16L1,7,8,-0.0386799213200363,-0.06010259383260565,-0.4536601707551385,-1.480945699933569,0.5736253584232922,24.0,0.6943278943278944,,0.9926685333392127,False
SYNGR4,7,8,-0.0126856559833182,-0.005552627430047049,-0.45356307769088583,-1.4808431170594916,0.5737169616777198,23.0,0.6125874125874127,,0.9874120804433447,False
VASP,7,8,-0.1153198805163573,0.00372931988186155,-0.45341078176550426,-1.480682212367062,0.5738606488360536,19.0,0.33566433566433573,,0.9600356228431484,False
DPYSL3,7,8,0.0699901020739031,0.09561553713919925,-0.45317760185460143,-1.4804358570567806,0.5740806533475777,22.0,0.5358197358197359,,0.9795093156244236,False
STIM1,7,8,-0.0094652662155323,-0.03694659694951395,-0.45314817280886555,-1.480404765646935,0.5741084200292039,24.0,0.6943278943278944,,0.9926685333392127,False
KLHL11,7,8,-0.3611176307976336,-0.24785068857958806,-0.4530756722518177,-1.4803281701862252,0.5741768256825899,17.0,0.23185703185703188,,0.9495834735530798,False
PTAFR,7,8,-0.0197123460948069,-0.0053422994415705995,-0.45302596013715907,-1.4802756506510493,0.574223730376731,21.0,0.46340326340326343,,0.9723432636727435,False
SOHLH2,7,8,0.033645035170815,0.08256061860790785,-0.45254226888064686,-1.479764659303348,0.5746801215420543,22.0,0.5358197358197359,,0.9795093156244236,False
COA1,7,8,-0.0865453612025432,0.00027725683241165006,-0.4525420354286743,-1.4797644126819436,0.5746803418245948,19.0,0.33566433566433573,,0.9600356228431484,False
PTX3,7,8,-0.0224675788139231,0.056409502736516695,-0.4525207203880967,-1.479741895250768,0.5747004544745744,21.0,0.46340326340326343,,0.9723432636727435,False
ACOT13,7,8,-0.0435961019753913,-0.01591953649068825,-0.4524964565538198,-1.4797162627503901,0.5747233496427504,21.0,0.46340326340326343,,0.9723432636727435,False
TRARG1,7,8,0.1293770505072593,0.11076241190130454,-0.45243071279753533,-1.4796468109023466,0.574785385307276,21.0,0.46340326340326343,,0.9723432636727435,False
PYGO2,7,8,-0.0920774695249527,-0.02436572758504435,-0.4523872051295015,-1.4796008495955058,0.5748264393365028,17.0,0.23185703185703188,,0.9495834735530798,False
RAB27A,7,8,-0.0334647406038352,0.09032733264658839,-0.452383258029305,-1.4795966799078129,0.5748301638492028,19.0,0.33566433566433573,,0.9600356228431484,False
PTPRG,7,8,-0.1196901375410986,-0.10686013283394025,-0.45237252869707273,-1.479585345529521,0.5748402881353754,21.0,0.46340326340326343,,0.9723432636727435,False
STK38,7,8,-0.0082354324690574,0.05805352691476625,-0.4523173764596691,-1.4795270833805525,0.5748923304612144,19.0,0.33566433566433573,,0.9600356228431484,False
IGSF9,7,8,-0.0404921971723307,-0.01191695914470325,-0.4522226798107918,-1.4794270478615068,0.5749816882399232,22.0,0.5358197358197359,,0.9795093156244236,False
INPP5K,7,8,-0.1717013545125078,-0.1604487955290535,-0.4518136217295782,-1.47899494015904,0.5753676966998839,23.0,0.6125874125874127,,0.9874120804433447,False
PDILT,7,8,-0.0127563637163895,0.049372976146282097,-0.45170390754639916,-1.4788790472563196,0.5754712321635214,19.0,0.33566433566433573,,0.9600356228431484,False
TBXA2R,7,8,0.0486765829686017,0.053632158930718904,-0.45163436030863624,-1.4788055841189074,0.575536863501635,23.0,0.6125874125874127,,0.9874120804433447,False
SAMD8,7,8,-0.0798666734391067,0.013925989691955198,-0.4515430299341229,-1.4787091122250975,0.5756230523568516,21.0,0.46340326340326343,,0.9723432636727435,False
ZBED3,7,8,0.0352081414181347,0.005070225120308,-0.4515280285276458,-1.478693266398947,0.5756372093436555,26.0,0.8665112665112666,,1.0,False
CHGB,7,8,-0.0569580709082357,0.015235200414899801,-0.4513851630250789,-1.4785423604587105,0.5757720344085526,23.0,0.6125874125874127,,0.9874120804433447,False
ACTR8,7,8,-0.8373538872597945,-0.7796845314933827,-0.45131960307264013,-1.4784731116378629,0.5758339054925827,22.0,0.5358197358197359,,0.9795093156244236,False
ZC3H12A,7,8,-0.0851539400861346,-0.03369307248089125,-0.4512431253204619,-1.4783923313646994,0.5759060807237757,22.0,0.5358197358197359,,0.9795093156244236,False
RHAG,7,8,0.0008293528780881,0.032971794975110796,-0.45086968061758187,-1.4779978874503172,0.5762585262151536,22.0,0.5358197358197359,,0.9795093156244236,False
EDNRB,7,8,0.0879902949827057,0.09519622910039935,-0.4507993479080397,-1.4779236017517137,0.5763249059356343,21.0,0.46340326340326343,,0.9723432636727435,False
RGPD4,5,7,-0.5151127960687722,-0.4671765500892606,-0.45071913686303194,-1.6124366508448382,0.7109983771187744,13.0,0.5303030303030304,,0.9795093156244236,False
RAB1B,7,8,-0.2926889780564495,-0.2515041323520357,-0.45068074534840924,-1.4777983346002133,0.5764368439033949,21.0,0.46340326340326343,,0.9723432636727435,False
RASIP1,7,8,-0.0322929397563319,0.02449966513698435,-0.45066994326179016,-1.477786925600729,0.5764470390771486,20.0,0.39689199689199695,,0.9686495538855584,False
SORCS1,7,8,-0.0112570849517729,0.02296606627196045,-0.4504763796801552,-1.4775824890967828,0.5766297297364724,22.0,0.5358197358197359,,0.9795093156244236,False
HELQ,7,8,-0.0428166332092712,-0.04701809422159895,-0.4504297579350467,-1.477533249179252,0.5766737333091587,23.0,0.6125874125874127,,0.9874120804433447,False
PSMD10,7,8,-0.1399406148035609,-0.13050242384632785,-0.4503902323404118,-1.4774915041230818,0.5767110394422581,21.0,0.46340326340326343,,0.9723432636727435,False
PEX12,7,8,-0.1912475894064818,-0.021095646268891502,-0.45029675360576027,-1.477392777078339,0.5767992698668185,17.0,0.23185703185703188,,0.9495834735530798,False
FBXL19,7,8,-0.1115519805166384,-0.09935754404212804,-0.4502475154813988,-1.4773407749349021,0.5768457439721046,23.0,0.6125874125874127,,0.9874120804433447,False
