gene,n_mutant,n_wt,median_mutant,median_wt,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,fdr,significant
WDFY3,10,20,-0.11909842685337549,-0.0038428093592383496,-0.5298851370049592,-1.3007258847571461,0.2409556107472276,67.0,0.15277173865747862,0.9164758568298725,False
RUVBL1,10,20,-2.5218218290248116,-2.2510049883224164,-0.5298512378938774,-1.3006904937559236,0.24098801796816882,77.0,0.32223862938734305,0.9508391673710468,False
CARMIL2,10,20,-0.030857462079444002,0.0048989457566395505,-0.5295699039725307,-1.300396781981183,0.24125697403612167,74.0,0.26192604004125386,0.9400481182836526,False
PCDHB1,10,20,-0.0854057205728723,-0.0441382305486157,-0.5294922255121443,-1.3003156870233816,0.24133123599909312,65.0,0.12906542011826527,0.9088228929705401,False
OCM,10,20,0.06304514930759605,0.14165841016510566,-0.5290620231144625,-1.2998665720236162,0.24174252579469135,65.0,0.12906542011826527,0.9088228929705401,False
UPB1,10,20,0.02000307094856745,0.0369176319540013,-0.5290049308385387,-1.2998069709717275,0.24179710929465004,73.0,0.24367729558356666,0.9359291851748867,False
ABCG8,10,20,0.0033182596478605,0.0780959973767304,-0.5290006934002983,-1.2998025473404264,0.2418011605398298,62.0,0.09898793180102639,0.9088228929705401,False
XKR3,10,20,-0.0006683451432664498,0.0172708185596212,-0.5287227451279527,-1.2995123891786178,0.24206689892271238,74.0,0.26192604004125386,0.9400481182836526,False
SLC27A6,10,20,0.03370222019105985,0.0547603436354858,-0.528377297969732,-1.2991517756711524,0.2423971797316885,77.0,0.32223862938734305,0.9508391673710468,False
NUTF2,10,20,-1.8494948859526354,-1.7125575107166773,-0.5283096299445751,-1.2990811379069847,0.24246187801783436,69.0,0.179654008244981,0.9227732606335934,False
C2,10,20,-0.08669674460150889,-0.051131636695888646,-0.5281386843989904,-1.2989026917366266,0.24262532293864603,75.0,0.28109789200741464,0.9401820618909148,False
PADI4,10,20,0.10072073714218575,0.17231129029762016,-0.5279612553653988,-1.2987174800905315,0.24279496935973377,63.0,0.10832095763145862,0.9088228929705401,False
LIAS,10,20,-0.3213538351070768,-0.18812873063113866,-0.5278193156990537,-1.2985693163165517,0.24293068491844438,68.0,0.16580332852091684,0.9224722566160612,False
CPSF1,10,20,-1.3485805729096205,-1.2037853871049213,-0.5277268290725835,-1.2984727749902694,0.24301911684510236,50.0,0.02942765941910731,0.9088228929705401,False
NAA11,10,20,-0.056254387767179254,-0.03371013002366185,-0.5274012112879454,-1.2981328873036744,0.24333046472778364,83.0,0.4678981027906498,0.9670513487106308,False
AKR1C4,10,20,0.0122539722444968,0.0661909669325501,-0.527400412053711,-1.2981320530542404,0.24333122894681847,64.0,0.11833705006413482,0.9088228929705401,False
SLC10A4,10,20,-0.09241184696847249,-0.01880180052050335,-0.5273321371231176,-1.2980607871250724,0.24339651287883735,67.0,0.15277173865747862,0.9164758568298725,False
NFS1,10,20,-1.788759246044989,-1.6184799355269297,-0.5272369724371847,-1.2979614540767206,0.2434875092023513,69.0,0.179654008244981,0.9227732606335934,False
ITGB6,10,20,-0.0807825643214666,-0.0730747412199399,-0.5271559250346245,-1.2978768572462953,0.2435650071770462,78.0,0.3442129113242063,0.9520315742067575,False
PHLDA1,10,20,-0.14252091935190808,-0.0139220116528523,-0.5267939594040678,-1.2974990459845999,0.24391112717646435,68.0,0.16580332852091684,0.9224722566160612,False
ADCY9,10,20,0.06667206648974561,0.13528768962372034,-0.5266758192837422,-1.297375736374776,0.24402409780729173,63.0,0.10832095763145862,0.9088228929705401,False
ANKDD1B,10,20,-0.042952816653293445,0.09926187649317295,-0.5265883210785102,-1.297284410211708,0.2441077680546878,77.0,0.32223862938734305,0.9508391673710468,False
NR2F1,10,20,0.02767387551323865,0.025729839026181048,-0.5265379645993211,-1.2972318509672935,0.2441559217686512,81.0,0.4157071172105755,0.9606577229861644,False
AXDND1,10,20,-0.14570760634626895,-0.1098113894741565,-0.5264814309104509,-1.2971728445443471,0.2442099827234454,86.0,0.5525650758117651,0.9672743827835711,False
LTBP1,10,20,0.0889208382738745,0.12446047403255406,-0.5263517712065574,-1.2970375146112951,0.24433397219818032,71.0,0.20990277239126998,0.9227732606335934,False
MTMR9,10,20,-0.0599150299491725,0.0008929726035323002,-0.5256980295914296,-1.2963552044532638,0.2449591452704044,65.0,0.12906542011826527,0.9088228929705401,False
DEDD2,10,20,0.0509001039462347,0.09291656910905366,-0.5256259298539866,-1.2962799560625244,0.24502809635455136,74.0,0.26192604004125386,0.9400481182836526,False
GPRIN3,10,20,-0.08167379155110416,-0.031800701047638956,-0.5252608439731219,-1.2958989330214403,0.24537724507519654,72.0,0.22634079342614988,0.9359291851748867,False
OR8B8,10,20,0.0911116252037246,0.08818618984219459,-0.5246322795653868,-1.2952429549508686,0.24597839582009495,87.0,0.5823696629652255,0.9672807167020699,False
ZNF668,10,20,-0.1294241683655559,-0.05372868107931105,-0.52435715927693,-1.2949558458261965,0.2462415272723364,67.0,0.15277173865747862,0.9164758568298725,False
HPSE2,10,20,-0.08394585946912081,0.03094232602331435,-0.524354370733225,-1.294952935798178,0.24624419433172784,70.0,0.19434680044312913,0.9227732606335934,False
